exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
386,25028,9500,2020-10-23,2021-01-05,Missing,Identity,
387,27194,13832,2022-02-10,2022-04-05,Exception,Identity,
388,23260,22407,2020-01-09,2020-04-28,Exception,Identity,
389,28190,20026,2023-02-09,2023-02-09,Exception,Identity,
390,25584,16757,2022-11-25,2023-03-13,Missing,Identity,
391,22646,3615,2021-05-09,2021-07-10,Missing,Identity,
392,2521,17667,2021-05-12,2021-07-13,Exception,CIP Exception,Please re-scan ID Verification
393,18191,1932,2019-08-07,2019-11-30,Exception,CIP Exception,ID has Expired
394,13491,8035,2021-01-15,2021-05-09,Missing,CIP Exception,Please re-scan ID Verification
395,2245,14599,2019-07-17,2019-09-12,Missing,Identity,
396,19282,28989,2023-03-25,2023-03-25,Missing,Identity,
397,7817,1185,2021-02-11,2021-04-27,Missing,Identity,
398,3591,13223,2022-07-03,2022-10-06,Exception,Identity,
399,12764,12191,2019-07-14,2019-09-04,Exception,CIP Exception,Please re-scan ID Verification
400,8924,17135,2021-02-15,2021-05-21,Missing,Identity,
401,17263,26989,2022-09-15,2022-12-31,Missing,CIP Exception,Please re-scan ID Verification
402,4278,5897,2020-01-04,2020-05-01,Exception,CIP Exception,ID has Expired
403,23446,25263,2021-06-25,2021-09-23,Exception,CIP Exception,Please re-scan ID Verification
404,9028,20301,2022-05-06,2022-08-13,Exception,Identity,
405,15594,15304,2021-05-12,2021-08-19,Exception,CIP Exception,ID has Expired
406,22357,8039,2022-08-13,2022-11-12,Missing,Identity,
407,15093,12036,2022-07-22,2022-10-17,Missing,Identity,
408,22590,6261,2022-08-01,2022-10-08,Missing,CIP Exception,ID has Expired
409,20159,25080,2022-12-30,2023-02-25,Missing,Identity,
410,26661,7028,2019-12-26,2020-03-15,Exception,CIP Exception,ID has Expired
411,6638,18170,2020-05-13,2020-07-05,Missing,Identity,
412,25360,15160,2022-09-11,2022-12-24,Missing,Identity,
413,23676,27354,2021-07-31,2021-10-22,Missing,Identity,
414,16915,4642,2019-11-07,2020-01-31,Exception,CIP Exception,ID has Expired
415,23239,11720,2020-06-11,2020-09-07,Exception,Identity,
416,21461,28911,2020-01-07,2020-03-28,Missing,CIP Exception,Please re-scan ID Verification
417,8704,14266,2021-10-15,2022-02-06,Missing,CIP Exception,ID has Expired
418,23253,26523,2021-11-22,2022-02-25,Missing,Identity,
419,87,24060,2021-04-27,2021-08-02,Missing,Identity,
420,1831,1736,2021-04-09,2021-07-09,Exception,CIP Exception,ID has Expired
421,13513,18852,2023-03-12,2023-03-12,Missing,CIP Exception,ID has Expired
422,11094,4721,2020-10-15,2020-12-10,Exception,CIP Exception,Please re-scan ID Verification
423,17041,19849,2020-05-13,2020-08-05,Missing,Identity,
424,549,21611,2022-06-14,2022-09-18,Missing,Identity,
425,12131,1771,2019-09-15,2019-12-24,Missing,CIP Exception,ID has Expired
426,13428,27796,2020-08-11,2020-11-12,Missing,CIP Exception,Please re-scan ID Verification
427,18912,3218,2022-09-04,2022-12-23,Exception,Identity,
428,10326,12935,2021-02-28,2021-06-23,Missing,Identity,
429,4860,27220,2021-03-28,2021-07-21,Exception,CIP Exception,Please re-scan ID Verification
430,17613,9069,2020-11-21,2021-03-25,Missing,CIP Exception,ID has Expired
431,9537,1362,2020-05-01,2020-08-23,Missing,CIP Exception,ID has Expired
432,22295,15992,2020-12-27,2021-03-26,Exception,CIP Exception,ID has Expired
433,13290,11047,2020-05-05,2020-09-02,Missing,Identity,
434,2935,4577,2021-01-10,2021-03-29,Exception,CIP Exception,ID has Expired
435,13226,1341,2020-11-25,2021-02-25,Exception,CIP Exception,Please re-scan ID Verification
436,1401,8787,2020-01-17,2020-04-26,Missing,Identity,
437,18566,9486,2020-07-21,2020-10-25,Missing,Identity,
438,11679,20712,2021-09-06,2021-11-19,Exception,CIP Exception,Please re-scan ID Verification
439,14013,16966,2021-11-04,2022-02-21,Exception,Identity,
440,1439,25454,2023-04-22,2023-04-22,Missing,Identity,
441,22700,6603,2020-09-14,2021-01-05,Exception,CIP Exception,ID has Expired
442,20051,2243,2022-01-20,2022-05-29,Exception,CIP Exception,Please re-scan ID Verification
443,10519,20349,2020-07-05,2020-09-28,Exception,Identity,
444,3123,2118,2020-09-13,2020-12-06,Exception,Identity,
445,3278,23472,2022-08-14,2022-10-18,Missing,CIP Exception,ID has Expired
446,17527,5573,2022-03-14,2022-07-20,Missing,CIP Exception,Please re-scan ID Verification
447,4505,2771,2022-02-04,2022-05-04,Exception,CIP Exception,ID has Expired
448,13315,15104,2022-04-17,2022-08-08,Exception,Identity,
449,24447,12617,2020-01-02,2020-04-21,Exception,Identity,
450,14338,16838,2019-08-17,2019-12-06,Missing,CIP Exception,ID has Expired
451,26614,16218,2021-11-07,2022-01-17,Missing,CIP Exception,ID has Expired
452,13883,7140,2021-08-26,2021-12-10,Missing,Identity,
453,8614,13667,2023-06-17,2023-06-17,Exception,CIP Exception,ID has Expired
454,18334,25597,2021-10-12,2021-12-16,Exception,Identity,
455,25982,14665,2021-02-16,2021-05-17,Missing,Identity,
456,17834,21854,2022-11-23,2023-03-26,Missing,CIP Exception,Please re-scan ID Verification
457,15546,26006,2022-07-02,2022-10-27,Missing,CIP Exception,ID has Expired
458,6205,17179,2022-04-13,2022-06-02,Missing,CIP Exception,ID has Expired
459,10482,1287,2023-03-26,2023-03-26,Exception,CIP Exception,Please re-scan ID Verification
460,20624,26534,2022-02-26,2022-04-29,Missing,Identity,
461,27500,22452,2021-02-05,2021-05-05,Missing,Identity,
462,27423,24275,2022-12-18,2023-02-21,Missing,Identity,
463,28270,10866,2020-05-06,2020-07-25,Exception,Identity,
464,18770,23638,2020-09-13,2020-12-28,Missing,Identity,
465,20198,8194,2021-09-04,2021-11-18,Missing,CIP Exception,Please re-scan ID Verification
466,14358,523,2022-05-01,2022-08-09,Missing,Identity,
467,28689,28775,2021-03-08,2021-05-07,Missing,CIP Exception,ID has Expired
468,23603,3501,2020-08-10,2020-10-20,Exception,CIP Exception,Please re-scan ID Verification
469,3032,25174,2022-07-26,2022-09-26,Missing,Identity,
470,10364,10809,2021-05-20,2021-08-31,Exception,Identity,
471,3856,17311,2021-05-28,2021-08-04,Exception,CIP Exception,Please re-scan ID Verification
472,14176,7886,2020-04-26,2020-08-28,Missing,CIP Exception,Please re-scan ID Verification
473,17827,7785,2020-08-19,2020-11-06,Missing,Identity,
474,18044,27474,2020-03-18,2020-07-09,Missing,Identity,
475,28718,13075,2022-08-29,2022-12-29,Missing,Identity,
476,6077,20296,2019-12-17,2020-02-18,Exception,CIP Exception,Please re-scan ID Verification
477,5257,20647,2020-02-25,2020-06-17,Missing,CIP Exception,ID has Expired
478,22631,17692,2023-01-23,2023-03-14,Missing,Identity,
479,15368,15056,2022-06-26,2022-08-15,Missing,CIP Exception,Please re-scan ID Verification
480,7842,24858,2019-08-26,2019-11-21,Exception,CIP Exception,Please re-scan ID Verification
481,26389,953,2022-05-30,2022-09-29,Missing,Identity,
482,687,16247,2021-05-12,2021-09-09,Missing,Identity,
483,11623,6272,2023-05-22,2023-05-22,Missing,CIP Exception,ID has Expired
484,8625,1274,2020-12-10,2021-02-10,Missing,Identity,
485,23431,5312,2022-12-09,2023-03-02,Exception,CIP Exception,Please re-scan ID Verification
486,18413,18119,2023-06-25,2023-06-25,Exception,CIP Exception,ID has Expired
487,4993,756,2023-03-30,2023-03-30,Missing,Identity,
488,4345,4928,2022-11-09,2023-03-10,Missing,CIP Exception,ID has Expired
489,4936,15535,2022-09-08,2022-11-25,Missing,CIP Exception,ID has Expired
490,10990,16506,2023-01-20,2023-04-25,Missing,CIP Exception,ID has Expired
491,8041,18435,2022-04-25,2022-08-25,Exception,Identity,
492,20587,12017,2020-12-18,2021-03-12,Missing,CIP Exception,Please re-scan ID Verification
493,15939,2542,2020-06-29,2020-09-23,Missing,CIP Exception,ID has Expired
494,15132,22243,2019-11-02,2020-01-02,Exception,CIP Exception,Please re-scan ID Verification
495,9196,24193,2023-01-11,2023-03-30,Missing,CIP Exception,ID has Expired
496,4565,20462,2021-10-27,2022-01-05,Missing,Identity,
497,20840,9221,2023-04-14,2023-04-14,Missing,Identity,
498,17480,12582,2020-02-12,2020-05-01,Exception,Identity,
499,1583,2203,2020-09-23,2021-01-02,Missing,Identity,
500,3866,22655,2021-06-11,2021-09-29,Exception,CIP Exception,Please re-scan ID Verification
501,17438,15381,2021-12-31,2022-04-14,Exception,Identity,
502,9997,25887,2019-11-16,2020-02-11,Exception,Identity,
503,23667,8349,2022-11-03,2023-01-12,Exception,Identity,
504,19108,10302,2022-12-02,2023-03-28,Missing,CIP Exception,ID has Expired
505,5332,1771,2021-04-21,2021-06-27,Missing,CIP Exception,ID has Expired
506,8023,28931,2021-12-18,2022-04-14,Exception,Identity,
507,9406,2431,2022-10-03,2022-12-19,Exception,CIP Exception,Please re-scan ID Verification
508,23232,11339,2021-06-20,2021-09-03,Exception,CIP Exception,ID has Expired
509,22265,2549,2022-09-14,2022-12-16,Missing,Identity,
510,17546,17963,2021-03-06,2021-05-28,Missing,Identity,
511,18493,16859,2022-04-05,2022-08-09,Exception,Identity,
512,8439,19264,2023-06-14,2023-06-14,Exception,CIP Exception,ID has Expired
513,22230,17245,2021-09-14,2021-11-18,Missing,CIP Exception,Please re-scan ID Verification
514,16779,25412,2021-08-31,2021-11-20,Missing,CIP Exception,ID has Expired
515,26926,4418,2021-05-14,2021-09-13,Missing,CIP Exception,ID has Expired
516,9620,26412,2022-07-26,2022-09-16,Missing,Identity,
517,2732,5641,2021-04-13,2021-08-14,Missing,Identity,
518,26433,11286,2022-03-25,2022-05-19,Missing,Identity,
519,3487,26541,2021-10-16,2022-01-03,Missing,Identity,
520,7622,11698,2020-06-03,2020-10-10,Missing,CIP Exception,Please re-scan ID Verification
521,12496,13427,2021-06-06,2021-08-12,Exception,CIP Exception,Please re-scan ID Verification
522,24299,17186,2023-06-09,2023-06-09,Exception,Identity,
523,19755,9335,2023-03-04,2023-03-04,Exception,CIP Exception,Please re-scan ID Verification
524,18131,11290,2021-09-26,2021-11-30,Missing,Identity,
525,7302,16462,2020-07-20,2020-11-24,Exception,Identity,
526,23648,3786,2020-01-19,2020-04-19,Missing,Identity,
527,14657,9311,2021-07-07,2021-10-19,Exception,CIP Exception,ID has Expired
528,5288,13982,2021-06-26,2021-09-01,Missing,CIP Exception,Please re-scan ID Verification
529,660,1707,2021-01-04,2021-03-15,Missing,Identity,
530,15583,19934,2021-02-09,2021-04-26,Exception,Identity,
531,20581,3015,2022-01-15,2022-05-20,Exception,CIP Exception,Please re-scan ID Verification
532,25055,25959,2022-02-08,2022-06-12,Missing,CIP Exception,ID has Expired
533,17515,7565,2023-03-01,2023-03-01,Exception,Identity,
534,10667,11702,2021-01-02,2021-03-14,Exception,Identity,
535,19249,26449,2020-12-08,2021-02-06,Exception,CIP Exception,Please re-scan ID Verification
536,16149,2664,2021-04-02,2021-08-08,Exception,Identity,
537,1786,26793,2019-08-08,2019-11-12,Missing,CIP Exception,ID has Expired
538,12967,13518,2022-08-15,2022-12-13,Exception,CIP Exception,Please re-scan ID Verification
539,10390,14006,2021-10-09,2022-01-27,Missing,CIP Exception,Please re-scan ID Verification
540,12931,16498,2022-12-29,2023-03-10,Exception,Identity,
541,17803,25272,2022-05-26,2022-09-04,Missing,CIP Exception,Please re-scan ID Verification
542,11907,6990,2019-09-27,2019-11-26,Exception,CIP Exception,Please re-scan ID Verification
543,683,21735,2020-12-09,2021-01-29,Missing,CIP Exception,Please re-scan ID Verification
544,17987,24074,2021-08-02,2021-10-25,Missing,Identity,
545,1273,8970,2021-05-27,2021-10-03,Missing,CIP Exception,ID has Expired
546,2911,21989,2023-06-22,2023-06-22,Missing,Identity,
547,7454,3065,2021-09-22,2021-12-25,Missing,Identity,
548,9278,25622,2023-02-07,2023-02-07,Missing,Identity,
549,18221,15494,2023-06-24,2023-06-24,Missing,Identity,
550,26575,4175,2021-04-11,2021-06-21,Missing,CIP Exception,Please re-scan ID Verification
551,23689,12407,2022-09-20,2022-12-19,Missing,CIP Exception,Please re-scan ID Verification
552,13912,10995,2020-05-20,2020-09-20,Missing,CIP Exception,ID has Expired
553,12655,11985,2021-06-16,2021-10-06,Exception,CIP Exception,ID has Expired
554,28101,9684,2022-05-19,2022-08-19,Exception,CIP Exception,ID has Expired
555,23344,8957,2023-02-28,2023-02-28,Exception,CIP Exception,ID has Expired
556,21550,13956,2020-02-21,2020-06-08,Missing,CIP Exception,ID has Expired
557,14781,26498,2020-07-23,2020-11-12,Exception,Identity,
558,8403,13855,2020-10-20,2020-12-25,Missing,Identity,
559,13084,9635,2022-11-28,2023-02-03,Missing,Identity,
560,7061,11455,2020-09-23,2020-11-26,Exception,CIP Exception,ID has Expired
561,26939,18879,2019-10-22,2019-12-16,Exception,Identity,
562,16216,27867,2020-02-02,2020-05-24,Missing,Identity,
563,18491,7926,2023-01-22,2023-03-14,Exception,CIP Exception,ID has Expired
564,15636,11752,2019-12-22,2020-04-06,Exception,CIP Exception,ID has Expired
565,20896,12780,2021-08-15,2021-10-23,Missing,Identity,
566,26335,19300,2022-04-25,2022-06-23,Exception,CIP Exception,Please re-scan ID Verification
567,22166,25505,2022-11-02,2023-01-25,Missing,Identity,
568,6965,8337,2022-02-03,2022-04-14,Missing,CIP Exception,Please re-scan ID Verification
569,20766,10360,2020-10-05,2021-01-24,Missing,Identity,
570,6200,14236,2021-02-13,2021-04-16,Exception,Identity,
571,17214,26806,2020-07-10,2020-09-15,Missing,Identity,
572,5156,25865,2019-10-27,2020-01-31,Exception,Identity,
573,17854,22248,2022-05-29,2022-10-04,Exception,CIP Exception,Please re-scan ID Verification
574,23257,17077,2021-07-01,2021-10-14,Missing,CIP Exception,ID has Expired
575,20191,7250,2023-03-26,2023-03-26,Missing,Identity,
576,4417,13584,2022-02-26,2022-06-23,Missing,CIP Exception,ID has Expired
577,17818,24842,2022-03-13,2022-07-05,Exception,Identity,
578,5667,18808,2021-09-09,2021-11-20,Missing,CIP Exception,ID has Expired
579,12475,23021,2023-04-09,2023-04-09,Missing,CIP Exception,ID has Expired
580,872,1851,2022-12-27,2023-02-16,Exception,Identity,
581,20382,11681,2019-07-12,2019-10-12,Exception,CIP Exception,ID has Expired
582,4377,19441,2022-12-28,2023-02-25,Missing,Identity,
583,25548,3836,2021-05-03,2021-08-24,Missing,CIP Exception,Please re-scan ID Verification
584,19735,1836,2020-11-02,2020-12-29,Missing,Identity,
585,6317,24392,2022-08-23,2022-11-18,Missing,CIP Exception,Please re-scan ID Verification
586,16573,9209,2020-07-06,2020-09-11,Exception,CIP Exception,Please re-scan ID Verification
587,7034,8660,2022-08-15,2022-11-30,Missing,Identity,
588,20899,1010,2021-11-21,2022-03-02,Missing,Identity,
589,25348,8523,2022-05-12,2022-09-06,Exception,CIP Exception,ID has Expired
590,19261,9645,2022-01-22,2022-04-23,Missing,Identity,
591,11540,12473,2019-10-11,2020-02-11,Exception,Identity,
592,4672,22422,2021-02-04,2021-05-31,Exception,CIP Exception,ID has Expired
593,24956,2842,2020-06-10,2020-10-16,Missing,CIP Exception,ID has Expired
594,19553,16166,2021-11-09,2022-02-05,Missing,Identity,
595,24094,18189,2023-01-18,2023-05-17,Exception,Identity,
596,11560,15483,2022-02-21,2022-05-26,Missing,CIP Exception,ID has Expired
597,7288,22591,2019-12-13,2020-03-21,Exception,CIP Exception,ID has Expired
598,27472,16226,2023-02-08,2023-02-08,Exception,Identity,
599,61,27032,2020-06-12,2020-10-07,Exception,Identity,
600,2656,2408,2020-05-13,2020-07-15,Missing,CIP Exception,ID has Expired
601,21724,892,2020-01-29,2020-04-29,Exception,Identity,
602,3235,21962,2023-02-04,2023-02-04,Missing,Identity,
603,28548,3975,2022-10-15,2023-01-27,Missing,Identity,
604,21435,511,2021-02-28,2021-06-09,Exception,CIP Exception,ID has Expired
605,5516,7678,2022-03-02,2022-06-02,Missing,Identity,
606,1924,11063,2022-05-02,2022-07-24,Exception,Identity,
607,1245,12242,2019-07-31,2019-11-27,Exception,Identity,
608,1715,17879,2021-08-18,2021-10-31,Missing,Identity,
609,22552,3550,2022-12-22,2023-04-28,Exception,CIP Exception,Please re-scan ID Verification
610,1009,26151,2021-07-27,2021-09-20,Exception,CIP Exception,Please re-scan ID Verification
611,7259,13015,2021-02-25,2021-06-07,Exception,Identity,
612,11485,17307,2021-07-05,2021-11-11,Missing,Identity,
613,5102,22107,2021-02-14,2021-06-20,Exception,CIP Exception,Please re-scan ID Verification
614,23328,18188,2020-10-18,2021-01-02,Missing,CIP Exception,Please re-scan ID Verification
615,14010,1467,2023-03-19,2023-03-19,Exception,CIP Exception,Please re-scan ID Verification
616,27206,21153,2022-04-07,2022-07-23,Exception,Identity,
617,2159,17930,2021-08-07,2021-11-21,Missing,Identity,
618,2460,21089,2022-06-19,2022-09-23,Missing,CIP Exception,ID has Expired
619,16503,9521,2021-03-11,2021-06-24,Exception,Identity,
620,14970,2625,2019-08-25,2019-11-16,Missing,CIP Exception,Please re-scan ID Verification
621,20494,27098,2020-03-15,2020-06-20,Exception,Identity,
622,21589,24887,2021-05-07,2021-07-05,Missing,Identity,
623,4576,11993,2023-06-20,2023-06-20,Exception,Identity,
624,15628,15601,2021-12-16,2022-03-18,Missing,CIP Exception,Please re-scan ID Verification
625,14206,26559,2022-01-06,2022-03-15,Missing,CIP Exception,ID has Expired
626,5938,21056,2019-10-23,2020-01-18,Exception,Identity,
627,18415,25327,2022-06-27,2022-11-01,Missing,CIP Exception,Please re-scan ID Verification
628,19290,6727,2020-09-20,2021-01-21,Missing,CIP Exception,Please re-scan ID Verification
629,4519,4168,2021-10-09,2021-12-12,Exception,Identity,
630,23285,4988,2022-03-31,2022-05-31,Exception,CIP Exception,Please re-scan ID Verification
631,17644,14319,2022-02-19,2022-04-14,Missing,Identity,
632,22044,17935,2023-04-05,2023-04-05,Missing,Identity,
633,1242,16927,2021-07-01,2021-08-25,Missing,CIP Exception,Please re-scan ID Verification
634,4878,3487,2021-07-08,2021-09-09,Missing,CIP Exception,ID has Expired
635,14650,3345,2023-02-28,2023-02-28,Exception,CIP Exception,Please re-scan ID Verification
636,16211,24315,2023-05-13,2023-05-13,Exception,Identity,
637,24692,4286,2023-04-13,2023-04-13,Missing,CIP Exception,Please re-scan ID Verification
638,5197,23097,2019-07-15,2019-11-13,Exception,Identity,
639,21876,2767,2020-03-13,2020-06-20,Missing,Identity,
640,19880,24244,2022-06-19,2022-08-31,Missing,CIP Exception,ID has Expired
641,19805,4809,2022-05-01,2022-09-05,Missing,Identity,
642,2648,25136,2023-04-18,2023-04-18,Exception,Identity,
643,5001,940,2023-06-27,2023-06-27,Missing,Identity,
644,948,14734,2022-07-13,2022-10-08,Exception,CIP Exception,Please re-scan ID Verification
645,16210,16060,2022-07-17,2022-09-12,Missing,CIP Exception,ID has Expired
646,1759,19996,2020-06-12,2020-09-18,Exception,Identity,
647,701,20566,2019-07-25,2019-11-19,Exception,Identity,
648,14040,16771,2022-02-15,2022-06-04,Exception,CIP Exception,ID has Expired
649,27989,6738,2020-12-09,2021-04-06,Exception,CIP Exception,ID has Expired
650,356,14758,2021-06-23,2021-10-25,Missing,Identity,
651,12270,21849,2021-11-15,2022-01-30,Missing,CIP Exception,ID has Expired
652,6818,2251,2020-07-06,2020-09-09,Missing,Identity,
653,177,19396,2022-01-17,2022-04-09,Missing,Identity,
654,11026,16602,2022-09-03,2022-12-28,Exception,Identity,
655,20759,21194,2022-06-25,2022-10-27,Missing,CIP Exception,ID has Expired
656,17895,19720,2023-06-17,2023-06-17,Exception,Identity,
657,17150,18245,2020-10-01,2020-12-25,Missing,Identity,
