account_application_id,application_status,applied_date,application_type_id,account_application_state
659,Incomplete,2023-01-05,3,Tennessee
660,Denied,2023-06-09,2,North Dakota
661,Incomplete,2022-02-21,3,Pennsylvania
662,Denied,2020-06-22,3,Illinois
663,Denied,2020-11-08,3,California
664,Incomplete,2020-11-05,2,Indiana
665,Completed,2021-08-18,1,Tennessee
666,Denied,2021-09-22,3,Ohio
667,Incomplete,2023-01-16,3,Montana
668,Incomplete,2020-11-20,2,New Mexico
669,Incomplete,2023-02-27,2,West Virginia
670,Denied,2022-11-15,3,North Dakota
671,Incomplete,2023-06-06,1,Missouri
672,Denied,2022-11-24,2,Maryland
673,Completed,2021-04-20,2,Wisconsin
674,Completed,2022-07-04,1,Virginia
675,Completed,2021-04-07,2,Kansas
676,Denied,2021-09-19,1,Wisconsin
677,Completed,2021-11-11,1,Oklahoma
678,Incomplete,2023-01-31,2,Idaho
679,Completed,2023-05-05,2,Idaho
680,Completed,2023-04-22,3,Virginia
681,Completed,2020-11-08,2,California
682,Completed,2022-06-24,2,Wisconsin
683,Incomplete,2021-02-14,1,Wyoming
684,Completed,2023-02-03,3,Kentucky
685,Incomplete,2023-01-23,1,South Dakota
686,Denied,2023-03-04,3,Rhode Island
687,Denied,2023-06-15,2,Nevada
688,Denied,2023-05-20,3,Louisiana
689,Completed,2021-02-03,2,Arizona
690,Denied,2021-01-01,1,Tennessee
691,Denied,2021-02-03,1,North Carolina
692,Incomplete,2023-01-04,1,Georgia
693,Completed,2023-01-05,1,Michigan
694,Incomplete,2021-11-20,3,Colorado
695,Denied,2023-04-12,2,Florida
696,Denied,2021-02-19,2,Arkansas
697,Incomplete,2022-04-11,3,Montana
698,Completed,2021-04-09,2,Virginia
699,Completed,2020-10-11,1,Oklahoma
700,Completed,2022-10-27,2,Minnesota
701,Denied,2020-11-19,1,Missouri
702,Incomplete,2021-02-24,1,Hawaii
703,Incomplete,2021-02-24,2,Delaware
704,Denied,2022-02-02,2,Wisconsin
705,Incomplete,2021-02-01,1,Minnesota
706,Completed,2023-02-21,3,Utah
707,Denied,2020-10-19,2,Oregon
708,Denied,2020-10-24,2,Georgia
709,Incomplete,2021-03-25,2,Delaware
710,Denied,2022-07-31,2,Montana
711,Denied,2022-04-25,1,South Carolina
712,Incomplete,2021-10-17,3,Idaho
713,Completed,2020-11-04,2,Florida
714,Incomplete,2021-03-21,1,Arkansas
715,Denied,2021-06-10,2,Massachusetts
716,Incomplete,2021-04-10,1,Indiana
717,Denied,2021-08-11,1,New York
718,Denied,2020-07-16,1,Indiana
719,Completed,2021-09-21,3,North Carolina
720,Denied,2022-08-07,1,Alaska
721,Completed,2020-11-13,3,Alabama
722,Denied,2021-04-02,3,Idaho
723,Incomplete,2020-10-25,3,Utah
724,Denied,2020-06-28,1,Oregon
725,Incomplete,2022-03-29,2,Pennsylvania
726,Completed,2022-03-02,2,Arizona
727,Incomplete,2022-10-01,2,Alabama
728,Completed,2021-01-16,1,West Virginia
729,Denied,2022-12-12,3,New Mexico
730,Denied,2021-02-22,3,Kentucky
731,Incomplete,2023-02-03,1,Minnesota
732,Denied,2022-03-28,3,Washington
733,Denied,2021-07-10,2,Hawaii
734,Denied,2020-12-27,3,Kentucky
735,Completed,2022-04-04,3,Ohio
736,Completed,2022-07-13,1,Alabama
737,Incomplete,2021-01-15,3,Mississippi
738,Incomplete,2023-06-18,1,Florida
739,Incomplete,2022-11-03,2,Oregon
740,Incomplete,2022-04-30,3,Massachusetts
741,Completed,2021-01-12,3,Colorado
742,Denied,2021-08-23,3,Colorado
743,Incomplete,2020-10-30,1,Delaware
744,Completed,2020-09-09,3,New Jersey
745,Completed,2022-07-21,3,Minnesota
746,Denied,2021-01-22,2,Georgia
747,Denied,2023-03-10,1,Georgia
748,Completed,2021-09-15,2,North Carolina
749,Denied,2020-11-27,2,Washington
750,Completed,2021-09-15,2,North Dakota
751,Denied,2020-12-05,3,Georgia
752,Incomplete,2022-01-29,3,Michigan
753,Incomplete,2022-06-28,1,South Carolina
754,Incomplete,2022-03-07,3,Connecticut
755,Incomplete,2022-10-27,2,Indiana
756,Incomplete,2023-04-03,3,Virginia
757,Completed,2022-10-11,2,Louisiana
758,Denied,2022-07-22,3,Georgia
759,Denied,2021-01-19,1,Maine
760,Incomplete,2023-02-06,1,Colorado
761,Incomplete,2022-08-17,3,Wisconsin
762,Completed,2022-05-24,3,Massachusetts
763,Completed,2020-10-02,2,Nebraska
764,Completed,2022-01-10,2,Minnesota
765,Denied,2022-06-30,2,North Dakota
766,Denied,2023-06-09,2,Montana
767,Incomplete,2021-03-23,3,South Dakota
768,Incomplete,2022-03-15,3,Arizona
769,Completed,2021-07-23,3,North Dakota
770,Completed,2021-06-11,2,Maine
771,Completed,2020-07-28,2,Idaho
772,Denied,2021-04-10,3,Rhode Island
773,Denied,2020-08-06,3,Maine
774,Denied,2020-08-14,3,South Carolina
775,Denied,2021-06-06,1,Arizona
776,Denied,2020-08-30,3,Mississippi
777,Completed,2020-07-19,2,Montana
778,Denied,2022-08-25,3,Montana
779,Completed,2021-07-10,2,North Dakota
780,Completed,2020-08-05,2,Oregon
781,Incomplete,2022-06-21,3,New Jersey
782,Incomplete,2021-12-28,1,Pennsylvania
783,Denied,2022-09-21,3,Wyoming
784,Incomplete,2022-10-24,1,Michigan
785,Incomplete,2022-10-21,3,Iowa
786,Completed,2021-03-23,3,Oklahoma
787,Completed,2022-01-12,3,Nebraska
788,Denied,2021-08-19,2,Colorado
789,Completed,2023-04-15,2,North Dakota
790,Completed,2023-01-30,3,South Carolina
791,Completed,2022-04-19,1,Illinois
792,Denied,2022-08-17,1,Virginia
793,Completed,2021-06-30,2,Washington
794,Completed,2022-01-23,3,South Carolina
795,Incomplete,2021-02-25,1,West Virginia
796,Completed,2021-10-29,1,West Virginia
797,Incomplete,2023-03-21,3,Indiana
798,Denied,2022-05-16,3,Maine
799,Incomplete,2020-08-23,2,Georgia
800,Incomplete,2023-02-09,2,Connecticut
801,Denied,2020-07-16,2,New Jersey
802,Denied,2022-03-02,3,Arkansas
803,Incomplete,2021-09-19,1,Alaska
804,Completed,2022-09-28,3,Connecticut
805,Denied,2022-05-23,3,Texas
806,Denied,2023-01-30,3,Wisconsin
807,Completed,2022-08-02,3,Colorado
808,Incomplete,2021-11-14,3,Ohio
809,Denied,2022-06-23,1,Rhode Island
810,Incomplete,2021-05-16,1,New York
811,Denied,2021-05-29,2,Louisiana
812,Completed,2022-10-28,1,South Carolina
813,Completed,2021-12-09,1,North Carolina
814,Incomplete,2020-08-26,2,Maine
815,Denied,2022-12-10,2,Virginia
816,Denied,2021-12-24,3,Colorado
817,Completed,2021-09-09,2,Vermont
818,Completed,2021-10-29,3,Arizona
819,Incomplete,2021-01-30,1,North Dakota
820,Completed,2020-10-20,1,Montana
821,Incomplete,2023-06-11,1,Kentucky
822,Completed,2020-11-08,3,New Hampshire
823,Denied,2021-09-15,3,Arkansas
824,Incomplete,2020-07-12,1,North Carolina
825,Incomplete,2023-01-05,2,Pennsylvania
826,Denied,2022-09-14,1,Virginia
827,Incomplete,2021-10-26,3,Iowa
828,Denied,2022-04-24,1,Oregon
829,Incomplete,2021-11-27,1,Oklahoma
830,Incomplete,2021-04-04,2,Indiana
831,Incomplete,2022-06-15,2,Massachusetts
832,Incomplete,2021-01-19,1,Tennessee
833,Denied,2020-12-31,2,North Dakota
834,Completed,2021-10-17,1,Nebraska
835,Denied,2022-04-19,3,Delaware
836,Denied,2021-07-12,3,South Dakota
837,Incomplete,2020-08-09,2,Hawaii
838,Incomplete,2022-09-15,3,North Carolina
839,Denied,2023-06-10,2,Wyoming
840,Completed,2021-05-21,1,Hawaii
841,Incomplete,2020-12-21,2,Mississippi
842,Incomplete,2020-09-23,3,Montana
843,Incomplete,2021-06-29,2,Arkansas
844,Incomplete,2022-07-21,1,Missouri
845,Completed,2022-02-03,1,Wisconsin
846,Denied,2021-07-26,1,Kansas
847,Incomplete,2021-07-16,2,South Dakota
848,Denied,2020-12-28,3,Washington
849,Completed,2022-04-14,1,South Dakota
850,Completed,2021-12-23,1,Wyoming
851,Completed,2022-12-08,3,North Dakota
852,Completed,2022-05-31,3,Arkansas
853,Completed,2022-02-15,3,Connecticut
854,Completed,2023-02-21,2,Kansas
855,Denied,2020-09-13,1,Wyoming
856,Denied,2022-10-24,2,Connecticut
857,Denied,2021-09-18,1,Vermont
858,Incomplete,2021-12-30,3,Connecticut
859,Completed,2021-07-19,1,New Jersey
860,Incomplete,2021-03-06,2,Texas
861,Incomplete,2021-12-24,2,Texas
862,Denied,2021-03-15,1,Wisconsin
863,Incomplete,2022-05-29,2,Tennessee
864,Denied,2021-02-11,1,California
865,Denied,2021-07-11,2,New Jersey
866,Completed,2021-09-29,1,Wisconsin
867,Denied,2021-05-16,1,Alabama
868,Denied,2022-11-06,3,Texas
869,Denied,2021-05-30,3,Utah
870,Incomplete,2022-06-23,3,Illinois
871,Incomplete,2021-04-12,2,Tennessee
872,Incomplete,2022-01-03,2,Kentucky
873,Incomplete,2022-11-28,2,New Mexico
874,Denied,2023-03-27,3,Arizona
875,Denied,2021-12-12,2,Delaware
876,Completed,2023-05-20,3,Alaska
877,Incomplete,2021-09-17,1,Vermont
878,Completed,2023-02-04,1,Georgia
879,Completed,2020-07-01,3,South Dakota
880,Completed,2022-09-17,3,Minnesota
881,Completed,2023-04-25,2,Arizona
882,Denied,2021-10-03,3,Oklahoma
883,Incomplete,2022-11-20,1,North Dakota
884,Denied,2023-02-19,2,Utah
885,Denied,2021-06-18,3,Michigan
886,Completed,2020-09-26,2,Texas
887,Incomplete,2021-02-21,3,Delaware
888,Incomplete,2022-03-08,1,Georgia
889,Completed,2020-08-11,2,South Dakota
890,Incomplete,2023-05-07,2,Texas
891,Denied,2021-02-04,1,Alabama
892,Denied,2021-02-06,2,New Jersey
893,Denied,2022-11-20,1,New York
894,Completed,2022-11-26,2,West Virginia
895,Incomplete,2023-03-22,3,Illinois
896,Completed,2021-06-06,3,Missouri
897,Incomplete,2020-11-15,2,Wisconsin
898,Incomplete,2020-11-02,3,Colorado
899,Denied,2021-10-25,2,West Virginia
900,Incomplete,2021-03-09,3,Colorado
901,Denied,2021-07-31,1,North Carolina
902,Incomplete,2021-03-07,3,Alabama
903,Denied,2022-10-08,2,Kentucky
904,Denied,2023-05-11,2,California
905,Incomplete,2020-11-04,1,Alaska
906,Incomplete,2022-10-12,2,Missouri
907,Denied,2021-01-21,3,Colorado
908,Denied,2022-02-14,2,Missouri
909,Denied,2022-09-28,3,Massachusetts
910,Completed,2022-12-20,1,Alabama
911,Completed,2022-04-21,1,New Jersey
912,Completed,2021-10-24,3,Maine
913,Completed,2023-06-05,2,New York
914,Incomplete,2022-10-08,3,Alabama
915,Incomplete,2022-10-07,2,Texas
916,Denied,2022-05-17,2,Colorado
917,Incomplete,2023-05-14,1,Wyoming
918,Completed,2020-12-08,2,Louisiana
919,Incomplete,2021-10-29,1,Oklahoma
920,Incomplete,2023-04-24,2,Utah
921,Incomplete,2023-04-21,3,South Carolina
922,Incomplete,2020-09-25,2,South Dakota
923,Incomplete,2022-03-06,3,Alabama
924,Completed,2022-01-15,1,Virginia
925,Incomplete,2022-04-19,1,New York
926,Denied,2020-07-12,3,West Virginia
927,Denied,2021-10-05,1,Hawaii
928,Incomplete,2022-07-31,3,Wyoming
929,Denied,2022-04-10,2,Vermont
930,Incomplete,2020-09-19,1,Nebraska
931,Incomplete,2021-10-25,2,Wisconsin
932,Denied,2021-12-05,3,Georgia
933,Incomplete,2022-03-19,3,South Dakota
934,Incomplete,2021-05-04,1,Rhode Island
935,Denied,2022-03-26,3,Iowa
936,Completed,2023-04-23,1,South Dakota
937,Completed,2020-08-24,1,Missouri
938,Denied,2021-07-02,1,Pennsylvania
939,Completed,2022-09-30,3,Vermont
940,Denied,2021-01-23,2,New Mexico
941,Incomplete,2021-06-17,2,Kansas
942,Incomplete,2021-07-05,1,South Carolina
943,Completed,2020-12-16,3,Texas
944,Completed,2020-09-09,1,Nevada
945,Incomplete,2020-12-06,2,Wisconsin
946,Incomplete,2021-06-16,2,Washington
947,Incomplete,2021-02-05,1,Illinois
948,Denied,2021-01-01,1,Arizona
949,Incomplete,2023-03-12,3,Nebraska
950,Denied,2021-05-28,2,Massachusetts
951,Completed,2020-12-27,2,Arkansas
952,Denied,2021-10-08,2,Mississippi
953,Completed,2022-03-05,2,Texas
954,Denied,2021-12-14,1,Virginia
955,Denied,2023-03-08,1,Washington
956,Denied,2021-12-19,1,Wyoming
957,Completed,2021-06-04,2,Alabama
958,Incomplete,2021-09-06,2,Florida
959,Completed,2021-08-07,1,Michigan
960,Completed,2023-01-19,1,Nevada
961,Completed,2021-12-02,3,Rhode Island
962,Completed,2021-06-05,1,Wisconsin
963,Denied,2023-01-31,2,Illinois
964,Incomplete,2022-06-14,3,California
965,Incomplete,2021-05-14,3,Georgia
966,Completed,2021-05-23,3,Maine
967,Incomplete,2022-09-13,3,Alaska
968,Denied,2021-09-24,2,Arizona
969,Incomplete,2021-03-05,1,Montana
970,Incomplete,2021-04-06,1,Oklahoma
971,Incomplete,2022-03-24,2,Delaware
972,Completed,2021-05-23,3,Illinois
973,Incomplete,2020-12-11,3,New Hampshire
974,Denied,2021-03-12,2,Washington
975,Incomplete,2022-11-27,1,New Hampshire
976,Denied,2020-11-13,3,South Carolina
977,Incomplete,2022-04-18,1,Wisconsin
978,Completed,2021-11-22,2,Vermont
979,Denied,2022-04-14,2,Louisiana
980,Incomplete,2022-09-25,1,Massachusetts
981,Completed,2022-01-15,3,North Dakota
982,Denied,2020-12-12,3,Washington
983,Incomplete,2020-07-18,1,Ohio
984,Incomplete,2021-09-11,2,Virginia
985,Incomplete,2022-06-16,2,New York
986,Incomplete,2020-09-01,3,Maine
987,Denied,2022-08-20,2,New Mexico
988,Denied,2023-06-13,1,Montana
989,Incomplete,2022-06-09,1,Wyoming
990,Denied,2022-02-26,2,Hawaii
991,Incomplete,2022-05-04,1,Maine
992,Incomplete,2021-06-09,2,Colorado
993,Denied,2020-10-18,1,Wyoming
994,Completed,2022-11-19,2,Vermont
995,Completed,2020-07-21,1,Rhode Island
996,Completed,2022-04-19,1,North Dakota
997,Denied,2023-06-16,1,New Jersey
998,Denied,2021-01-24,3,Arkansas
999,Completed,2020-07-14,3,Maryland
1000,Incomplete,2023-03-30,3,West Virginia
1001,Completed,2023-06-19,1,Kentucky
1002,Completed,2021-06-20,1,Utah
1003,Completed,2023-02-09,1,Pennsylvania
1004,Denied,2023-05-14,2,Massachusetts
1005,Incomplete,2023-06-13,1,Maryland
1006,Completed,2021-09-15,3,Hawaii
1007,Incomplete,2021-06-21,2,Kentucky
1008,Incomplete,2022-03-27,3,Vermont
1009,Denied,2022-03-03,2,New Mexico
1010,Completed,2023-03-09,3,Illinois
1011,Denied,2022-04-11,3,Nevada
1012,Incomplete,2022-11-30,2,Washington
1013,Incomplete,2021-07-28,2,Ohio
1014,Denied,2021-01-22,2,Pennsylvania
1015,Completed,2022-11-29,3,Missouri
1016,Incomplete,2020-09-25,2,California
1017,Denied,2022-04-11,1,Alaska
1018,Denied,2023-06-17,1,Wisconsin
1019,Denied,2021-04-19,1,Rhode Island
1020,Completed,2023-03-08,1,Missouri
1021,Incomplete,2023-03-31,3,Tennessee
1022,Denied,2021-07-13,3,Pennsylvania
1023,Completed,2021-07-15,2,New Jersey
1024,Denied,2022-04-27,3,Wyoming
1025,Denied,2022-06-15,2,Delaware
1026,Denied,2020-10-10,3,Oklahoma
1027,Denied,2023-03-13,2,Nebraska
1028,Denied,2021-02-10,2,Vermont
1029,Incomplete,2023-04-02,3,Indiana
1030,Incomplete,2023-06-10,1,South Carolina
1031,Completed,2021-08-13,3,Nebraska
1032,Incomplete,2020-09-03,3,Texas
1033,Incomplete,2022-06-18,3,Pennsylvania
1034,Completed,2023-06-21,2,Idaho
1035,Denied,2022-05-19,1,Colorado
1036,Denied,2022-05-18,3,Wisconsin
1037,Incomplete,2022-06-18,1,Maryland
1038,Completed,2021-11-28,1,Delaware
1039,Completed,2021-07-14,3,West Virginia
1040,Incomplete,2023-02-23,3,Washington
1041,Denied,2020-10-27,3,New York
1042,Completed,2021-04-23,1,Wisconsin
1043,Denied,2022-10-22,1,New York
1044,Incomplete,2023-03-25,1,Arkansas
1045,Denied,2020-08-20,3,New Jersey
1046,Completed,2021-05-16,2,Alabama
1047,Denied,2020-10-11,1,Virginia
1048,Completed,2021-12-27,1,Kentucky
1049,Incomplete,2021-12-14,1,Colorado
1050,Denied,2020-10-27,3,Massachusetts
1051,Completed,2021-06-13,2,Ohio
1052,Incomplete,2023-02-04,1,North Carolina
1053,Denied,2022-02-14,3,North Carolina
1054,Denied,2022-03-23,2,New Mexico
1055,Incomplete,2023-03-01,2,Ohio
1056,Denied,2020-11-08,3,Louisiana
1057,Completed,2021-11-18,2,California
1058,Completed,2020-08-07,1,Colorado
1059,Denied,2021-11-17,1,Kentucky
1060,Denied,2023-04-26,1,Virginia
1061,Denied,2022-08-10,2,South Dakota
1062,Denied,2022-11-28,3,Iowa
1063,Denied,2020-12-01,3,Illinois
1064,Completed,2022-02-04,1,Nebraska
1065,Completed,2020-06-28,2,Arkansas
1066,Denied,2023-03-18,2,California
1067,Completed,2022-08-11,3,Alaska
1068,Completed,2022-07-11,2,Washington
1069,Completed,2021-07-17,2,Connecticut
1070,Incomplete,2021-03-20,3,Virginia
1071,Completed,2021-03-13,3,North Carolina
1072,Incomplete,2021-11-12,3,Washington
1073,Denied,2020-07-08,2,New Hampshire
1074,Denied,2023-05-04,2,Minnesota
1075,Incomplete,2022-09-27,2,Kansas
1076,Completed,2022-04-14,3,Idaho
1077,Denied,2021-05-07,1,Hawaii
1078,Incomplete,2020-06-23,3,Connecticut
1079,Incomplete,2020-06-23,2,West Virginia
1080,Completed,2022-01-19,1,Delaware
1081,Completed,2021-05-06,3,Indiana
1082,Denied,2022-08-14,1,Idaho
1083,Incomplete,2021-07-14,2,Nebraska
1084,Incomplete,2022-10-04,2,Wisconsin
1085,Denied,2020-12-31,2,Pennsylvania
1086,Completed,2020-08-10,2,Kansas
1087,Incomplete,2020-12-26,3,Vermont
1088,Completed,2022-12-10,1,West Virginia
1089,Denied,2021-03-09,2,Montana
1090,Completed,2022-10-09,1,Massachusetts
1091,Incomplete,2023-05-14,2,Arizona
1092,Incomplete,2021-03-11,2,Connecticut
1093,Denied,2023-06-05,1,Indiana
1094,Incomplete,2021-10-26,3,Michigan
1095,Incomplete,2021-03-30,3,Alaska
1096,Completed,2021-05-07,3,Maryland
1097,Denied,2021-10-28,1,Kentucky
1098,Completed,2023-01-27,1,Minnesota
1099,Denied,2021-12-25,1,Colorado
1100,Incomplete,2023-01-01,3,Delaware
1101,Incomplete,2021-12-23,2,Ohio
1102,Completed,2023-02-25,3,North Carolina
1103,Completed,2022-08-27,2,Michigan
1104,Completed,2020-07-28,3,Minnesota
1105,Denied,2023-05-27,1,Delaware
1106,Incomplete,2020-12-09,2,Washington
1107,Denied,2021-04-05,1,Iowa
1108,Denied,2022-08-08,3,Georgia
1109,Incomplete,2022-07-07,2,Arizona
1110,Completed,2021-08-20,2,South Carolina
1111,Completed,2020-07-24,3,Nebraska
1112,Incomplete,2020-10-13,2,Maryland
1113,Completed,2021-12-21,2,Montana
1114,Incomplete,2022-01-04,3,North Dakota
1115,Completed,2021-11-14,2,Arkansas
1116,Incomplete,2023-03-03,3,Connecticut
1117,Denied,2022-07-01,3,New Hampshire
1118,Completed,2020-07-05,1,South Carolina
1119,Completed,2022-01-02,2,Washington
1120,Completed,2022-01-30,3,Ohio
1121,Incomplete,2021-10-23,2,Colorado
1122,Incomplete,2022-07-26,1,Arizona
1123,Incomplete,2020-12-07,2,Nebraska
1124,Denied,2021-06-14,3,Alabama
1125,Denied,2020-12-26,1,Mississippi
1126,Completed,2021-02-28,3,Illinois
1127,Completed,2022-09-09,1,Alaska
1128,Completed,2021-07-07,2,New Mexico
1129,Denied,2022-09-06,1,Hawaii
1130,Completed,2020-09-26,1,Ohio
1131,Completed,2021-06-02,3,North Carolina
1132,Completed,2023-05-13,2,Ohio
1133,Completed,2021-12-02,1,Illinois
1134,Completed,2022-09-11,3,Maryland
1135,Denied,2021-03-01,3,Louisiana
1136,Incomplete,2020-12-04,2,Tennessee
1137,Completed,2022-02-23,2,New Hampshire
1138,Denied,2020-08-21,1,West Virginia
1139,Completed,2022-06-02,1,Tennessee
1140,Denied,2020-08-23,2,Texas
1141,Denied,2023-02-07,1,Virginia
1142,Completed,2022-08-10,1,South Carolina
1143,Incomplete,2022-10-08,3,Rhode Island
1144,Completed,2021-02-14,2,Colorado
1145,Incomplete,2022-06-15,3,Maine
1146,Incomplete,2021-05-04,2,Delaware
1147,Denied,2021-08-15,1,Wisconsin
1148,Completed,2022-01-26,2,Ohio
1149,Completed,2020-06-30,2,Illinois
1150,Denied,2021-11-14,2,New Mexico
1151,Completed,2022-08-25,3,Arizona
1152,Completed,2021-11-30,2,Mississippi
1153,Incomplete,2021-11-30,1,Connecticut
1154,Incomplete,2023-01-30,2,South Carolina
1155,Completed,2023-03-25,2,Rhode Island
1156,Denied,2022-09-01,3,Kansas
1157,Denied,2023-03-27,3,Alaska
1158,Incomplete,2020-07-16,2,Louisiana
1159,Completed,2023-03-18,1,South Carolina
1160,Completed,2021-03-03,2,Pennsylvania
1161,Incomplete,2022-06-29,1,Georgia
1162,Denied,2022-02-14,3,Montana
1163,Incomplete,2023-06-19,1,Washington
1164,Denied,2021-07-05,1,Texas
1165,Denied,2020-06-30,2,Rhode Island
1166,Completed,2023-02-22,3,Wisconsin
1167,Completed,2020-11-04,2,Maine
1168,Denied,2022-03-21,2,California
1169,Denied,2021-11-12,3,Georgia
1170,Completed,2021-11-07,2,Missouri
1171,Denied,2021-05-05,1,Delaware
1172,Denied,2021-05-13,1,Alaska
1173,Denied,2023-01-19,2,Ohio
1174,Completed,2022-12-18,3,Pennsylvania
1175,Incomplete,2021-01-03,3,Pennsylvania
1176,Incomplete,2020-12-27,3,Missouri
1177,Incomplete,2022-01-16,3,Michigan
1178,Incomplete,2021-10-29,2,Indiana
1179,Completed,2022-12-04,3,Nevada
1180,Completed,2020-07-20,2,Michigan
1181,Denied,2021-03-26,3,Washington
1182,Denied,2022-11-24,3,Pennsylvania
1183,Denied,2023-02-17,3,New Jersey
1184,Completed,2022-01-08,2,Kentucky
1185,Incomplete,2022-02-04,1,Idaho
1186,Incomplete,2020-09-25,3,Texas
1187,Denied,2022-08-05,2,Connecticut
1188,Completed,2021-12-25,2,Utah
1189,Denied,2021-12-09,3,Virginia
1190,Completed,2020-11-13,1,Illinois
1191,Incomplete,2022-03-02,3,Tennessee
1192,Incomplete,2022-11-09,1,New Mexico
1193,Completed,2023-04-28,3,Utah
1194,Incomplete,2020-10-18,2,Wisconsin
1195,Completed,2022-04-04,2,New Jersey
1196,Denied,2022-03-09,2,Wisconsin
1197,Incomplete,2021-11-27,1,Indiana
1198,Denied,2022-03-24,2,Nevada
1199,Denied,2021-01-30,3,Utah
1200,Incomplete,2022-03-22,3,Alaska
1201,Incomplete,2020-12-24,3,Wyoming
1202,Denied,2020-07-21,2,Wisconsin
1203,Incomplete,2022-01-03,3,Oklahoma
1204,Denied,2021-07-03,3,Oklahoma
1205,Incomplete,2023-01-09,3,Washington
1206,Denied,2020-10-04,3,Vermont
1207,Incomplete,2022-09-16,2,Idaho
1208,Incomplete,2022-08-17,3,Georgia
1209,Denied,2022-10-05,1,Michigan
1210,Completed,2023-05-28,1,Idaho
1211,Incomplete,2022-04-11,2,New Mexico
1212,Incomplete,2022-09-08,2,Mississippi
1213,Incomplete,2022-04-12,2,Washington
1214,Completed,2023-03-08,3,California
1215,Completed,2022-07-02,2,Colorado
1216,Completed,2023-04-26,1,Rhode Island
1217,Incomplete,2020-06-30,2,California
1218,Denied,2021-09-30,1,South Dakota
1219,Incomplete,2020-11-11,2,Minnesota
1220,Incomplete,2021-11-10,2,Kentucky
1221,Completed,2022-12-01,2,Maryland
1222,Completed,2022-10-11,1,Nevada
1223,Incomplete,2022-05-27,3,West Virginia
1224,Completed,2021-01-05,2,Louisiana
1225,Completed,2020-12-29,3,Maryland
1226,Completed,2022-01-25,1,Maryland
1227,Completed,2023-05-14,3,Utah
1228,Denied,2020-09-03,2,Rhode Island
1229,Incomplete,2022-05-15,2,Georgia
1230,Completed,2021-09-03,3,Montana
1231,Completed,2022-04-24,1,Rhode Island
1232,Denied,2021-03-31,1,New York
1233,Denied,2021-02-26,1,Maryland
1234,Incomplete,2022-06-07,2,Wisconsin
1235,Denied,2021-08-15,3,New Hampshire
1236,Denied,2022-08-04,1,Mississippi
1237,Completed,2021-08-16,1,Georgia
1238,Completed,2020-10-22,3,Tennessee
1239,Incomplete,2022-06-05,2,Michigan
1240,Completed,2021-08-13,3,Tennessee
1241,Denied,2023-05-20,3,Utah
1242,Incomplete,2022-08-27,1,Maryland
1243,Denied,2021-01-21,2,Connecticut
1244,Denied,2022-02-23,3,Maryland
1245,Incomplete,2022-10-05,3,Rhode Island
1246,Incomplete,2021-03-12,3,Utah
1247,Completed,2021-04-25,1,Connecticut
