application,property_id,loan_type_id,loan_amount,customer_id,account_id,applied_date,employee_id
499,81146,8,20834.65,17829,31149,2017-09-29,7798
500,88542,5,88428.76,28480,9629,2015-09-11,29124
501,51814,12,92883.36,68478,25195,2005-01-12,4050
502,44061,24,99697.13,98204,27265,2018-01-17,25784
503,5123,40,7297.59,96429,26956,2004-10-20,12447
504,44267,23,71812.9,99494,19504,2012-05-01,9768
505,87592,6,2754.62,78098,32659,2003-08-25,35252
506,67158,35,5854.46,73263,7249,2006-07-09,39408
507,15297,21,49415.18,51171,7909,2022-06-06,36159
508,2995,14,17388.54,36780,18917,2022-07-03,39965
509,80896,4,62503.58,96873,13832,2007-03-24,6197
510,55265,18,23439.18,24811,19534,2017-12-24,21744
511,33989,16,54502.54,67693,9461,2014-07-15,9549
512,80116,32,66098.53,68295,3882,2020-08-25,8448
513,83549,33,74803.42,95898,19194,2013-05-01,32742
514,3452,31,11368.66,14245,32607,2016-07-24,20672
515,66487,10,63807.24,54633,17566,2013-06-03,28997
516,43181,33,81111.65,89008,27328,2006-11-01,27225
517,20663,40,24526.2,2935,16166,2012-09-23,23848
518,82651,38,62653.7,16219,10577,2013-10-31,30802
519,66352,14,41862.54,67922,22480,2011-07-19,12832
520,31856,24,71184.52,18474,8661,2010-11-23,28969
521,18160,35,46213.4,74349,22115,2018-06-28,6697
522,18387,39,9420.17,8515,11277,2007-10-15,31156
523,8490,7,41983.96,75077,22755,2003-11-21,35
524,46924,29,10001.49,94721,4405,2007-01-09,26531
525,35931,15,78282.27,17471,18888,2013-05-03,30384
526,44807,38,98445.91,58075,10077,2016-04-06,11590
527,44877,36,7079.75,11938,21144,2004-01-21,21675
528,67526,15,13539.25,12767,28103,2015-08-26,6103
529,72598,21,9528.55,83500,31186,2013-02-24,18075
530,95768,26,40809.77,6016,24259,2004-02-13,13599
531,73983,21,93631.6,67701,5472,2009-04-19,37487
532,88754,16,56994.32,14638,1692,2015-11-17,16748
533,13125,7,58637.51,73399,6615,2015-12-30,27204
534,63379,24,40577.52,66784,8809,2007-05-02,1154
535,62021,19,2731.2,59784,8673,2006-03-10,7093
536,83234,24,20521.5,59437,4336,2019-08-20,26667
537,77354,38,69567.97,63816,16335,2017-10-14,34312
538,50193,9,11010.3,5674,20024,2012-03-10,5002
539,65195,7,99645,90494,2426,2008-04-22,11085
540,58392,2,96125.25,84129,6935,2015-11-26,19788
541,83432,38,34670.88,15296,23009,2020-10-17,31550
542,2275,39,52980.16,45651,30527,2006-05-29,36829
543,53237,13,10454.58,20614,18443,2007-07-16,35480
544,68223,28,73589.34,17029,23723,2020-06-08,26128
545,77284,3,72730.97,49610,20176,2011-10-02,20562
546,73927,22,6571.15,84095,19803,2013-10-24,33875
547,51290,27,3288.4,60420,3215,2021-10-25,1574
548,73422,30,35477.98,4624,6152,2015-06-12,37330
549,80434,13,54799.82,29708,24852,2023-06-06,207
550,76203,26,40762.22,15542,12075,2015-03-24,12247
551,67245,32,21270.3,33836,14265,2016-03-23,23408
552,64828,7,80981.2,59326,24071,2017-02-18,28280
553,48225,32,26550.65,3357,17026,2019-10-16,14058
554,15619,10,70372.92,58377,32627,2015-09-18,23133
555,15507,37,87981.45,38067,22963,2022-07-16,7101
556,11043,34,96561.35,37431,6387,2014-11-05,36853
557,573,25,29725.45,70123,21433,2021-09-23,25704
558,55562,28,99437.4,59679,4263,2005-04-18,17773
559,79455,22,77303.68,17930,10364,2018-10-17,28785
560,29768,33,54111.57,58571,9145,2006-10-09,12347
561,48330,16,15631.58,78809,12626,2014-01-30,573
562,83252,4,7864.5,2453,27565,2015-12-28,36582
563,69972,13,36197.29,3167,23787,2009-05-30,24292
564,95342,6,26707.94,12484,131,2016-11-08,18462
565,6491,35,93251.75,53943,17879,2013-12-05,25194
566,84105,25,95130.79,48918,2859,2006-07-17,37230
567,27323,10,26462.79,87170,419,2016-11-18,39500
568,72313,9,17688.25,21333,13330,2006-02-23,11498
569,82083,26,2913.77,58772,31272,2007-12-31,39262
570,46621,13,19765.94,13501,14965,2019-02-13,9377
571,23282,7,23338.6,37165,885,2009-01-16,11141
572,56139,16,37425.36,52803,23689,2006-02-04,12099
573,17005,25,54515.84,738,23806,2013-08-04,22860
574,31638,4,55168.64,38674,19703,2021-03-03,32506
575,3823,18,87558.52,26706,27282,2014-10-12,25911
576,35814,4,17401.45,12906,9106,2010-11-13,5387
577,98633,2,95601.88,18933,32054,2017-06-09,2531
578,8606,12,31324.29,40352,21580,2015-11-04,11825
579,35456,13,10031.99,32892,9779,2018-10-04,7502
580,17670,40,72116.83,99379,26058,2018-02-20,24271
581,34084,24,62423.21,15934,8118,2005-07-21,32784
582,84658,33,19358.99,9599,30024,2016-02-22,11041
583,94800,29,90432.31,19657,7735,2009-02-09,33851
584,3644,27,11.36,26565,6077,2017-10-07,8069
585,59507,32,90263.13,76836,15485,2008-10-16,4021
586,47881,2,18878.24,71207,31052,2012-07-29,33348
587,35523,25,98926.79,20201,9969,2011-07-09,19997
588,42582,24,84702.32,3541,5865,2019-09-30,17928
589,83154,13,78088.79,83940,2564,2018-07-23,37792
590,8712,8,37092.38,90259,31754,2013-01-05,14525
591,90862,27,19427.55,76787,2130,2022-10-26,28957
592,77343,25,70919.99,68703,12406,2007-09-17,10921
593,85594,7,82801.7,46248,10199,2012-09-05,17489
594,37514,32,26225.18,83600,32462,2006-10-02,34353
595,31807,5,90987.53,68968,8417,2013-07-29,18841
596,2408,25,76593.4,69549,26417,2010-10-12,19337
597,4727,8,33742.55,65624,1135,2017-06-01,13471
598,7006,33,22821.85,23859,10871,2005-01-30,8696
599,70594,6,50532.15,31499,11560,2003-06-29,31333
600,30049,25,78359.99,97702,21076,2011-03-31,2065
601,60425,15,19124.66,73688,12558,2020-04-11,24169
602,22461,3,17439.86,46591,23720,2016-10-29,19126
603,84582,26,83873.49,33113,23822,2023-05-15,7924
604,49329,20,76674.2,64218,19205,2011-06-05,4954
605,69299,19,61236.48,64808,28981,2021-09-08,25447
606,33281,6,19490.86,46191,27321,2022-05-09,33
607,73592,19,63266.3,71925,10599,2020-12-23,37760
608,97262,20,81900.62,74906,3101,2008-04-27,25203
609,38003,23,98341.26,65769,14857,2015-09-09,33592
610,27800,9,15275.15,15389,3726,2019-09-09,24048
611,94755,2,39263.84,42924,13903,2022-02-03,35994
612,40756,24,48242.19,23271,12790,2004-11-04,18219
613,64697,4,61028.22,40530,10180,2014-07-01,24202
614,51365,22,21965.31,28279,10339,2011-04-10,28447
615,16162,24,37704.76,42293,28100,2021-05-23,35379
616,49636,14,45378.21,50487,16162,2017-10-20,4263
617,14466,18,76506.46,62602,876,2008-02-07,33211
618,94869,38,92181.32,16918,6707,2011-10-09,918
619,20711,19,21424.53,17773,2693,2012-02-16,8369
620,33077,28,89937.99,26430,28493,2016-11-11,5372
621,54725,15,52325.87,57998,6209,2020-12-19,28434
622,90753,29,41433.2,91174,12449,2005-04-11,36480
623,3646,5,24998.6,19099,8790,2008-11-07,39808
624,96807,16,88550.13,13038,22414,2020-03-10,23423
625,22667,16,31414.68,1857,9220,2012-01-14,24185
626,41235,4,610.7,90571,15008,2004-04-09,17928
627,92624,11,94772,18010,2077,2008-03-18,33740
628,32064,2,91170.43,29567,16641,2017-08-16,17165
629,39252,21,9872.25,9208,8381,2012-07-11,6092
630,65534,11,9556.9,34018,4433,2016-06-15,31608
631,78486,12,7342.74,83322,17066,2004-02-08,4342
632,14159,17,26565.74,21192,18216,2013-03-01,31325
633,11532,37,20804.86,48540,29895,2005-10-25,1259
634,61459,29,75024.4,12096,25684,2012-01-21,31245
635,27998,22,65260.76,14494,1271,2014-05-13,16271
636,56748,30,51086.37,19157,1218,2006-01-22,39028
637,699,35,47631.8,1218,13340,2008-03-10,1390
638,38560,13,61235,52346,28838,2021-05-26,11752
639,37326,11,6139.74,24104,15632,2010-10-05,21771
640,60636,40,29885.79,91342,22017,2007-03-20,6835
641,75210,27,66136.55,65585,19236,2007-11-04,17335
642,64361,3,43636.37,74686,4964,2014-11-01,33358
643,27490,2,25145.47,94762,938,2004-01-12,19865
644,63528,33,42735.91,35054,6775,2019-10-13,8265
645,67085,13,52692.73,88819,260,2006-06-17,19947
646,30210,21,76803.93,51718,8911,2021-12-22,787
647,6672,20,19936.58,45848,10847,2015-05-20,6106
648,44445,22,90469.35,55009,7747,2010-07-21,25036
649,66088,39,7003.64,19241,9601,2014-10-26,16447
650,61300,2,92020.29,28162,13058,2003-07-18,32252
651,67205,18,41654.97,70683,11411,2013-10-25,23782
652,31257,2,15786,95873,24511,2019-09-10,39785
653,89159,3,77550.36,8436,5820,2009-10-15,7697
654,81513,12,81447.95,93831,25146,2004-09-22,36854
655,96296,29,98232.1,17579,22386,2014-10-11,31945
656,70715,39,85174.23,24420,21292,2004-08-02,28642
657,72276,25,94468.13,28560,20906,2010-08-16,38677
658,92407,1,52614.26,45172,26675,2018-03-11,34079
659,6580,39,38724.33,23327,18388,2015-06-17,11147
660,72034,39,99706.15,72495,22320,2007-08-27,25752
661,12201,8,45066.12,81551,30210,2006-11-15,32630
662,85656,40,51870.7,96822,8215,2016-07-21,24471
663,52295,34,33512.68,6647,14758,2006-12-13,36321
664,72204,2,77799.64,6685,10007,2022-07-07,7069
665,4561,30,18345.59,88552,10160,2010-08-03,11697
666,58573,28,7063.83,90163,1360,2018-05-30,31366
667,65645,30,50859.16,63610,22360,2009-05-25,8868
668,97943,40,49632.71,66847,15873,2017-11-03,25655
669,63094,2,8532.68,77597,21039,2010-03-15,32516
670,77974,32,83991.33,64751,8184,2014-05-03,23747
671,61107,15,67986.84,26539,9711,2016-03-30,31184
672,68118,2,16626.67,43587,4971,2022-07-26,22338
673,87683,1,98438.47,11675,23724,2008-01-23,33834
674,76495,19,73804.87,86312,20474,2012-10-23,11282
675,9299,19,92069.44,83262,22810,2005-08-28,35952
676,371,30,64609.45,1835,27376,2003-09-30,2990
677,25949,19,21331.61,50085,25761,2023-03-11,29247
678,59698,12,28722.89,40056,4429,2011-10-14,2797
679,94410,3,51748.82,4990,5246,2008-02-14,10153
680,47445,15,61568.89,57384,26978,2005-10-04,23123
681,663,35,21664.38,87150,12320,2006-08-24,1402
682,24814,19,2100.98,21959,12627,2015-02-20,34237
683,72032,17,82817.62,92934,11121,2022-07-22,16577
684,60678,16,23187.81,50468,33085,2022-06-01,8559
685,89342,33,88852.37,76622,26434,2011-09-25,13414
686,32378,26,60907.54,28903,25698,2003-11-11,15408
687,76278,4,35417.3,11232,20210,2020-09-20,6259
688,4701,34,38255.18,22632,13944,2004-10-21,29728
689,67775,39,24402.85,52994,538,2004-07-03,18368
690,73452,27,24063.35,24138,2197,2006-01-22,12724
691,55871,26,2945.46,78802,1735,2018-04-22,26677
692,78319,30,79019.63,26025,21437,2007-04-07,28743
693,55553,9,48427.14,74600,18600,2014-05-30,20776
694,69408,23,10153.59,70647,14968,2019-06-08,6296
695,1853,14,57233.77,94122,20778,2020-07-24,7967
696,5539,27,24304.91,91255,3479,2017-08-13,18333
697,58808,39,32321.9,58090,28153,2020-08-27,6924
698,80566,36,80502.21,49525,18114,2006-10-28,1200
699,74620,18,58772.55,64317,22047,2012-07-27,25343
700,52173,15,39872.16,71452,17997,2005-01-18,8579
701,85271,7,87404.83,45900,29682,2016-07-30,21674
702,12901,15,18499.8,75139,13993,2003-09-09,356
703,9650,29,41728.46,89626,12555,2009-03-10,3432
704,72311,11,29231.99,6546,1040,2016-12-09,14636
705,80551,39,17366.56,92187,14668,2020-11-11,15697
706,79020,22,34652.6,91097,29281,2022-08-27,35175
707,46613,9,12661.62,72668,25725,2003-11-12,7914
708,76843,16,39471.39,82837,5673,2010-09-14,15126
709,62387,37,21545.88,76521,32964,2005-11-04,2837
710,80235,34,48091.74,32179,32208,2006-01-20,3705
711,10362,39,70686.84,12236,18544,2006-10-03,15994
712,64252,30,19849.93,69032,215,2011-08-10,35155
713,22950,31,12167.38,56088,25523,2014-01-18,15777
714,88192,34,53778.39,41961,17402,2017-12-09,22478
715,40166,32,11452.33,13187,805,2020-01-25,35631
716,26846,16,61298.3,25057,16084,2015-04-30,4274
717,67474,14,76145.23,64362,8369,2008-12-25,36117
718,27091,26,59341.79,87165,10221,2005-09-28,30606
719,13369,37,86476.65,66757,2986,2022-03-18,29508
720,22710,27,56461.42,32908,10459,2010-11-18,25888
721,77413,28,42238.99,4467,914,2003-08-29,29213
722,86749,40,98716.78,49716,4014,2009-03-19,8615
723,13779,13,98933,56091,25928,2018-03-16,17029
724,880,5,86602.2,25483,22397,2020-07-06,36142
725,45995,33,48907.51,89001,17557,2014-08-24,27508
726,25509,32,78106.31,57005,7176,2014-06-12,24001
727,91285,40,76908.31,20830,9826,2019-10-28,24991
728,23421,27,34585,68221,4832,2005-04-02,24036
729,71864,10,16750.34,75939,6330,2022-10-29,37562
730,76272,39,60751.74,31223,3323,2012-11-11,10645
731,63527,23,43892.11,19665,13428,2004-10-06,15157
732,91544,37,56367.96,52308,16820,2020-03-11,7569
733,80689,19,82041.35,42151,31037,2020-01-31,8747
734,82200,32,91499.72,61500,5406,2015-05-19,16747
735,44143,9,24946.8,65464,12614,2010-03-02,37577
736,89140,28,38109.68,74821,2378,2005-07-02,20045
737,8543,5,65317.28,16222,10535,2008-05-06,28956
738,25975,20,6752.21,47630,10174,2017-04-14,8916
739,46287,9,84785.9,77833,13733,2008-02-09,13729
740,95006,24,50643.16,70411,9298,2007-12-11,13621
741,51899,27,28232.95,8924,4930,2019-11-18,14836
742,24719,3,56982.14,47462,26710,2017-04-20,5360
743,63002,24,75093.47,738,6129,2003-09-06,3781
744,10527,1,59954.93,63129,19054,2018-04-20,12920
745,75781,36,54665.2,24271,28869,2012-03-09,29681
746,24065,15,20351.12,8510,16583,2017-09-18,6457
747,73933,3,58397.25,81886,14418,2017-04-09,32117
748,58430,36,85455.59,27178,2338,2018-05-22,22823
749,38617,8,72793.46,30496,17362,2011-03-18,4916
750,14856,16,84234.91,19343,29333,2019-05-09,2024
751,39111,39,30752.9,87384,10048,2006-02-04,36508
752,57667,8,17612.25,45561,21424,2011-04-23,3523
753,9164,26,26811.14,18695,24257,2017-07-15,36865
754,72423,4,83096.84,85347,12936,2015-03-08,4777
755,1552,12,18443.47,67913,2068,2005-09-22,30882
756,11430,13,71395.56,45919,28306,2021-03-25,5814
757,77092,30,26438.44,877,16058,2013-03-30,30044
758,31273,6,24847.32,22733,12409,2005-09-15,20705
759,22276,8,58694.3,1420,7486,2008-08-30,28094
760,38288,26,12305.52,72646,16571,2013-01-25,38543
761,62256,25,12609.1,91375,10561,2010-05-11,22494
762,47207,9,71510.83,3945,5435,2008-05-17,603
763,44491,20,8612.3,14649,13337,2013-12-21,15774
764,99125,7,42012.93,50387,28338,2006-01-31,20993
765,36076,2,23004.89,62235,14900,2016-08-18,8398
766,98881,23,88601.33,36432,8062,2014-11-24,38307
767,93271,31,45087.25,90673,20324,2016-03-09,26770
768,87183,2,74095.24,19106,12414,2004-08-11,15266
769,94737,13,81595.39,50685,32254,2013-04-20,35026
770,14039,27,78348.1,65379,27296,2007-12-05,32913
771,90958,13,72901.78,90238,26741,2022-02-04,34506
772,44590,25,96127.94,64586,20877,2018-07-19,22065
773,8297,23,97234.71,81215,13299,2019-07-28,38037
774,31230,12,74428.1,71960,20149,2020-09-04,9577
775,69644,4,53713.37,20252,31082,2023-02-01,7730
776,9919,35,63910.9,88521,741,2003-12-25,22309
777,85230,16,62263.16,80090,6761,2009-05-30,35302
778,94931,1,17300.42,75719,26132,2012-12-06,3263
779,86087,12,54927.13,18476,4443,2008-07-08,19190
780,80199,6,79951.23,73283,28505,2015-09-06,196
781,92139,3,41750.42,90186,32425,2021-10-22,25171
782,58795,39,10385.54,73969,5786,2006-09-11,31182
783,7611,33,46299.68,1427,27759,2008-08-05,31654
784,70214,2,57639.57,56467,11693,2008-09-03,23245
785,56237,2,75939.7,8884,31504,2019-02-02,9905
786,98551,25,41708.91,17726,26231,2016-09-08,13854
787,45752,24,13698.93,72677,8516,2010-06-09,17922
788,80268,31,41558.31,81576,1436,2004-07-09,32065
789,80678,10,90503.33,46693,23381,2022-07-24,2459
790,5847,33,38444.93,39652,23357,2004-05-23,28304
791,96285,10,52821.33,10571,314,2012-08-17,21468
792,59869,3,47719.58,53905,31791,2020-10-14,4592
793,55473,15,18679.21,76922,12478,2022-07-05,6917
794,57937,22,26422.98,64829,12737,2014-10-03,30611
795,86069,28,74911.34,22057,30624,2018-08-15,36002
796,99636,19,22684.98,29248,26190,2004-03-10,23481
797,56158,14,65326.95,90334,19590,2008-10-21,331
798,92437,39,11225.97,15720,10594,2004-12-24,20559
799,29085,3,56202.2,48655,6631,2014-07-15,28319
800,39059,20,33626.36,79191,26786,2018-01-10,20508
801,36022,6,47231.4,14016,21552,2022-02-04,25821
802,51076,28,23415.12,33037,30199,2003-07-11,32826
803,90092,3,83327.93,35113,19654,2015-09-15,25669
804,13706,33,40641.51,26801,1436,2021-09-22,35656
805,58637,30,65520.9,57243,14952,2009-08-25,19835
806,35040,39,46902.4,98680,25159,2015-12-27,4351
807,46679,34,23217.3,6475,23881,2023-04-06,33236
808,72791,25,62489.57,53117,30564,2016-12-01,38202
809,61826,32,1562.35,43040,31889,2012-09-30,2577
810,16993,19,90183.49,66161,16696,2019-07-30,10551
811,13540,20,37097.53,3437,28857,2017-03-09,32419
812,49886,25,70793.2,77977,13887,2015-06-29,11089
813,20597,21,56506.56,2147,23371,2011-08-13,11337
814,9605,5,54633.58,48687,31097,2014-10-17,1255
815,79122,11,94632.27,7953,24828,2019-08-11,16444
816,2033,17,7493.48,42309,29797,2009-03-11,19522
817,69080,16,15118.69,39663,25417,2009-03-12,37435
818,57370,16,31009.95,86618,4785,2012-01-16,36627
819,80244,22,79761.31,70961,1502,2020-09-08,34426
820,59176,16,53353.26,80107,22152,2005-05-18,23024
821,27202,27,21270.32,25264,16238,2020-01-02,39410
822,5696,4,2169.62,94047,23566,2021-05-03,2121
823,44108,21,75407.79,55858,29911,2007-05-30,8072
824,39472,19,289.79,47141,31717,2019-04-12,38752
825,26289,39,88257.73,62011,18547,2017-08-06,34442
826,59127,27,60337.73,89360,30054,2006-11-23,10404
827,80349,23,14676.42,59091,19064,2019-10-01,3834
828,86601,12,34758.55,78141,8830,2003-07-23,37923
829,88649,16,30211.64,98160,10690,2008-05-03,39322
830,25670,28,7671.23,83496,31883,2012-02-14,32349
831,68575,12,284.1,73737,26634,2016-01-10,33192
832,49653,16,45088.22,48356,19182,2015-08-20,27592
833,29499,30,9709.85,69661,32785,2008-06-13,17449
834,44330,15,6473.26,91868,30752,2011-02-26,16279
835,62458,4,59614.86,44472,421,2010-03-02,9173
836,65224,13,97667.63,25289,20479,2008-11-13,34865
837,33779,25,56811.5,27206,12620,2010-03-15,14714
838,50033,21,52827.1,71432,30214,2019-01-01,38285
839,19214,37,23635.21,61297,10485,2013-09-13,14254
840,39445,16,90973.28,84927,16590,2010-04-05,1614
841,305,28,63471.55,93303,32326,2004-08-19,28741
842,12019,37,75269.49,94323,6429,2012-10-11,34520
843,84526,15,34335.61,73371,2873,2004-08-10,8896
844,22,32,83810.2,93221,2491,2015-04-21,31918
845,47435,33,38022.45,82575,18282,2008-11-08,9553
846,4992,14,52320.44,51512,28860,2004-01-22,12815
847,6698,3,36570.7,72234,19562,2013-08-10,17727
848,68977,39,29919.82,65654,9653,2015-10-10,24319
849,83444,21,32660.38,73555,20001,2018-03-07,36621
850,82515,33,17654.62,73060,4451,2003-10-24,2603
851,22254,40,53005.49,16264,13813,2014-07-26,31822
852,57617,4,94993.63,74703,3547,2022-04-17,25887
853,94961,14,73309.41,63981,15122,2009-08-24,27259
854,13136,25,67538.98,41198,20182,2023-05-25,8149
855,22597,3,81452.94,13590,22396,2009-08-06,7817
856,71901,6,76606.85,92123,27203,2013-01-04,32025
857,27613,14,78479.17,40973,22386,2012-08-07,27426
858,17779,2,17484.6,69596,32521,2020-02-10,32937
859,84422,9,20649.22,31370,6762,2014-11-28,11520
860,5572,21,40202.24,44652,15461,2008-07-25,8593
861,15576,29,12377.11,85431,11570,2004-04-22,15787
862,42431,20,49422.83,79268,12866,2012-06-17,16624
863,24159,14,29841.74,79125,5431,2016-02-20,37442
864,82134,11,76771.25,67027,9930,2012-04-17,35201
865,93519,16,65887.71,58442,30965,2009-06-29,8853
866,13887,27,53596.21,62115,21586,2017-10-21,16079
867,40290,3,66528.63,40087,11053,2011-04-04,34727
868,25481,13,34053.51,91752,2861,2017-11-25,9708
869,34452,14,70558.14,48271,12634,2019-08-13,1003
870,41274,32,75988.86,26633,2709,2011-04-21,37195
871,61470,28,53864.52,10395,14618,2003-12-05,39855
872,70987,30,2018.47,59136,21493,2007-04-30,3589
873,5369,36,94656.28,18332,25454,2006-01-05,6663
874,41689,10,66849.59,6326,15542,2014-07-09,6145
875,13210,14,14879.32,52496,8405,2015-10-17,39652
876,2889,18,60134.18,97211,5748,2006-01-31,38575
877,87586,25,68717.42,1292,32663,2010-04-05,23682
878,72900,11,27535.1,66494,28569,2016-07-22,3373
879,36942,7,19937.93,5561,13798,2004-07-09,36345
880,12384,38,24075.4,62965,7864,2004-06-16,38700
881,67234,36,8749.25,24702,3208,2015-01-17,37692
882,11556,6,53427.57,93030,32722,2017-01-01,19006
883,87902,35,35412.38,27611,28593,2020-11-05,28786
884,57533,12,36555.28,55382,4976,2016-02-04,29691
885,51242,35,59592.45,2131,5421,2006-10-20,16264
886,82116,28,2651.21,75922,22189,2021-06-20,6996
887,39616,18,24276.56,38576,4215,2022-08-06,22527
888,67093,7,78140.67,21059,17642,2008-03-10,33011
889,93688,13,86133.1,71425,1626,2004-07-10,11908
890,4468,19,87779.94,66573,25682,2012-02-17,16611
891,2526,18,41646.5,41766,25274,2022-04-22,22816
892,32210,24,69815.46,71275,22218,2021-07-26,14293
893,13036,18,4218.2,40787,3146,2008-05-30,8139
894,47406,13,44559.72,27151,8295,2018-02-27,38508
895,11036,12,53226.72,28401,24671,2004-11-23,25194
896,62691,28,21563.48,39185,26653,2018-10-31,31023
897,14838,6,21706.99,77011,22036,2011-03-29,21378
898,2369,31,59618.76,78574,2488,2014-01-30,22057
899,39988,28,96228.71,39936,26369,2021-03-10,35814
900,61635,20,36231.73,91428,16079,2005-10-05,4338
901,34246,23,53505.79,76403,25722,2013-06-04,10895
902,53735,1,50166.52,35443,3915,2011-07-06,15469
903,72733,20,88030.24,99521,7769,2003-08-16,38790
904,93229,37,30541.6,85641,14509,2006-05-22,16092
905,35505,6,67688.46,358,8811,2010-09-16,30429
906,52181,37,12698.42,78765,31192,2004-03-05,30839
907,19280,25,62146.63,26270,17408,2013-02-10,38555
