ACCOUNT_APPLICATION_ID,APPLICATION_STATUS,APPLIED_DATE,APPLICATION_TYPE_ID,ACCOUNT_APPLICATION_STATE
718,Approved,2011-11-30,,Massachusetts
719,Approved,2009-01-02,,Ohio
720,Approved,2005-10-03,,Idaho
721,Approved,2017-07-21,,Maryland
722,Approved,2013-04-18,,West Virginia
723,Approved,2013-01-22,,Illinois
724,Approved,2021-02-15,,Oregon
725,Approved,2008-01-06,,Mississippi
726,Approved,2022-12-20,,Arizona
727,Approved,2021-03-27,,Michigan
728,Approved,2010-08-05,,West Virginia
729,Approved,2021-07-09,,Kentucky
730,Approved,2007-01-09,,New Mexico
731,Approved,2017-06-01,,Minnesota
732,Approved,2021-12-07,,Mississippi
733,Approved,2017-03-02,,Idaho
734,Approved,2012-12-02,,Utah
735,Approved,2013-05-20,,South Dakota
736,Approved,2018-06-29,,California
737,Approved,2016-02-03,,Utah
738,Approved,2022-10-10,,Connecticut
739,Approved,2008-02-17,,Mississippi
740,Approved,2008-10-13,,New Jersey
741,Approved,2007-08-20,,Idaho
742,Approved,2007-07-17,,New Jersey
743,Approved,2016-06-01,,Kentucky
744,Approved,2017-02-02,,Rhode Island
745,Approved,2019-05-13,,Nevada
746,Approved,2008-03-09,,West Virginia
747,Approved,2022-06-25,,Texas
748,Approved,2013-08-11,,Washington
749,Approved,2015-06-27,,Rhode Island
750,Approved,2019-07-10,,Virginia
751,Approved,2017-07-25,,Washington
752,Approved,2010-11-09,,Tennessee
753,Approved,2019-08-30,,Vermont
754,Approved,2020-01-27,,Kentucky
755,Approved,2020-07-03,,Alabama
756,Approved,2014-04-08,,Oklahoma
757,Approved,2020-03-15,,Georgia
758,Approved,2005-06-28,,Oklahoma
759,Approved,2018-07-19,,Rhode Island
760,Approved,2013-08-27,,Montana
761,Approved,2008-04-19,,Oklahoma
762,Approved,2020-04-19,,Massachusetts
763,Approved,2005-03-22,,Indiana
764,Approved,2010-10-12,,Connecticut
765,Approved,2004-04-23,,Oklahoma
766,Approved,2015-07-14,,Vermont
767,Approved,2019-06-26,,New Jersey
768,Approved,2016-09-28,,Hawaii
769,Approved,2003-10-14,,Virginia
770,Approved,2021-05-13,,Montana
771,Approved,2005-09-13,,South Carolina
772,Approved,2006-03-17,,North Dakota
773,Approved,2016-11-18,,Louisiana
774,Approved,2003-08-29,,Colorado
775,Approved,2015-09-25,,Idaho
776,Approved,2004-11-03,,Kansas
777,Approved,2007-05-24,,New Jersey
778,Approved,2003-07-27,,Massachusetts
779,Approved,2012-08-21,,Oklahoma
780,Approved,2013-05-24,,New Hampshire
781,Approved,2011-02-25,,Washington
782,Approved,2008-03-23,,South Dakota
783,Approved,2022-12-06,,Alabama
784,Approved,2013-03-27,,New York
785,Approved,2009-12-11,,New Jersey
786,Approved,2007-01-11,,Oregon
787,Approved,2018-03-17,,Nebraska
788,Approved,2019-02-14,,North Dakota
789,Approved,2014-09-04,,Missouri
790,Approved,2016-07-05,,Utah
791,Approved,2009-03-01,,Arkansas
792,Approved,2014-09-10,,Wyoming
793,Approved,2017-10-15,,Washington
794,Approved,2018-04-01,,Colorado
795,Approved,2008-06-23,,South Carolina
796,Approved,2018-08-29,,Oklahoma
797,Approved,2008-06-16,,Oregon
798,Approved,2021-04-10,,Georgia
799,Approved,2014-03-12,,Indiana
800,Approved,2007-11-02,,Kentucky
801,Approved,2010-07-19,,Pennsylvania
802,Approved,2009-10-18,,South Dakota
803,Approved,2018-07-21,,New Mexico
804,Approved,2015-04-27,,Tennessee
805,Approved,2016-09-02,,Kansas
806,Approved,2017-12-23,,West Virginia
807,Approved,2020-03-06,,Wyoming
808,Approved,2016-09-10,,Rhode Island
809,Approved,2010-12-06,,Indiana
810,Approved,2010-02-11,,North Carolina
811,Approved,2018-05-21,,Indiana
812,Approved,2010-05-23,,Texas
813,Approved,2023-05-25,,Wyoming
814,Approved,2005-02-18,,Hawaii
815,Approved,2016-08-26,,Montana
816,Approved,2004-07-28,,Ohio
817,Approved,2011-05-28,,Illinois
818,Approved,2006-04-27,,California
819,Approved,2009-10-17,,Florida
820,Approved,2015-10-24,,Idaho
821,Approved,2005-05-18,,Utah
822,Approved,2009-05-04,,Delaware
823,Approved,2011-05-16,,Louisiana
824,Approved,2013-07-25,,Wyoming
825,Approved,2006-05-22,,Florida
826,Approved,2020-11-12,,Idaho
827,Approved,2013-02-12,,Arkansas
828,Approved,2015-06-15,,Minnesota
829,Approved,2017-06-09,,Rhode Island
830,Approved,2019-01-13,,Alaska
831,Approved,2005-04-10,,Georgia
832,Approved,2020-12-31,,West Virginia
833,Approved,2022-01-21,,Minnesota
834,Approved,2018-02-02,,Connecticut
835,Approved,2023-03-17,,Arizona
836,Approved,2018-11-28,,Wyoming
837,Approved,2020-02-13,,Wisconsin
838,Approved,2012-02-09,,Indiana
839,Approved,2019-08-16,,Idaho
840,Approved,2010-10-08,,Connecticut
841,Approved,2014-11-30,,Kansas
842,Approved,2012-06-26,,Arkansas
843,Approved,2004-11-16,,Hawaii
844,Approved,2004-12-06,,North Carolina
845,Approved,2005-03-24,,Oregon
846,Approved,2008-12-24,,Idaho
847,Approved,2015-05-05,,South Carolina
848,Approved,2003-07-28,,Washington
849,Approved,2013-04-20,,Kentucky
850,Approved,2003-09-07,,Colorado
851,Approved,2008-03-20,,Missouri
852,Approved,2005-08-10,,North Dakota
853,Approved,2017-12-29,,Alaska
854,Approved,2010-12-31,,South Dakota
855,Approved,2016-12-06,,Wisconsin
856,Approved,2022-06-02,,Ohio
857,Approved,2010-12-16,,Kansas
858,Approved,2018-11-17,,Utah
859,Approved,2010-01-01,,Connecticut
860,Approved,2014-12-28,,Louisiana
861,Approved,2006-12-03,,Wyoming
862,Approved,2006-05-09,,Michigan
863,Approved,2014-04-18,,Nebraska
864,Approved,2014-06-05,,Ohio
865,Approved,2021-09-03,,Idaho
866,Approved,2018-12-12,,Montana
867,Approved,2014-07-03,,California
868,Approved,2012-02-18,,Maine
869,Approved,2004-06-02,,Missouri
870,Approved,2021-03-14,,Kentucky
871,Approved,2004-12-12,,Mississippi
872,Approved,2009-11-28,,Arkansas
873,Approved,2015-12-26,,Arkansas
874,Approved,2006-03-02,,Georgia
875,Approved,2010-07-28,,Tennessee
876,Approved,2021-04-15,,Louisiana
877,Approved,2015-03-16,,New Mexico
878,Approved,2009-10-30,,Louisiana
879,Approved,2010-04-20,,South Carolina
880,Approved,2011-12-28,,Colorado
881,Approved,2013-09-10,,Vermont
882,Approved,2014-01-23,,Vermont
883,Approved,2021-01-10,,Iowa
884,Approved,2016-07-12,,Ohio
885,Approved,2012-02-08,,Rhode Island
886,Approved,2019-11-04,,New Jersey
887,Approved,2015-02-21,,New Hampshire
888,Approved,2011-08-09,,Kansas
889,Approved,2004-12-14,,Louisiana
890,Approved,2013-11-05,,Oregon
891,Approved,2022-03-22,,Colorado
892,Approved,2005-11-25,,Alaska
893,Approved,2003-10-03,,West Virginia
894,Approved,2019-02-14,,North Dakota
895,Approved,2020-04-17,,Hawaii
896,Approved,2018-05-08,,Idaho
897,Approved,2005-01-20,,Alaska
898,Approved,2017-06-18,,New York
899,Approved,2020-03-26,,New York
900,Approved,2019-02-09,,Pennsylvania
901,Approved,2018-06-01,,Mississippi
902,Approved,2007-06-17,,Wisconsin
903,Approved,2006-05-09,,Washington
904,Approved,2006-03-19,,Colorado
905,Approved,2011-08-24,,Massachusetts
906,Approved,2006-10-19,,Indiana
907,Approved,2008-09-02,,Iowa
908,Approved,2017-07-11,,Georgia
909,Approved,2010-09-14,,Maine
910,Approved,2018-06-07,,Texas
911,Approved,2006-01-24,,Mississippi
912,Approved,2017-12-19,,Maryland
913,Approved,2022-06-17,,Connecticut
914,Approved,2016-11-10,,Tennessee
915,Approved,2004-10-11,,New York
916,Approved,2009-07-30,,Maryland
917,Approved,2011-12-09,,Indiana
918,Approved,2020-02-11,,Washington
919,Approved,2010-12-05,,Connecticut
920,Approved,2007-10-19,,Georgia
921,Approved,2012-12-06,,Kansas
922,Approved,2015-06-03,,Alabama
923,Approved,2014-04-25,,New Hampshire
924,Approved,2018-03-27,,New York
925,Approved,2007-02-02,,Mississippi
926,Approved,2022-05-24,,Michigan
927,Approved,2013-02-25,,Alabama
928,Approved,2021-11-06,,Maine
929,Approved,2010-04-14,,Nevada
930,Approved,2013-07-14,,Tennessee
931,Approved,2018-06-21,,Arizona
932,Approved,2020-12-05,,Wisconsin
933,Approved,2019-03-01,,Maryland
934,Approved,2021-09-06,,Hawaii
935,Approved,2012-04-27,,Michigan
936,Approved,2012-09-17,,North Dakota
937,Approved,2011-04-30,,Hawaii
938,Approved,2004-01-02,,Arizona
939,Approved,2007-06-25,,Colorado
940,Approved,2006-10-21,,Mississippi
941,Approved,2009-04-24,,Massachusetts
942,Approved,2017-07-19,,Mississippi
943,Approved,2011-11-27,,Utah
944,Approved,2010-11-10,,Colorado
945,Approved,2013-02-13,,New Jersey
946,Approved,2003-08-29,,Colorado
947,Approved,2021-08-29,,Colorado
948,Approved,2020-12-21,,Idaho
949,Approved,2018-01-04,,Idaho
950,Approved,2005-02-18,,Idaho
951,Approved,2007-08-02,,Michigan
952,Approved,2016-07-12,,Minnesota
953,Approved,2012-09-16,,Virginia
954,Approved,2007-06-19,,Tennessee
955,Approved,2022-08-27,,Alabama
956,Approved,2015-08-26,,Oregon
957,Approved,2011-04-02,,Florida
958,Approved,2022-01-15,,Washington
959,Approved,2013-01-15,,Kentucky
960,Approved,2010-12-24,,Louisiana
961,Approved,2011-08-11,,Minnesota
962,Approved,2005-08-23,,Arkansas
963,Approved,2021-01-26,,Florida
964,Approved,2013-11-26,,New Jersey
965,Approved,2014-07-30,,West Virginia
966,Approved,2011-05-22,,Maine
967,Approved,2016-02-20,,Delaware
968,Approved,2019-10-13,,Michigan
969,Approved,2013-03-14,,Missouri
970,Approved,2023-03-31,,North Dakota
971,Approved,2009-04-09,,Washington
972,Approved,2008-02-10,,Hawaii
973,Approved,2003-12-20,,Michigan
974,Approved,2022-04-05,,Vermont
975,Approved,2020-08-13,,West Virginia
976,Approved,2014-08-06,,Colorado
977,Approved,2015-12-05,,Pennsylvania
978,Approved,2023-05-12,,Indiana
979,Approved,2004-04-19,,South Carolina
980,Approved,2007-11-10,,Washington
981,Approved,2016-11-24,,Maine
982,Approved,2008-09-20,,Georgia
983,Approved,2009-06-15,,Wyoming
984,Approved,2020-10-22,,Alaska
985,Approved,2006-01-15,,Indiana
986,Approved,2008-01-20,,Iowa
987,Approved,2010-06-19,,Illinois
988,Approved,2020-05-04,,Minnesota
989,Approved,2022-10-26,,California
990,Approved,2010-09-14,,Alaska
991,Approved,2011-06-13,,Louisiana
992,Approved,2007-12-08,,Wisconsin
993,Approved,2011-05-23,,South Carolina
994,Approved,2016-07-11,,Maryland
995,Approved,2015-06-20,,Alabama
996,Approved,2007-12-13,,Maine
997,Approved,2020-05-26,,New Hampshire
998,Approved,2007-02-11,,Iowa
999,Approved,2004-04-28,,Louisiana
1000,Approved,2021-05-08,,Nevada
1001,Approved,2015-08-23,,Ohio
1002,Approved,2020-02-01,,Wyoming
1003,Approved,2018-12-10,,Texas
1004,Approved,2013-12-11,,Georgia
1005,Approved,2003-11-14,,Missouri
1006,Approved,2010-12-05,,North Carolina
1007,Approved,2022-05-05,,North Dakota
1008,Approved,2008-12-26,,Utah
1009,Approved,2020-04-09,,Arkansas
1010,Approved,2019-10-21,,New Jersey
1011,Approved,2022-01-07,,Wisconsin
1012,Approved,2014-02-14,,Alaska
1013,Approved,2006-02-13,,Ohio
1014,Approved,2012-04-04,,North Dakota
1015,Approved,2008-02-12,,Nebraska
1016,Approved,2017-02-10,,Oklahoma
1017,Approved,2009-12-10,,North Carolina
1018,Approved,2014-03-16,,Kansas
1019,Approved,2013-05-14,,Rhode Island
1020,Approved,2016-07-04,,Alaska
1021,Approved,2005-06-15,,Utah
1022,Approved,2010-07-16,,New Jersey
1023,Approved,2004-09-28,,Oklahoma
1024,Approved,2014-03-01,,Pennsylvania
1025,Approved,2011-12-07,,Virginia
1026,Approved,2015-02-12,,New Mexico
1027,Approved,2018-06-14,,Georgia
1028,Approved,2011-02-16,,Ohio
1029,Approved,2012-04-16,,Illinois
1030,Approved,2015-02-24,,Maryland
1031,Approved,2008-12-18,,West Virginia
1032,Approved,2013-10-24,,Texas
1033,Approved,2004-01-07,,Michigan
1034,Approved,2015-07-26,,Delaware
1035,Approved,2022-12-15,,Nebraska
1036,Approved,2021-10-18,,North Dakota
1037,Approved,2005-06-02,,North Carolina
1038,Approved,2008-08-01,,West Virginia
1039,Approved,2015-06-19,,Nevada
1040,Approved,2004-03-09,,Michigan
1041,Approved,2020-02-24,,Vermont
1042,Approved,2005-07-11,,Alabama
1043,Approved,2004-04-10,,Massachusetts
1044,Approved,2011-08-28,,South Dakota
1045,Approved,2004-12-20,,Nebraska
1046,Approved,2003-11-12,,Tennessee
1047,Approved,2011-02-14,,Michigan
1048,Approved,2014-07-22,,New Hampshire
1049,Approved,2005-09-14,,Colorado
1050,Approved,2005-07-25,,North Carolina
1051,Approved,2015-03-06,,New Hampshire
1052,Approved,2017-10-27,,Maryland
1053,Approved,2008-01-23,,Missouri
1054,Approved,2010-10-22,,Wyoming
1055,Approved,2018-09-19,,Oregon
1056,Approved,2018-04-01,,Nevada
1057,Approved,2008-04-10,,Connecticut
1058,Approved,2015-08-16,,Indiana
1059,Approved,2014-01-20,,Idaho
1060,Approved,2009-06-17,,North Carolina
1061,Approved,2014-08-17,,Wyoming
1062,Approved,2017-05-05,,Montana
1063,Approved,2016-06-17,,Indiana
1064,Approved,2003-10-08,,Idaho
1065,Approved,2017-05-14,,Minnesota
1066,Approved,2012-05-31,,Delaware
1067,Approved,2021-08-07,,Ohio
1068,Approved,2021-07-08,,Illinois
1069,Approved,2019-03-08,,South Dakota
1070,Approved,2004-11-12,,Florida
1071,Approved,2022-08-27,,Montana
1072,Approved,2007-08-12,,Maryland
1073,Approved,2017-05-09,,Idaho
1074,Approved,2016-09-20,,Maryland
1075,Approved,2009-04-08,,Virginia
1076,Approved,2003-07-19,,Wisconsin
1077,Approved,2020-06-21,,Massachusetts
1078,Approved,2008-02-22,,Maryland
1079,Approved,2020-12-04,,Indiana
1080,Approved,2008-06-24,,Vermont
1081,Approved,2006-02-24,,Rhode Island
1082,Approved,2014-09-02,,West Virginia
1083,Approved,2011-07-08,,Pennsylvania
1084,Approved,2009-06-09,,North Dakota
1085,Approved,2011-11-02,,Colorado
1086,Approved,2004-03-09,,Oklahoma
1087,Approved,2009-03-08,,West Virginia
1088,Approved,2022-07-17,,California
1089,Approved,2009-03-02,,Vermont
1090,Approved,2006-02-10,,Nebraska
1091,Approved,2017-12-22,,South Carolina
1092,Approved,2006-12-19,,Pennsylvania
1093,Approved,2019-01-03,,Rhode Island
1094,Approved,2008-07-18,,Alaska
1095,Approved,2004-10-20,,Alabama
1096,Approved,2012-01-12,,Minnesota
1097,Approved,2015-01-07,,Ohio
1098,Approved,2016-04-01,,South Dakota
1099,Approved,2004-05-14,,Iowa
1100,Approved,2004-09-03,,New York
1101,Approved,2020-04-29,,Rhode Island
1102,Approved,2006-06-28,,Nebraska
1103,Approved,2015-08-20,,Colorado
1104,Approved,2013-05-26,,Maryland
1105,Approved,2008-07-27,,Nebraska
1106,Approved,2019-01-10,,Illinois
1107,Approved,2011-06-23,,Oklahoma
1108,Approved,2020-09-14,,Ohio
1109,Approved,2015-07-19,,Oregon
1110,Approved,2008-12-17,,Pennsylvania
1111,Approved,2017-03-18,,Massachusetts
1112,Approved,2014-12-05,,New York
1113,Approved,2012-08-15,,Alabama
1114,Approved,2020-03-10,,Connecticut
1115,Approved,2016-10-18,,Florida
1116,Approved,2003-12-11,,Arkansas
1117,Approved,2014-01-05,,Mississippi
1118,Approved,2021-06-26,,Nevada
1119,Approved,2013-03-31,,Wisconsin
1120,Approved,2022-03-03,,Texas
1121,Approved,2019-05-25,,Idaho
1122,Approved,2004-08-17,,Connecticut
1123,Approved,2021-07-14,,Nebraska
1124,Approved,2022-11-07,,Indiana
1125,Approved,2022-03-23,,South Carolina
1126,Approved,2012-05-15,,New York
1127,Approved,2004-09-28,,New York
1128,Approved,2018-12-14,,Oregon
1129,Approved,2016-11-18,,Oklahoma
1130,Approved,2007-07-11,,Nevada
1131,Approved,2017-03-06,,New Mexico
1132,Approved,2015-03-26,,Arizona
1133,Approved,2020-04-25,,Ohio
1134,Approved,2005-03-07,,New York
1135,Approved,2004-02-22,,Texas
1136,Approved,2012-09-23,,Arkansas
1137,Approved,2004-08-09,,Ohio
1138,Approved,2012-01-30,,Minnesota
1139,Approved,2023-03-30,,Tennessee
1140,Approved,2013-04-19,,Rhode Island
1141,Approved,2010-06-27,,Colorado
1142,Approved,2021-06-13,,South Dakota
1143,Approved,2021-01-02,,Idaho
1144,Approved,2015-01-07,,Pennsylvania
1145,Approved,2016-07-29,,Massachusetts
1146,Approved,2011-12-20,,West Virginia
1147,Approved,2010-07-20,,Mississippi
1148,Approved,2007-05-22,,Vermont
1149,Approved,2022-09-13,,Maine
1150,Approved,2014-08-25,,Hawaii
1151,Approved,2011-09-12,,Delaware
1152,Approved,2023-05-20,,Kentucky
1153,Approved,2021-07-26,,Kansas
1154,Approved,2015-06-18,,Michigan
1155,Approved,2008-12-20,,Massachusetts
1156,Approved,2008-08-24,,Utah
1157,Approved,2014-09-09,,Oklahoma
1158,Approved,2003-10-01,,Nevada
1159,Approved,2023-05-05,,Wyoming
1160,Approved,2005-03-08,,Delaware
1161,Approved,2022-08-29,,Massachusetts
1162,Approved,2008-10-02,,California
1163,Approved,2015-03-01,,Indiana
1164,Approved,2015-10-19,,Virginia
1165,Approved,2013-05-07,,North Dakota
1166,Approved,2013-06-04,,Pennsylvania
1167,Approved,2014-06-06,,Idaho
1168,Approved,2020-04-11,,Louisiana
1169,Approved,2017-03-05,,Maine
1170,Approved,2018-02-07,,Nebraska
1171,Approved,2009-03-23,,Kansas
1172,Approved,2003-06-23,,Utah
1173,Approved,2008-03-24,,Nebraska
1174,Approved,2022-10-14,,Alaska
1175,Approved,2004-12-03,,California
1176,Approved,2018-06-23,,South Dakota
1177,Approved,2007-09-21,,Hawaii
1178,Approved,2015-01-20,,Tennessee
1179,Approved,2003-10-04,,Connecticut
1180,Approved,2019-10-14,,Kentucky
1181,Approved,2012-03-15,,Rhode Island
1182,Approved,2009-10-28,,Oregon
1183,Approved,2005-10-30,,New York
1184,Approved,2022-02-11,,Maine
1185,Approved,2017-11-11,,Tennessee
1186,Approved,2012-12-03,,Connecticut
1187,Approved,2009-05-09,,Rhode Island
1188,Approved,2021-06-16,,New Hampshire
1189,Approved,2009-03-21,,Maine
1190,Approved,2005-08-05,,Georgia
1191,Approved,2008-10-17,,Tennessee
1192,Approved,2023-03-01,,Michigan
1193,Approved,2007-03-09,,New York
1194,Approved,2020-08-02,,Wyoming
1195,Approved,2021-12-06,,West Virginia
1196,Approved,2016-07-12,,Colorado
1197,Approved,2018-03-25,,Nevada
1198,Approved,2012-06-25,,Minnesota
1199,Approved,2014-01-13,,Maine
1200,Approved,2013-02-19,,North Dakota
1201,Approved,2003-11-27,,New Mexico
1202,Approved,2018-01-10,,Ohio
1203,Approved,2012-12-24,,Oklahoma
1204,Approved,2012-03-23,,Pennsylvania
1205,Approved,2021-09-28,,Montana
1206,Approved,2021-05-19,,New York
1207,Approved,2022-04-23,,West Virginia
1208,Approved,2014-04-04,,Nevada
1209,Approved,2015-02-01,,Arizona
1210,Approved,2009-11-26,,North Dakota
1211,Approved,2018-02-16,,Iowa
1212,Approved,2008-04-05,,Mississippi
1213,Approved,2003-08-23,,West Virginia
1214,Approved,2020-11-02,,Alaska
1215,Approved,2008-09-22,,South Carolina
1216,Approved,2022-08-09,,Vermont
1217,Approved,2016-07-05,,Louisiana
1218,Approved,2015-09-21,,Kentucky
1219,Approved,2019-03-26,,Texas
1220,Approved,2004-09-04,,North Carolina
1221,Approved,2022-07-19,,Vermont
1222,Approved,2017-06-12,,North Carolina
1223,Approved,2011-03-17,,South Dakota
1224,Approved,2003-12-22,,New York
1225,Approved,2015-10-07,,South Carolina
1226,Approved,2021-06-10,,Delaware
1227,Approved,2008-10-31,,Oklahoma
1228,Approved,2010-01-21,,North Dakota
1229,Approved,2015-07-02,,South Carolina
1230,Approved,2020-05-08,,Indiana
1231,Approved,2004-02-03,,Indiana
1232,Approved,2011-12-02,,South Dakota
1233,Approved,2022-11-20,,Mississippi
1234,Approved,2011-09-05,,New Jersey
1235,Approved,2012-10-11,,Alaska
1236,Approved,2009-09-27,,Colorado
1237,Approved,2017-09-23,,California
1238,Approved,2006-02-03,,Kentucky
1239,Approved,2022-12-10,,North Carolina
1240,Approved,2018-09-09,,Wyoming
1241,Approved,2011-06-30,,Louisiana
1242,Approved,2018-09-27,,Wyoming
1243,Approved,2020-10-03,,New York
1244,Approved,2006-11-09,,Maine
1245,Approved,2009-11-05,,Michigan
1246,Approved,2009-01-13,,Kansas
1247,Approved,2018-06-05,,Arizona
1248,Approved,2005-08-29,,Louisiana
1249,Approved,2017-12-17,,Iowa
1250,Approved,2016-11-14,,Montana
1251,Approved,2012-09-09,,Oklahoma
1252,Approved,2012-01-14,,New Mexico
1253,Approved,2018-04-26,,Pennsylvania
1254,Approved,2015-07-23,,Minnesota
1255,Approved,2014-08-04,,Louisiana
1256,Approved,2006-07-10,,Kentucky
1257,Approved,2013-11-20,,Georgia
1258,Approved,2004-06-19,,California
1259,Approved,2020-03-13,,Idaho
1260,Approved,2003-10-24,,Missouri
1261,Approved,2011-12-19,,New Hampshire
1262,Approved,2010-05-04,,Arkansas
1263,Approved,2016-12-23,,North Dakota
1264,Approved,2016-08-05,,South Dakota
1265,Approved,2018-04-06,,Tennessee
1266,Approved,2016-09-07,,Louisiana
1267,Approved,2004-09-30,,Alabama
1268,Approved,2023-04-08,,Texas
1269,Approved,2019-04-10,,California
1270,Approved,2015-07-04,,North Carolina
1271,Approved,2022-10-17,,Louisiana
1272,Approved,2007-10-03,,Virginia
1273,Approved,2022-08-23,,California
1274,Approved,2012-11-28,,Alaska
1275,Approved,2014-08-09,,North Carolina
1276,Approved,2004-04-07,,Nebraska
1277,Approved,2016-12-25,,Arizona
1278,Approved,2019-07-23,,South Dakota
1279,Approved,2021-03-11,,Mississippi
1280,Approved,2008-01-17,,Massachusetts
1281,Approved,2004-11-08,,Washington
1282,Approved,2006-03-19,,Idaho
1283,Approved,2022-09-11,,Iowa
1284,Approved,2015-04-06,,Colorado
1285,Approved,2015-09-22,,Alaska
1286,Approved,2003-08-05,,Oklahoma
1287,Approved,2005-10-19,,Illinois
1288,Approved,2009-12-06,,New Jersey
1289,Approved,2007-03-18,,Florida
1290,Approved,2021-11-01,,Illinois
1291,Approved,2019-06-21,,Arizona
1292,Approved,2004-11-27,,Illinois
1293,Approved,2014-02-21,,Maryland
1294,Approved,2004-04-21,,Pennsylvania
1295,Approved,2014-02-24,,Wisconsin
1296,Approved,2016-10-19,,Montana
1297,Approved,2007-09-14,,Alabama
1298,Approved,2012-10-19,,Alaska
1299,Approved,2017-04-08,,Vermont
1300,Approved,2008-04-10,,Vermont
1301,Approved,2008-06-16,,Alabama
1302,Approved,2017-03-11,,Georgia
