LOAN_ID,EMPLOYEE_ID,ACCOUNT_NUMBER,SANCTION_DATE,LOAN_AMOUNT,LOAN_TYPE_ID,TENURE,EMI_AMOUNT,APPLICATION_ID
1070,5,108,2020-09-04,21317.63,1,144,178.47,482
1390,5,89,2006-09-20,13440.94,35,144,112.53,483
1670,5,101,2009-02-03,97161.62,23,144,813.44,484
1810,5,106,2015-12-11,69837.26,5,144,584.68,485
1990,5,51,2017-12-06,63832.68,9,144,534.41,486
2330,5,168,2005-02-20,29158.95,30,144,244.12,487
400,5,62,2019-10-22,22935.43,26,144,192.02,488
2000,5,56,2017-02-06,77344.78,8,144,647.53,489
2060,5,15,2019-07-20,40864.8,33,144,342.12,490
2180,5,179,2005-07-15,36015.97,19,144,301.53,491
2500,5,196,2007-05-22,68999.89,28,144,577.67,492
2540,5,42,2019-12-18,40524.2,19,180,284.75,493
2560,5,165,2009-02-03,83292.84,10,180,585.27,494
2780,5,197,2004-08-17,4227.7,15,180,29.71,495
675,5,144,2005-01-18,13186.45,37,144,110.4,496
1185,79,54,2008-06-15,91981.2,15,144,770.07,497
1515,5,20,2014-12-18,87397.14,13,144,731.69,498
1545,5,113,2007-07-09,89948.86,8,144,753.06,499
1905,5,174,2022-08-15,28743.71,8,144,240.64,500
1965,5,198,2015-09-27,96980.68,19,144,811.93,501
2025,5,131,2010-07-27,92316.21,28,144,772.88,502
2055,5,156,2016-12-26,98501.24,12,144,824.66,503
2355,5,108,2020-08-15,81708.42,8,144,684.07,504
707,7,111,2007-09-21,54346.65,40,144,454.99,505
749,7,184,2005-12-27,3867.69,31,144,32.38,506
917,7,73,2019-11-03,91687.11,24,144,767.61,507
959,7,103,2015-06-08,8525.31,27,144,71.37,508
1141,7,22,2008-03-02,73326.99,39,144,613.9,509
1477,7,142,2014-01-10,75549.33,26,144,632.5,510
1603,7,34,2008-04-07,98481.38,30,144,824.49,511
1883,7,19,2017-02-18,16787.64,35,144,140.55,512
1897,7,125,2013-12-08,42889.34,26,144,359.07,513
1939,7,151,2008-01-30,65314.29,15,144,546.81,514
1981,7,51,2021-08-05,45860.23,1,144,383.94,515
2429,7,12,2010-05-16,19986.45,20,144,167.33,516
2513,7,190,2005-03-27,55290.92,31,144,462.9,517
1414,7,32,2017-04-11,98568.79,17,144,825.22,518
1582,7,40,2019-01-26,1267.61,22,144,10.61,519
1946,7,117,2016-07-31,87244.27,14,144,730.41,520
2282,7,139,2010-06-02,17137.26,7,144,143.47,521
2758,7,124,2019-06-09,96590.37,15,180,678.71,522
2786,7,193,2016-01-28,45862.4,17,180,322.26,523
1792,7,50,2006-07-01,31145.91,39,144,260.76,524
1701,7,92,2005-06-16,47337.61,5,144,396.31,525
2751,7,180,2005-04-19,55004.65,6,180,386.5,526
1134,7,196,2020-06-25,44045.55,18,144,368.75,527
1176,7,161,2012-08-17,58147.14,17,144,486.81,528
1764,7,42,2004-11-06,28223.81,39,144,236.29,529
245,7,9,2021-08-18,53751.45,25,144,450.01,530
875,7,132,2023-04-23,20908.8,37,144,175.05,531
980,7,183,2023-05-23,51689.79,38,144,432.75,532
1960,7,154,2011-04-15,36175.83,21,144,302.87,533
2240,7,65,2011-10-03,12640.65,37,144,105.83,534
525,7,131,2007-02-15,86006.46,32,144,720.05,535
2205,7,171,2021-01-14,52437.3,20,144,439.01,536
270,5,174,2021-10-05,84804.16,34,144,709.98,537
810,5,51,2018-03-25,19759.55,15,144,165.43,538
1350,5,53,2021-03-10,65085.13,19,144,544.9,539
1620,5,182,2014-04-29,77640.18,39,144,650.01,540
1800,5,2,2007-10-20,32262.41,3,144,270.1,541
2101,11,186,2008-11-25,60385.54,30,144,505.55,542
2453,11,39,2018-06-07,85017.31,36,144,711.77,543
2563,11,197,2023-03-12,57394.8,4,180,403.3,544
2629,11,108,2018-04-19,51837.93,32,180,364.25,545
2651,11,81,2006-10-19,54511.2,14,180,383.03,546
2662,11,144,2007-07-02,43547.44,29,180,305.99,547
968,11,115,2018-02-01,30329.77,40,144,253.92,548
264,11,46,2006-01-31,69817.9,22,144,584.52,549
792,11,187,2007-04-25,63827.72,29,144,534.37,550
275,11,22,2018-01-26,26619.97,31,144,222.86,551
550,11,35,2009-04-02,65585.59,5,144,549.09,552
1210,11,65,2004-12-26,22239.67,10,144,186.19,553
1313,13,182,2019-02-22,5006.57,21,144,41.92,554
2041,13,119,2018-08-08,97216.7,1,144,813.9,555
2171,13,142,2018-02-18,47901.87,8,144,401.04,556
2197,13,59,2004-12-19,37682.15,38,144,315.48,557
2353,13,182,2020-11-03,55681.58,13,144,466.17,558
2561,13,146,2014-12-25,49125.6,2,180,345.19,559
338,13,177,2012-07-13,68055.45,6,144,569.76,560
1521,13,157,2006-08-10,68950.55,33,144,577.26,561
702,13,15,2015-12-08,53542.69,6,144,448.26,562
1014,13,176,2006-04-30,3760.42,29,144,31.48,563
312,13,116,2008-01-28,18773.69,30,144,157.17,564
2496,13,12,2016-02-29,42242.36,1,144,353.65,565
845,13,176,2004-12-09,71979.24,5,144,602.61,566
1625,13,191,2015-09-12,23619.76,10,144,197.75,567
1300,13,2,2015-10-11,42501.8,26,144,355.83,568
2600,13,85,2009-12-29,15008.89,22,180,105.46,569
585,13,164,2004-04-12,64381.69,40,144,539.01,570
728,13,29,2011-10-14,60741.13,21,144,508.53,571
1911,13,64,2016-05-20,81625.17,40,144,683.37,572
2457,13,35,2006-05-02,25524.45,15,144,213.69,573
1092,13,98,2008-10-25,23568.53,16,144,197.32,574
1950,13,49,2011-01-08,76410.95,32,144,639.72,575
286,13,33,2004-01-20,51685.8,2,144,432.72,576
572,13,39,2010-11-29,99564.44,31,144,833.56,577
1430,13,103,2008-02-19,29579.12,16,144,247.64,578
440,11,16,2004-03-07,76597.4,27,144,641.28,579
2200,11,176,2013-12-02,83564.51,19,144,699.61,580
2475,11,121,2016-07-01,53065.53,31,144,444.27,581
462,11,67,2004-10-11,45673.82,26,144,382.38,582
1155,11,139,2011-11-13,49368.23,14,144,413.31,583
990,11,161,2008-10-07,20360.9,31,144,170.46,584
2669,17,143,2010-04-20,62401.4,16,180,438.48,585
1156,17,172,2019-05-21,74752.49,20,144,625.83,586
2312,17,14,2007-10-07,37666.46,30,144,315.35,587
356,89,134,2020-02-29,72045.28,1,144,603.17,588
1424,89,23,2015-08-28,34244.63,6,144,286.7,589
2403,89,103,2012-09-23,71645.85,22,144,599.82,590
1068,89,41,2008-05-14,5591.11,28,144,46.81,591
2225,89,171,2004-11-22,39616.66,30,144,331.67,592
1780,89,147,2011-01-10,61089.2,9,144,511.44,593
1335,89,61,2016-04-07,22811.19,17,144,190.98,594
2670,89,181,2015-05-03,93598.2,1,180,657.69,595
1691,89,24,2020-01-19,55682.77,20,144,466.18,596
2071,19,168,2013-11-25,94302.52,32,144,789.51,597
2511,31,178,2014-01-10,99985.73,29,180,702.57,598
775,31,177,2022-10-06,36180.97,40,144,302.91,599
310,31,119,2015-01-26,25504.79,10,144,213.53,600
1550,31,180,2010-03-13,67977.42,36,144,569.11,601
620,31,170,2006-09-10,63260.52,34,144,529.62,602
1240,31,141,2007-06-06,97380.95,21,144,815.28,603
1736,31,138,2022-02-01,2604.25,40,144,21.8,604
2604,31,155,2023-09-16,49265.97,5,180,346.18,605
930,31,1,2014-05-29,74224.43,17,144,621.41,606
2790,31,148,2009-04-05,75338.18,9,180,529.38,607
2728,31,161,2016-10-02,83329.98,29,180,585.53,608
2418,31,200,2008-12-09,58161.68,34,144,486.93,609
527,31,112,2008-03-14,1393.92,33,144,11.67,610
1581,31,183,2011-07-08,66418.31,5,144,556.06,611
589,31,8,2014-09-10,92018.7,1,144,770.38,612
1767,31,185,2021-03-25,53651.55,33,144,449.17,613
1369,37,70,2012-03-14,77375.63,4,144,647.79,614
666,37,173,2011-12-29,75853.78,25,144,635.05,615
444,37,160,2010-03-12,2536.17,27,144,21.23,616
1776,37,103,2013-11-05,94727.43,16,144,793.06,617
1665,37,177,2016-08-11,94706.82,4,144,792.89,618
259,37,32,2018-03-21,99374.18,9,144,831.97,619
2072,37,186,2005-07-05,88283.5,13,144,739.11,620
1110,37,29,2008-06-09,24282.45,38,144,203.29,621
2035,37,4,2004-08-21,88497.16,2,144,740.9,622
481,37,61,2017-05-02,34141.2,7,144,285.83,623
962,37,69,2006-08-02,88440.77,34,144,740.43,624
1258,37,98,2006-06-06,20971.7,33,144,175.58,625
2109,37,59,2008-06-07,79641.3,30,144,666.76,626
684,19,83,2018-03-27,44772.35,8,144,374.84,627
912,19,144,2014-02-17,55067.97,4,144,461.03,628
2360,59,112,2022-09-07,75704.19,25,144,633.8,629
1298,59,124,2018-02-14,94169.33,5,144,788.39,630
767,59,11,2008-10-12,28175.74,33,144,235.89,631
1534,59,124,2018-04-21,29184.98,28,144,244.34,632
1003,59,101,2014-01-31,23411.56,28,144,196,633
2006,59,194,2016-01-03,95093.24,16,144,796.13,634
1711,59,35,2006-10-26,89180.5,10,144,746.62,635
376,47,57,2012-05-18,5077.93,12,144,42.51,636
846,47,150,2019-01-29,54699.4,16,144,457.95,637
1175,47,120,2016-07-02,67798.67,31,144,567.61,638
1410,47,36,2021-12-12,59015.1,20,144,494.08,639
517,47,180,2005-11-29,96682.96,9,144,809.43,640
2585,47,107,2016-09-30,10110.9,18,180,71.05,641
2397,47,9,2017-11-05,86783.62,38,144,726.56,642
1363,47,200,2004-03-23,41487.4,36,144,347.33,643
1081,47,52,2018-02-20,96979.75,35,144,811.92,644
639,71,46,2014-11-08,35202.98,34,144,294.72,645
710,71,77,2018-12-15,12953.71,39,144,108.45,646
1420,71,173,2010-11-19,45600.29,20,144,381.77,647
1491,71,10,2016-07-31,76388.82,24,144,639.53,648
781,71,191,2013-12-02,77585.86,7,144,649.55,649
1349,71,63,2019-12-18,62394.62,30,144,522.37,650
2201,71,18,2007-01-16,19798.85,29,144,165.76,651
1633,71,148,2010-04-01,50146.12,17,144,419.83,652
1752,73,91,2007-08-19,65769.47,15,144,550.63,653
2628,73,35,2013-05-11,42275.9,10,180,297.06,654
2555,73,73,2007-10-04,42563.57,1,180,299.08,655
2190,73,176,2022-12-07,95819.44,11,144,802.2,656
1241,73,118,2009-03-03,54149.65,28,144,453.34,657
2482,73,21,2019-02-15,30269.69,38,144,253.42,658
1679,73,88,2017-07-03,40174.72,9,144,336.34,659
415,83,35,2010-03-30,30695.49,34,144,256.98,660
913,83,75,2018-04-15,30277.91,35,144,253.49,661
1909,83,164,2018-08-16,10009.9,35,144,83.8,662
1164,97,195,2009-11-21,2323.56,16,144,19.45,663
2425,97,95,2012-05-17,49120.86,24,144,411.24,664
970,97,104,2019-05-13,41601.5,20,144,348.29,665
679,97,188,2015-07-08,76480.5,34,144,640.3,666
1067,97,54,2021-09-30,93977.91,1,144,786.79,667
2231,97,199,2008-10-16,65273.93,29,144,546.48,668
1058,23,133,2016-01-13,49513.56,29,144,414.53,669
1696,53,14,2019-09-05,74787.18,33,144,626.12,670
1272,53,34,2006-11-20,92282.55,26,144,772.59,671
1908,53,24,2020-05-19,27862.86,19,144,233.27,672
1060,53,138,2010-11-15,85818.36,21,144,718.48,673
1484,53,93,2013-12-20,64688.64,38,144,541.58,674
2226,53,164,2004-01-03,19893.54,26,144,166.55,675
689,53,171,2019-03-20,53876.12,38,144,451.05,676
1378,53,62,2019-08-28,84868.15,30,144,710.52,677
2756,53,112,2004-03-15,41557.58,21,180,292.01,678
2279,53,66,2011-05-18,17262.12,14,144,144.52,679
976,61,57,2014-02-07,44047.42,20,144,368.77,680
1464,61,20,2007-11-03,28669.15,37,144,240.02,681
2196,61,162,2014-03-08,89533.15,16,144,749.58,682
2440,61,141,2022-06-28,72539.49,10,144,607.3,683
2745,61,82,2009-04-03,52049.98,8,180,365.74,684
1281,61,36,2018-05-15,83372.53,16,144,698,685
2684,61,111,2019-12-25,56893.6,37,180,399.77,686
1159,61,109,2007-02-03,132.22,21,144,1.11,687
2318,61,166,2020-11-16,67735.76,25,144,567.09,688
1891,61,42,2011-11-07,90527.78,1,144,757.9,689
2623,61,75,2022-06-10,37381,26,180,262.66,690
2408,43,112,2017-09-25,82610,37,144,691.61,691
2709,43,171,2013-06-20,26632.78,27,180,187.14,692
1806,43,198,2004-09-05,60463.3,24,144,506.2,693
1419,43,156,2008-01-21,37925.13,21,144,317.51,694
2365,43,126,2013-02-18,60381.84,3,144,505.52,695
1677,43,101,2005-04-26,24805,26,144,207.67,696
2193,43,110,2003-12-13,71466.76,22,144,598.32,697
817,43,171,2012-09-03,50061.49,39,144,419.12,698
1333,43,171,2017-06-30,28006.19,27,144,234.47,699
2451,43,84,2021-11-04,89017.93,22,144,745.26,700
1763,43,176,2023-09-25,91002.51,19,144,761.88,701
1072,67,4,2017-06-02,61374.35,38,144,513.83,702
402,67,173,2019-01-26,58090.58,38,144,486.34,703
1206,67,98,2007-05-29,70771.53,38,144,592.5,704
670,67,115,2012-07-13,55883.91,8,144,467.86,705
1005,67,107,2015-12-24,86631.14,5,144,725.28,706
737,67,101,2013-07-30,41293,19,144,345.71,707
2077,67,99,2010-08-09,90621.56,27,144,758.69,708
2747,67,191,2006-11-05,83299.99,4,180,585.32,709
1107,41,121,2005-02-24,45939.92,38,144,384.61,710
246,41,69,2006-05-02,91342,37,144,764.72,711
492,41,76,2012-11-15,29043.27,16,144,243.15,712
2050,41,100,2014-05-02,76241.66,17,144,638.3,713
615,41,84,2022-02-06,957.91,38,144,8.02,714
287,41,136,2015-07-02,75921.79,12,144,635.62,715
2009,41,48,2007-12-18,40567.23,12,144,339.63,716
2788,41,47,2021-12-24,27414.75,11,180,192.63,717
1271,41,98,2012-05-30,21078.9,10,144,176.47,718
1886,41,187,2009-07-02,14351.6,18,144,120.15,719
575,23,194,2006-04-03,32534.18,14,144,272.38,720
460,23,120,2018-01-21,32872.58,31,144,275.21,721
920,23,177,2013-10-18,79178.18,7,144,662.88,722
644,23,61,2013-07-22,76761.82,25,144,642.65,723
2415,23,180,2021-08-15,96351.51,7,144,806.66,724
1012,23,7,2008-07-06,14012.57,14,144,117.31,725
2024,23,2,2023-06-20,30446.42,38,144,254.9,726
1265,23,183,2021-09-27,44717.41,12,144,374.38,727
1771,23,67,2011-02-05,78189.99,39,144,654.61,728
2185,23,63,2022-01-09,28103.87,29,144,235.29,729
667,23,60,2007-07-09,36080.83,20,144,302.07,730
1334,23,86,2017-12-01,18566.53,5,144,155.44,731
2668,23,106,2022-06-07,48214.48,35,180,338.79,732
2349,29,124,2017-09-02,67185.32,30,144,562.48,733
1392,29,133,2013-06-02,40739.36,33,144,341.07,734
2784,29,189,2013-11-20,95435.56,25,180,670.6,735
1450,29,93,2018-12-29,81225.37,8,144,680.02,736
580,29,55,2016-08-03,20744.93,30,144,173.68,737
1160,29,173,2023-04-10,23613.31,18,144,197.69,738
1421,29,124,2008-08-17,92190.11,15,144,771.82,739
638,29,196,2009-04-13,78174.79,29,144,654.48,740
1276,29,161,2008-02-20,50409.21,32,144,422.03,741
957,29,105,2008-01-17,19786.49,2,144,165.65,742
2233,29,63,2016-12-01,74096.97,10,144,620.34,743
493,29,154,2017-08-02,21223.14,23,144,177.68,744
1479,29,42,2019-11-13,7127.16,35,144,59.67,745
2204,29,109,2008-09-09,52588.35,7,144,440.27,746
2755,29,35,2022-12-25,80411.69,26,180,565.03,747
760,19,12,2014-02-11,59255.7,22,144,496.09,748
1900,19,112,2015-12-27,18434.1,8,144,154.33,749
931,19,123,2020-01-10,36192.27,13,144,303,750
798,19,166,2018-01-25,12497.15,8,144,104.63,751
2565,19,148,2011-05-09,20740.3,37,180,145.74,752
1254,19,44,2020-02-29,29527.87,37,144,247.21,753
2223,19,106,2020-07-27,88818.79,11,144,743.6,754
1463,19,126,2021-01-03,66908.53,11,144,560.16,755
1938,19,163,2014-10-08,65750.23,30,144,550.46,756
612,17,22,2020-09-15,29921.65,27,144,250.51,757
765,17,131,2005-12-28,10968.43,20,144,91.83,758
1071,17,155,2019-01-19,34266.35,17,144,286.88,759
1020,17,174,2014-02-27,58369.35,28,144,488.67,760
374,17,31,2008-10-19,89107.61,34,144,746.01,761
748,17,19,2020-10-19,91615.17,27,144,767.01,762
561,17,51,2005-09-22,61211.4,30,144,512.46,763
1683,17,3,2011-04-12,4322.37,27,144,36.19,764
663,17,196,2004-10-23,5885.87,36,144,49.28,765
1989,17,159,2016-01-14,99107.82,9,144,829.74,766
2431,17,132,2019-12-26,9837.1,28,144,82.36,767
2805,17,116,2017-03-28,19049.6,3,180,133.86,768
2819,1,20,2004-04-14,58169.73,9,180,408.74,769
2897,1,78,2021-11-13,29758.92,33,180,209.11,770
2917,1,4,2006-03-13,86581.6,19,180,608.38,771
2969,1,112,2006-09-17,201.67,21,180,1.42,772
3001,1,149,2017-05-18,27476.67,9,180,193.07,773
3049,1,145,2004-02-29,14892.2,15,180,104.64,774
3079,1,94,2016-03-25,58063.33,29,180,407.99,775
3083,1,68,2005-05-03,74195.59,35,180,521.35,776
3089,1,119,2007-11-24,38064.16,1,180,267.46,777
3121,1,140,2004-01-27,46288.98,10,180,325.26,778
3169,1,23,2013-02-21,34499.51,35,180,242.42,779
3181,1,44,2013-11-24,40685.58,11,180,285.88,780
3191,1,156,2011-08-25,16576.7,39,180,116.48,781
3313,1,29,2008-09-23,24156.51,15,180,169.74,782
3343,1,124,2023-06-06,85374.81,39,180,599.9,783
3449,1,107,2013-09-27,30050.51,23,180,211.16,784
3461,1,21,2010-06-11,17252.9,17,180,121.23,785
3467,1,17,2007-07-11,97393.4,6,180,684.35,786
1,1,28,2018-09-17,99404.7,15,180,698.49,787
139,1,139,2019-08-14,85857.73,2,180,603.3,788
157,1,42,2015-03-04,16503.8,22,180,115.97,789
179,1,23,2017-01-05,89194.25,17,180,626.74,790
181,1,163,2009-09-01,63888.18,26,180,448.92,791
191,1,130,2015-03-10,24681.73,9,180,173.43,792
233,1,50,2018-04-15,95494.78,35,180,671.01,793
271,1,187,2018-10-01,78563.44,40,180,552.04,794
277,1,178,2008-12-23,32856.5,33,180,230.87,795
283,1,5,2019-02-28,20322.5,1,180,142.8,796
313,1,112,2008-12-16,92073.47,40,180,646.97,797
367,1,85,2021-10-10,36265.36,20,180,254.83,798
383,1,188,2014-09-12,3392.12,9,180,23.84,799
401,1,149,2008-05-02,9752.14,38,180,68.53,800
409,1,142,2011-01-19,13658.91,5,180,95.98,801
421,1,173,2010-04-18,11104.55,5,180,78.03,802
433,1,47,2019-01-21,52812.83,40,180,371.1,803
461,1,95,2015-10-27,58941.2,1,180,414.16,804
467,1,65,2017-03-02,78459.87,33,180,551.31,805
499,1,3,2018-06-23,17589.1,17,180,123.59,806
521,1,157,2020-09-06,56715.42,12,180,398.52,807
557,1,36,2017-03-10,71003.23,30,180,498.92,808
569,1,53,2011-06-06,75685.51,2,180,531.82,809
587,1,101,2010-08-11,8041.89,3,180,56.51,810
599,1,56,2018-11-21,30986.86,13,180,217.73,811
751,1,113,2010-11-23,14491.75,32,180,101.83,812
769,1,137,2023-11-25,66251.42,16,180,465.53,813
829,1,198,2005-08-18,21993.51,30,180,154.54,814
839,1,45,2017-02-26,89545.81,9,180,629.21,815
853,1,113,2005-01-28,76557.2,10,180,537.94,816
883,1,165,2011-11-28,14943.95,2,180,105.01,817
911,1,154,2006-10-27,5609.1,36,180,39.41,818
929,1,199,2010-04-17,52250.98,25,180,367.15,819
967,1,139,2016-04-24,10020.94,38,180,70.41,820
1009,1,122,2005-11-18,74509.11,1,180,523.55,821
1049,1,198,2009-11-04,63322.97,22,180,444.95,822
1051,1,151,2011-11-16,49368.71,34,180,346.9,823
1061,1,45,2014-01-25,56556.72,25,180,397.41,824
1063,1,45,2006-11-22,74936.1,12,180,526.55,825
1103,1,146,2021-05-12,97237.23,20,180,683.26,826
1187,1,147,2013-08-12,70264.44,14,180,493.73,827
1193,1,57,2015-12-15,22108.23,11,180,155.35,828
1201,1,20,2017-12-09,92281.73,38,180,648.43,829
1213,1,192,2019-07-13,19804.58,28,180,139.16,830
1217,1,25,2005-10-10,39684.4,27,180,278.85,831
1277,1,197,2021-06-30,28825.43,1,180,202.55,832
1289,1,71,2022-07-21,46522.71,34,180,326.9,833
1303,1,84,2018-08-02,53486.84,30,180,375.84,834
1319,1,100,2023-09-17,80661.25,34,180,566.78,835
1321,1,17,2019-05-28,88139.54,11,180,619.33,836
1433,1,29,2020-08-13,40585.71,9,180,285.18,837
1447,1,9,2012-08-09,31181.38,5,180,219.1,838
1453,1,58,2020-02-16,46351.21,14,180,325.7,839
1481,1,128,2011-04-08,98532.17,6,180,692.35,840
1493,1,153,2015-05-30,72019.92,11,180,506.06,841
1499,1,176,2012-12-26,33886.24,3,180,238.11,842
1559,1,123,2005-05-16,40498.94,29,180,284.57,843
1597,1,173,2005-06-06,33634.59,18,180,236.34,844
1601,1,200,2005-09-24,37461.79,5,180,263.23,845
1609,1,189,2009-06-24,3753.3,38,180,26.37,846
1663,1,85,2015-11-05,2417.72,28,180,16.99,847
1667,1,127,2004-01-28,47235.72,16,180,331.91,848
1693,1,24,2013-10-20,48948.5,19,180,343.95,849
1699,1,30,2004-03-07,62788.39,37,180,441.19,850
1741,1,132,2008-09-20,44017.97,35,180,309.3,851
1747,1,109,2006-02-10,64335.52,11,180,452.07,852
1831,1,173,2018-06-29,35189.6,34,180,247.27,853
1861,1,18,2011-06-30,37996.91,37,180,266.99,854
1871,1,95,2017-06-06,20094.69,16,180,141.2,855
1877,1,53,2022-12-02,3205.28,36,180,22.52,856
1973,1,97,2011-06-16,14150.65,38,180,99.43,857
2063,1,130,2019-05-17,55524.65,6,180,390.15,858
2069,1,19,2010-07-01,67558.5,16,180,474.71,859
2087,1,137,2015-06-28,73090.13,37,180,513.58,860
2089,1,46,2007-06-03,46056.5,33,180,323.62,861
2111,1,198,2006-11-09,25849.81,14,180,181.64,862
2113,1,185,2014-10-18,18839.76,32,180,132.38,863
2179,1,93,2014-12-05,37949.68,13,180,266.66,864
2207,1,198,2022-03-03,8619.47,28,180,60.57,865
2243,1,130,2019-06-12,85843.13,25,180,603.19,866
2273,1,52,2015-01-03,29405.96,34,180,206.63,867
2293,1,83,2012-08-18,17243.71,39,180,121.17,868
2311,1,138,2004-12-02,37762.81,34,180,265.35,869
2341,1,143,2021-09-14,6950.19,18,180,48.84,870
2393,1,2,2005-06-12,72610.64,5,180,510.21,871
2399,1,80,2010-05-28,68745.93,35,180,483.06,872
2411,1,163,2016-06-26,50558.83,27,180,355.26,873
2621,1,141,2006-09-02,40314.68,11,144,343.26,874
2659,1,126,2011-01-28,52093.87,21,144,443.56,875
2693,1,193,2021-10-15,74802.22,38,144,636.91,876
2707,1,195,2015-09-16,68199.63,30,144,580.69,877
2711,1,108,2010-04-30,29819.7,10,144,253.9,878
2731,1,92,2010-10-20,89464.2,6,144,761.75,879
2803,1,54,2012-06-28,19574.27,5,144,166.67,880
2837,1,142,2014-03-10,59905.14,24,144,510.06,881
2843,1,117,2014-07-23,41454.79,30,144,352.97,882
2857,1,138,2021-07-10,74615.89,4,144,635.32,883
2861,1,190,2017-01-12,54344.46,4,144,462.72,884
2909,1,45,2012-08-08,47112.1,28,144,401.14,885
2953,1,73,2020-05-04,80562.65,4,144,685.95,886
2957,1,15,2015-08-21,36422.3,38,144,310.12,887
3037,1,100,2012-02-09,13467.72,1,144,114.67,888
3061,1,11,2005-06-14,42573.27,21,144,362.49,889
3163,1,46,2014-05-05,27141.79,12,144,231.1,890
3167,1,199,2022-09-22,30616.3,8,144,260.68,891
3253,1,48,2006-05-25,18451.13,10,144,157.1,892
3259,1,183,2004-04-03,85966.92,7,144,731.97,893
3271,1,55,2019-08-14,77973.6,15,144,663.91,894
3361,1,103,2020-10-17,99782.88,29,144,849.61,895
3389,1,63,2018-11-08,17181.16,2,144,146.29,896
3469,1,57,2005-07-20,41509.7,16,144,353.44,897
3499,1,150,2017-12-18,2900.34,20,144,24.7,898
223,1,187,2020-09-26,99273.43,25,144,845.27,899
337,1,181,2019-08-09,26034.45,4,144,221.67,900
347,1,160,2018-12-01,12666.6,40,144,107.85,901
373,1,38,2007-12-17,76459.41,25,144,651.02,902
431,1,10,2006-11-09,89141.6,36,144,759,903
443,1,69,2006-09-19,51517.4,38,144,438.65,904
449,1,21,2012-02-24,17753.6,2,144,151.16,905
463,1,94,2007-04-19,46646.8,14,144,397.18,906
487,1,57,2009-03-02,66102.95,33,144,562.84,907
577,1,2,2018-01-11,83444.15,31,144,710.49,908
613,1,191,2011-03-14,96.77,36,144,0.82,909
617,1,41,2018-12-07,97167.86,37,144,827.34,910
619,1,30,2006-07-24,4540.56,1,144,38.66,911
641,1,55,2018-06-19,18833.55,38,144,160.36,912
673,1,122,2022-12-17,82655.85,2,144,703.78,913
773,1,98,2017-05-10,24175.46,40,144,205.84,914
787,1,94,2005-04-11,15057.44,14,144,128.21,915
821,1,190,2010-01-30,17453.46,35,144,148.61,916
827,1,28,2012-06-09,86830.71,19,144,739.32,917
2818,2,183,2020-08-11,59236.72,9,180,416.24,918
2906,2,46,2011-06-05,34871.57,40,180,245.03,919
2942,2,123,2008-04-19,90914.24,34,180,638.83,920
2962,2,28,2013-06-06,17918.56,34,180,125.91,921
2978,2,188,2015-12-03,91645.4,29,180,643.96,922
3098,2,188,2014-10-25,40554.27,31,180,284.96,923
3106,2,74,2018-09-27,73611.74,32,180,517.25,924
3166,2,181,2007-08-02,72199.2,7,180,507.32,925
3194,2,182,2022-11-24,64785.2,16,180,455.23,926
3218,2,7,2013-08-25,49927.85,39,180,350.83,927
3314,2,191,2022-05-06,51727.42,35,180,363.47,928
3326,2,24,2010-10-14,1152.61,37,180,8.1,929
3394,2,138,2014-01-14,79313.17,27,180,557.31,930
3446,2,198,2018-12-21,57135.9,2,180,401.48,931
254,2,63,2021-06-05,96623.83,3,180,678.95,932
274,2,178,2019-09-01,9546.69,10,180,67.08,933
278,2,78,2022-03-06,27514.81,13,180,193.34,934
302,2,7,2012-10-27,88977.64,28,180,625.22,935
314,2,197,2013-03-17,33113.86,38,180,232.68,936
326,2,166,2011-10-30,35559.55,32,180,249.87,937
386,2,21,2004-07-02,77404.64,3,180,543.9,938
466,2,131,2007-12-25,67281.65,27,180,472.77,939
538,2,9,2007-04-21,51316.24,28,180,360.58,940
562,2,46,2009-10-24,81705.41,11,180,574.12,941
566,2,167,2018-01-19,87742.73,29,180,616.54,942
