exception_id,customer_id,employee_id,open_date,review_date,doc_status,description,comments
378,20422,10418,2015-04-14,2016-11-28,Missing,CIP Exception,Please re-scan ID Verification
379,22959,26503,2019-07-23,2020-12-07,Missing,CIP Exception,ID has Expired
380,13655,1531,2012-05-08,2013-11-25,Missing,Identity,
381,16584,15209,2011-04-27,2012-11-05,Exception,CIP Exception,Please re-scan ID Verification
382,24162,2730,2016-11-12,2018-04-17,Missing,Identity,
383,18963,2411,2011-04-27,2012-11-02,Exception,Identity,
384,20376,15381,2020-04-24,2021-10-06,Exception,CIP Exception,ID has Expired
385,14622,21358,2019-04-08,2020-10-25,Exception,CIP Exception,Please re-scan ID Verification
386,19263,10346,2019-07-27,2021-01-07,Exception,CIP Exception,Please re-scan ID Verification
387,27985,16844,2019-03-18,2020-10-20,Missing,CIP Exception,ID has Expired
388,17618,27145,2018-09-30,2020-04-26,Missing,CIP Exception,Please re-scan ID Verification
389,20286,4457,2015-08-27,2017-03-17,Missing,Identity,
390,4838,27381,2013-01-04,2014-07-09,Missing,Identity,
391,4900,14774,2013-05-20,2014-12-26,Missing,CIP Exception,ID has Expired
392,25872,3768,2018-02-25,2019-08-02,Missing,CIP Exception,Please re-scan ID Verification
393,7871,19815,2019-03-01,2020-07-26,Exception,CIP Exception,ID has Expired
394,21550,14840,2015-05-19,2016-11-22,Exception,Identity,
395,3193,16156,2012-09-19,2014-03-20,Missing,Identity,
396,11697,1068,2015-06-12,2016-11-28,Missing,Identity,
397,19087,10050,2013-01-30,2014-06-16,Exception,Identity,
398,10081,10008,2011-10-01,2013-05-04,Missing,Identity,
399,2519,14813,2019-10-05,2021-05-13,Missing,Identity,
400,12927,16632,2019-05-09,2020-10-02,Missing,CIP Exception,Please re-scan ID Verification
401,19544,10331,2020-02-14,2021-07-06,Exception,Identity,
402,24854,5743,2010-11-15,2012-04-07,Exception,Identity,
403,24846,16031,2012-08-04,2014-02-13,Exception,Identity,
404,16771,1863,2010-09-07,2012-02-24,Exception,CIP Exception,Please re-scan ID Verification
405,10190,11304,2019-11-22,2021-06-19,Exception,CIP Exception,ID has Expired
406,11625,9236,2018-03-18,2019-08-03,Missing,CIP Exception,ID has Expired
407,9573,7511,2019-07-16,2021-02-20,Missing,Identity,
408,2977,19203,2019-12-30,2021-06-15,Exception,Identity,
409,1667,16825,2012-06-05,2013-10-30,Exception,Identity,
410,18707,21269,2015-10-15,2017-05-29,Exception,Identity,
411,12439,21785,2018-07-07,2020-02-19,Exception,CIP Exception,ID has Expired
412,24667,10740,2013-09-06,2015-04-08,Missing,CIP Exception,Please re-scan ID Verification
413,26949,26421,2018-04-12,2019-10-14,Exception,Identity,
414,26145,4067,2016-11-19,2018-06-11,Missing,Identity,
415,4125,14280,2013-09-23,2015-04-11,Exception,CIP Exception,ID has Expired
416,8622,28510,2009-11-15,2011-06-17,Missing,CIP Exception,ID has Expired
417,13227,21164,2016-01-24,2017-08-16,Exception,Identity,
418,27675,19215,2015-07-21,2017-02-22,Missing,Identity,
419,6425,15803,2020-07-28,2022-02-28,Missing,Identity,
420,22665,26606,2018-07-18,2020-02-10,Exception,Identity,
421,14124,27559,2018-05-03,2019-12-22,Missing,Identity,
422,2887,2242,2019-11-05,2021-04-05,Exception,CIP Exception,ID has Expired
423,4178,7260,2019-11-25,2021-05-13,Missing,CIP Exception,Please re-scan ID Verification
424,8155,21927,2012-01-13,2013-07-03,Exception,CIP Exception,ID has Expired
425,2715,20703,2020-04-05,2021-09-23,Exception,CIP Exception,ID has Expired
426,25207,7187,2012-11-28,2014-05-04,Missing,Identity,
427,5599,1709,2016-12-17,2018-05-14,Exception,CIP Exception,ID has Expired
428,11109,19945,2018-09-16,2020-03-07,Exception,CIP Exception,ID has Expired
429,26806,12950,2012-04-30,2013-11-02,Missing,Identity,
430,3214,9030,2019-10-08,2021-04-05,Missing,CIP Exception,ID has Expired
431,5387,3249,2018-08-01,2020-01-30,Exception,CIP Exception,Please re-scan ID Verification
432,15815,17101,2015-04-02,2016-10-23,Exception,CIP Exception,ID has Expired
433,24651,4922,2019-01-19,2020-07-24,Missing,Identity,
434,15845,8753,2017-09-26,2019-03-16,Exception,CIP Exception,ID has Expired
435,22554,9453,2013-12-05,2015-05-24,Missing,CIP Exception,Please re-scan ID Verification
436,221,823,2010-02-13,2011-09-05,Exception,Identity,
437,8142,11917,2020-08-24,2022-03-23,Missing,CIP Exception,ID has Expired
438,7625,8321,2015-02-19,2016-07-08,Exception,CIP Exception,Please re-scan ID Verification
439,10934,13423,2012-08-07,2014-02-07,Missing,Identity,
440,17577,13962,2014-04-11,2015-10-19,Missing,Identity,
441,16553,16529,2009-11-23,2011-05-11,Missing,Identity,
442,9167,24393,2013-09-20,2015-04-02,Missing,CIP Exception,ID has Expired
443,13800,13481,2016-03-09,2017-08-30,Exception,Identity,
444,3043,25605,2015-03-01,2016-10-19,Missing,CIP Exception,ID has Expired
445,18494,7147,2011-05-21,2012-11-18,Exception,CIP Exception,ID has Expired
446,11449,1454,2013-09-29,2015-04-20,Missing,Identity,
447,7732,14090,2010-02-28,2011-08-24,Exception,CIP Exception,Please re-scan ID Verification
448,26613,18973,2015-01-03,2016-07-27,Exception,Identity,
449,17008,19138,2011-03-14,2012-10-16,Exception,CIP Exception,Please re-scan ID Verification
450,28753,9839,2016-02-06,2017-07-17,Exception,Identity,
451,2062,25057,2014-12-09,2016-05-04,Exception,CIP Exception,Please re-scan ID Verification
452,15598,248,2014-11-15,2016-07-02,Missing,CIP Exception,Please re-scan ID Verification
453,6425,727,2018-10-21,2020-03-29,Missing,Identity,
454,8414,15744,2019-03-21,2020-08-24,Exception,Identity,
455,243,1793,2010-04-04,2011-09-13,Exception,Identity,
456,11210,7848,2014-03-16,2015-10-10,Exception,Identity,
457,7225,21789,2016-05-17,2017-10-05,Exception,CIP Exception,Please re-scan ID Verification
458,13340,8852,2011-03-17,2012-08-25,Missing,CIP Exception,Please re-scan ID Verification
459,12536,24252,2019-09-07,2021-02-01,Exception,CIP Exception,Please re-scan ID Verification
460,8536,27620,2020-09-19,2022-02-19,Missing,Identity,
461,21736,19802,2011-12-08,2013-05-15,Exception,CIP Exception,Please re-scan ID Verification
462,22024,23708,2018-03-27,2019-10-07,Missing,Identity,
463,11753,23546,2017-07-04,2018-12-03,Exception,CIP Exception,ID has Expired
464,17991,3979,2010-03-11,2011-08-31,Missing,Identity,
465,21936,26115,2015-06-22,2016-11-18,Exception,CIP Exception,ID has Expired
466,18568,13305,2010-05-26,2011-10-23,Missing,CIP Exception,Please re-scan ID Verification
467,6461,1141,2013-02-23,2014-08-13,Missing,CIP Exception,Please re-scan ID Verification
468,11678,23051,2018-02-01,2019-09-22,Exception,Identity,
469,1556,26992,2015-06-27,2017-01-12,Missing,CIP Exception,Please re-scan ID Verification
470,13852,13175,2013-06-19,2014-11-30,Exception,CIP Exception,Please re-scan ID Verification
471,23850,12876,2017-07-15,2019-03-01,Exception,CIP Exception,Please re-scan ID Verification
472,6580,28886,2013-11-06,2015-04-28,Missing,Identity,
473,2302,20284,2018-03-14,2019-08-18,Exception,Identity,
474,4080,10133,2018-02-22,2019-08-07,Exception,Identity,
475,67,16189,2015-02-01,2016-06-28,Exception,Identity,
476,5296,4034,2018-06-17,2019-11-19,Exception,CIP Exception,ID has Expired
477,5609,1090,2013-04-01,2014-09-10,Missing,CIP Exception,Please re-scan ID Verification
478,14943,28734,2018-10-22,2020-06-04,Missing,CIP Exception,ID has Expired
479,475,23502,2009-12-29,2011-07-29,Exception,CIP Exception,Please re-scan ID Verification
480,10853,3325,2018-07-14,2020-02-14,Exception,CIP Exception,Please re-scan ID Verification
481,4470,12124,2016-05-19,2017-10-24,Missing,Identity,
482,21083,24448,2012-06-04,2013-12-21,Exception,CIP Exception,Please re-scan ID Verification
483,790,12762,2015-03-22,2016-10-19,Exception,Identity,
484,18521,20119,2019-03-20,2020-08-03,Exception,Identity,
485,24474,23537,2016-07-09,2018-02-20,Exception,Identity,
486,13831,22381,2020-08-14,2022-02-09,Missing,Identity,
487,7718,6127,2011-07-06,2013-01-18,Exception,Identity,
488,26335,8868,2016-09-15,2018-01-31,Missing,Identity,
489,16003,21907,2020-06-20,2022-01-02,Exception,Identity,
490,18814,8471,2012-03-21,2013-10-11,Missing,CIP Exception,Please re-scan ID Verification
491,22187,7310,2011-09-03,2013-03-21,Exception,CIP Exception,ID has Expired
492,10927,4035,2020-05-12,2021-10-07,Exception,Identity,
493,2667,13506,2014-12-20,2016-06-27,Exception,Identity,
494,7531,9744,2018-09-05,2020-02-02,Exception,Identity,
495,5168,6575,2018-10-07,2020-03-04,Exception,Identity,
496,11717,27603,2020-06-28,2021-12-26,Exception,CIP Exception,Please re-scan ID Verification
497,7501,11467,2015-09-23,2017-04-09,Exception,Identity,
498,7526,20059,2015-12-18,2017-06-11,Missing,Identity,
499,17086,17233,2017-05-30,2018-10-22,Missing,Identity,
500,21413,6946,2010-01-31,2011-08-13,Exception,CIP Exception,ID has Expired
501,7434,23801,2019-09-21,2021-02-08,Exception,Identity,
502,20077,9541,2014-01-15,2015-06-19,Exception,CIP Exception,ID has Expired
503,19955,7962,2020-06-30,2021-12-03,Missing,CIP Exception,Please re-scan ID Verification
504,25216,5455,2011-07-20,2012-12-21,Missing,Identity,
505,17800,13505,2017-11-01,2019-04-01,Missing,CIP Exception,ID has Expired
506,20666,8880,2016-04-11,2017-10-15,Exception,CIP Exception,ID has Expired
507,1875,8834,2015-08-12,2017-02-02,Missing,CIP Exception,ID has Expired
508,10033,17853,2019-03-08,2020-09-08,Exception,Identity,
509,5350,7082,2011-03-17,2012-09-03,Missing,Identity,
510,7839,13017,2017-09-16,2019-04-29,Missing,CIP Exception,Please re-scan ID Verification
511,12686,14178,2014-08-19,2016-02-05,Missing,Identity,
512,22980,10990,2018-04-19,2019-09-11,Missing,Identity,
513,17840,14999,2016-10-08,2018-02-21,Exception,Identity,
514,10527,17687,2020-06-19,2021-11-08,Missing,Identity,
515,13156,4217,2012-07-02,2013-12-15,Missing,Identity,
516,12534,18840,2010-04-29,2011-11-28,Exception,CIP Exception,ID has Expired
517,2166,17689,2010-11-21,2012-04-25,Exception,Identity,
518,4763,24000,2020-03-09,2021-10-29,Missing,CIP Exception,Please re-scan ID Verification
519,5652,13453,2018-11-07,2020-03-26,Missing,Identity,
520,23612,9966,2010-11-10,2012-06-03,Missing,CIP Exception,Please re-scan ID Verification
521,4259,18002,2015-11-10,2017-03-25,Missing,CIP Exception,Please re-scan ID Verification
522,6203,14085,2018-05-21,2019-10-20,Exception,Identity,
523,27787,12380,2014-03-28,2015-09-04,Missing,Identity,
524,8375,27312,2013-12-11,2015-06-12,Missing,Identity,
525,21793,22823,2014-05-02,2015-09-20,Missing,CIP Exception,ID has Expired
526,15493,19370,2018-04-12,2019-11-30,Exception,CIP Exception,Please re-scan ID Verification
527,1004,19582,2017-02-04,2018-09-02,Missing,CIP Exception,Please re-scan ID Verification
528,17868,23092,2010-11-20,2012-04-29,Missing,CIP Exception,Please re-scan ID Verification
529,25756,28683,2010-04-04,2011-10-28,Missing,CIP Exception,ID has Expired
530,92,25148,2015-07-29,2017-01-01,Exception,CIP Exception,ID has Expired
531,15606,10536,2015-09-01,2017-04-18,Exception,CIP Exception,ID has Expired
532,28003,16008,2017-09-09,2019-04-10,Exception,Identity,
533,23224,17211,2019-02-12,2020-09-28,Missing,Identity,
534,8473,22163,2014-06-18,2015-11-02,Missing,Identity,
535,11503,22125,2014-09-21,2016-05-06,Missing,Identity,
536,19947,6963,2020-03-21,2021-09-01,Missing,Identity,
537,23949,21429,2017-11-09,2019-05-26,Missing,Identity,
538,5431,20661,2020-03-26,2021-10-14,Exception,Identity,
539,20605,9046,2013-09-03,2015-02-08,Exception,Identity,
540,4263,24974,2015-01-04,2016-05-20,Missing,Identity,
541,19250,12265,2011-05-25,2012-10-15,Exception,CIP Exception,Please re-scan ID Verification
542,23471,4209,2010-04-21,2011-10-29,Missing,CIP Exception,ID has Expired
543,26603,6553,2019-11-27,2021-05-07,Exception,Identity,
544,10254,3972,2015-01-22,2016-08-15,Exception,Identity,
545,11182,10857,2013-08-05,2015-03-03,Exception,Identity,
546,7704,7347,2020-05-23,2021-10-08,Missing,Identity,
547,10308,20087,2012-04-09,2013-10-21,Exception,Identity,
548,25744,28302,2011-05-23,2012-10-06,Exception,CIP Exception,Please re-scan ID Verification
549,17954,22610,2011-03-11,2012-09-08,Exception,CIP Exception,ID has Expired
550,28490,13114,2015-07-06,2016-11-25,Exception,CIP Exception,ID has Expired
551,18294,5916,2013-07-20,2015-01-11,Exception,CIP Exception,ID has Expired
552,28602,13452,2017-02-11,2018-08-04,Exception,Identity,
553,3135,22271,2010-04-21,2011-10-30,Exception,Identity,
554,12960,27927,2018-06-01,2019-12-26,Missing,CIP Exception,ID has Expired
555,8809,17718,2017-05-05,2018-10-09,Exception,Identity,
556,19295,13022,2019-03-17,2020-09-12,Exception,CIP Exception,Please re-scan ID Verification
557,21427,24064,2012-05-07,2013-10-03,Exception,Identity,
558,18639,18573,2014-08-01,2016-01-02,Exception,CIP Exception,Please re-scan ID Verification
559,20621,656,2010-08-05,2012-01-07,Exception,Identity,
560,21206,16358,2013-11-21,2015-06-15,Exception,CIP Exception,Please re-scan ID Verification
561,25044,6374,2012-07-12,2014-01-24,Missing,CIP Exception,Please re-scan ID Verification
562,330,4141,2020-07-19,2022-03-02,Exception,CIP Exception,Please re-scan ID Verification
563,17280,15083,2017-03-04,2018-09-02,Missing,CIP Exception,ID has Expired
564,2847,8157,2012-12-26,2014-07-30,Missing,Identity,
565,8315,16017,2011-03-08,2012-09-16,Missing,CIP Exception,Please re-scan ID Verification
566,5459,26361,2017-04-05,2018-08-26,Exception,CIP Exception,ID has Expired
567,20573,860,2010-05-07,2011-11-14,Missing,Identity,
568,19908,20737,2012-09-27,2014-05-01,Exception,Identity,
569,10265,15772,2018-12-19,2020-08-05,Missing,Identity,
570,25568,18815,2018-02-13,2019-08-21,Missing,Identity,
571,2651,3993,2020-03-07,2021-09-13,Missing,Identity,
572,28473,21011,2018-10-08,2020-03-24,Exception,Identity,
573,26372,10370,2011-07-04,2012-11-18,Missing,CIP Exception,ID has Expired
574,368,28220,2011-02-15,2012-07-17,Missing,Identity,
575,2307,9351,2018-12-27,2020-07-23,Missing,Identity,
576,6468,27730,2011-10-16,2013-04-13,Exception,CIP Exception,Please re-scan ID Verification
577,26807,14477,2016-10-29,2018-05-22,Exception,Identity,
578,7676,8079,2017-01-02,2018-06-21,Missing,CIP Exception,Please re-scan ID Verification
579,1899,24835,2013-10-31,2015-04-17,Missing,CIP Exception,ID has Expired
580,12757,18997,2018-06-11,2019-12-08,Missing,Identity,
581,16177,16200,2009-12-26,2011-05-20,Exception,Identity,
582,9567,25069,2017-06-18,2019-01-13,Missing,Identity,
583,19084,12070,2018-06-21,2020-02-10,Missing,CIP Exception,ID has Expired
584,27014,14533,2020-06-04,2021-10-23,Exception,CIP Exception,ID has Expired
585,9671,22692,2010-12-10,2012-06-16,Missing,Identity,
586,7485,28648,2010-01-12,2011-06-27,Exception,Identity,
587,5452,14096,2019-10-15,2021-04-25,Missing,Identity,
588,7365,26597,2010-09-16,2012-03-13,Missing,CIP Exception,ID has Expired
589,26978,5730,2017-09-30,2019-04-02,Missing,CIP Exception,ID has Expired
590,23252,4656,2010-04-14,2011-11-16,Exception,CIP Exception,ID has Expired
591,22389,2591,2016-01-15,2017-07-07,Exception,CIP Exception,Please re-scan ID Verification
592,25485,16627,2013-04-11,2014-10-02,Missing,Identity,
593,23423,2868,2015-05-09,2016-10-07,Exception,CIP Exception,ID has Expired
594,12880,10709,2019-04-06,2020-10-17,Missing,CIP Exception,ID has Expired
595,2127,21572,2014-05-24,2015-10-20,Missing,Identity,
596,28790,21682,2010-01-15,2011-08-10,Exception,Identity,
597,27495,19810,2012-08-20,2014-02-02,Missing,Identity,
598,7024,16008,2015-02-13,2016-08-26,Exception,CIP Exception,ID has Expired
599,4501,17374,2013-06-16,2014-12-29,Missing,CIP Exception,ID has Expired
600,28973,9632,2017-07-14,2018-12-08,Exception,CIP Exception,ID has Expired
601,15648,21462,2009-10-15,2011-05-13,Missing,Identity,
602,10048,20023,2020-01-25,2021-06-17,Exception,CIP Exception,ID has Expired
603,3145,1267,2013-06-30,2015-01-30,Missing,Identity,
604,5119,24563,2010-07-17,2011-12-17,Exception,CIP Exception,ID has Expired
605,1656,19997,2018-03-31,2019-09-20,Exception,Identity,
606,21681,28934,2010-08-02,2012-02-27,Missing,CIP Exception,Please re-scan ID Verification
607,24428,28368,2014-02-24,2015-09-27,Missing,CIP Exception,Please re-scan ID Verification
608,6931,18904,2013-05-13,2014-11-26,Exception,CIP Exception,ID has Expired
609,20149,9128,2018-05-07,2019-11-21,Missing,CIP Exception,Please re-scan ID Verification
610,7337,25152,2018-02-15,2019-09-04,Missing,CIP Exception,ID has Expired
611,6198,929,2019-04-01,2020-09-15,Exception,Identity,
612,16104,28443,2020-07-27,2022-02-09,Exception,CIP Exception,Please re-scan ID Verification
613,4452,25567,2014-01-15,2015-08-13,Missing,CIP Exception,ID has Expired
614,26102,1365,2018-12-23,2020-08-09,Exception,CIP Exception,Please re-scan ID Verification
615,12363,13650,2013-10-26,2015-03-22,Missing,CIP Exception,ID has Expired
616,10493,9134,2019-02-16,2020-07-14,Missing,CIP Exception,Please re-scan ID Verification
617,1731,19366,2011-07-02,2013-02-19,Exception,CIP Exception,Please re-scan ID Verification
618,2607,23376,2016-12-11,2018-05-01,Exception,Identity,
619,12869,24691,2017-10-04,2019-05-14,Exception,CIP Exception,Please re-scan ID Verification
620,20995,26499,2015-10-22,2017-03-13,Exception,Identity,
621,7705,8821,2013-02-11,2014-08-11,Exception,CIP Exception,Please re-scan ID Verification
622,12224,24728,2018-06-25,2020-02-14,Exception,Identity,
623,3774,2550,2011-06-12,2012-11-28,Missing,CIP Exception,ID has Expired
624,1431,15972,2015-11-12,2017-07-01,Exception,CIP Exception,ID has Expired
625,23971,700,2014-05-12,2015-10-16,Missing,CIP Exception,Please re-scan ID Verification
626,3923,20580,2016-12-28,2018-07-10,Exception,CIP Exception,ID has Expired
627,17358,25968,2012-12-25,2014-08-14,Missing,Identity,
628,26860,11238,2020-07-03,2022-01-23,Missing,Identity,
629,16404,19323,2018-04-09,2019-10-24,Exception,Identity,
630,27274,15909,2018-05-04,2019-11-25,Exception,CIP Exception,ID has Expired
631,6372,14104,2017-05-28,2018-12-31,Missing,Identity,
632,20446,1778,2010-05-20,2011-10-08,Exception,CIP Exception,ID has Expired
633,19550,13533,2014-04-22,2015-09-27,Exception,CIP Exception,Please re-scan ID Verification
634,4679,2459,2009-11-02,2011-06-02,Missing,Identity,
635,7902,9633,2016-10-11,2018-03-12,Exception,CIP Exception,Please re-scan ID Verification
636,14564,5035,2015-01-30,2016-09-05,Missing,CIP Exception,Please re-scan ID Verification
637,25588,963,2018-06-13,2019-12-13,Exception,Identity,
638,18540,6320,2010-10-18,2012-04-27,Missing,Identity,
639,16472,3866,2012-02-03,2013-07-15,Missing,CIP Exception,Please re-scan ID Verification
640,4111,18790,2017-06-17,2019-01-27,Missing,Identity,
641,5687,17921,2020-02-06,2021-08-11,Exception,Identity,
642,9572,21134,2010-06-27,2011-11-13,Missing,CIP Exception,ID has Expired
643,14922,15509,2015-02-15,2016-07-04,Exception,CIP Exception,ID has Expired
