account_exception_id,account_id,employee_id,exception_date,exception_status,exception_type,description
332,3066,24155,2014-08-12,In progress,Unauthorized transaction,Suspicious transaction detected on the account
333,1505,13627,2017-07-31,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
334,8469,22620,2017-04-25,In progress,Overdrawn account,Account balance dropped below zero
335,14391,14389,2013-02-20,Resolved,Overdrawn account,Account balance dropped below zero
336,13891,10652,2014-12-26,In progress,Overdrawn account,Account balance dropped below zero
337,1477,797,2009-11-28,In progress,Unauthorized transaction,Suspicious transaction detected on the account
338,18188,4133,2013-01-12,Resolved,Overdrawn account,Account balance dropped below zero
339,20398,10702,2016-03-29,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
340,19195,6365,2020-09-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
341,19602,15168,2014-01-26,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
342,423,11355,2010-06-04,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
343,6475,26308,2011-12-22,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
344,19048,22368,2009-10-18,In progress,Overdrawn account,Account balance dropped below zero
345,7757,28512,2016-02-24,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
346,24392,7868,2014-01-28,Under investigation,Overdrawn account,Account balance dropped below zero
347,10843,27003,2019-07-30,Resolved,Overdrawn account,Account balance dropped below zero
348,16255,17466,2011-06-02,In progress,Account freeze,Account temporarily frozen due to suspected fraud
349,27047,20547,2013-11-09,In progress,Account freeze,Account temporarily frozen due to suspected fraud
350,23693,26842,2017-05-30,In progress,Overdrawn account,Account balance dropped below zero
351,25880,11288,2020-08-15,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
352,21594,17088,2011-09-24,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
353,14157,25717,2013-11-27,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
354,28144,9783,2013-01-06,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
355,7507,15349,2014-06-09,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
356,9858,23355,2012-03-25,In progress,Overdrawn account,Account balance dropped below zero
357,16541,9407,2013-05-12,In progress,Overdrawn account,Account balance dropped below zero
358,13928,886,2013-02-07,In progress,Overdrawn account,Account balance dropped below zero
359,7449,23773,2011-05-07,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
360,15794,19339,2014-10-22,In progress,Overdrawn account,Account balance dropped below zero
361,5750,27609,2017-11-18,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
362,26296,12166,2014-05-09,In progress,Overdrawn account,Account balance dropped below zero
363,9708,13041,2015-02-10,In progress,Overdrawn account,Account balance dropped below zero
364,21976,19155,2016-01-29,In progress,Overdrawn account,Account balance dropped below zero
365,17060,2286,2014-05-28,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
366,12562,25564,2013-12-21,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
367,2486,16476,2010-05-05,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
368,892,3778,2012-02-17,In progress,Account freeze,Account temporarily frozen due to suspected fraud
369,26957,7807,2012-09-17,In progress,Overdrawn account,Account balance dropped below zero
370,20781,20659,2013-02-05,Resolved,Overdrawn account,Account balance dropped below zero
371,21562,3414,2013-04-14,In progress,Account freeze,Account temporarily frozen due to suspected fraud
372,26006,3570,2020-01-28,Resolved,Overdrawn account,Account balance dropped below zero
373,28938,1808,2013-01-08,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
374,14998,21916,2012-01-31,In progress,Account freeze,Account temporarily frozen due to suspected fraud
375,20413,6215,2016-03-12,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
376,461,24240,2009-11-03,Resolved,Overdrawn account,Account balance dropped below zero
377,1190,877,2020-06-03,In progress,Overdrawn account,Account balance dropped below zero
378,4029,6486,2011-10-06,In progress,Unauthorized transaction,Suspicious transaction detected on the account
379,7449,5214,2011-08-19,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
380,16033,15195,2012-11-21,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
381,22041,15684,2014-07-04,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
382,9251,9581,2015-03-21,In progress,Unauthorized transaction,Suspicious transaction detected on the account
383,14953,19979,2017-04-13,In progress,Unauthorized transaction,Suspicious transaction detected on the account
384,20761,23877,2011-11-25,In progress,Unauthorized transaction,Suspicious transaction detected on the account
385,19586,3168,2016-06-14,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
386,23456,28203,2013-06-22,Resolved,Overdrawn account,Account balance dropped below zero
387,8427,16936,2018-01-26,Under investigation,Overdrawn account,Account balance dropped below zero
388,11020,1551,2018-04-02,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
389,6418,22121,2012-08-05,Under investigation,Overdrawn account,Account balance dropped below zero
390,28359,18182,2014-02-13,In progress,Overdrawn account,Account balance dropped below zero
391,15499,3664,2015-09-27,Resolved,Overdrawn account,Account balance dropped below zero
392,26750,16757,2015-12-10,In progress,Account freeze,Account temporarily frozen due to suspected fraud
393,9433,8621,2014-03-18,In progress,Overdrawn account,Account balance dropped below zero
394,14910,10637,2010-12-19,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
395,13812,13211,2012-03-24,Under investigation,Overdrawn account,Account balance dropped below zero
396,6469,24113,2020-07-06,Under investigation,Overdrawn account,Account balance dropped below zero
397,60,20966,2018-11-09,In progress,Account freeze,Account temporarily frozen due to suspected fraud
398,20520,20516,2017-05-31,Resolved,Overdrawn account,Account balance dropped below zero
399,18936,805,2010-01-26,In progress,Overdrawn account,Account balance dropped below zero
400,6356,7475,2020-03-29,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
401,23591,19915,2020-06-01,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
402,25763,12005,2009-11-09,Resolved,Overdrawn account,Account balance dropped below zero
403,7967,25276,2019-02-24,In progress,Account freeze,Account temporarily frozen due to suspected fraud
404,10694,17493,2010-05-27,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
405,4417,28965,2018-01-11,Resolved,Overdrawn account,Account balance dropped below zero
406,16871,25754,2010-10-07,In progress,Account freeze,Account temporarily frozen due to suspected fraud
407,9667,9034,2015-10-12,Under investigation,Overdrawn account,Account balance dropped below zero
408,9780,8459,2014-07-02,Resolved,Overdrawn account,Account balance dropped below zero
409,28525,20630,2020-09-03,Under investigation,Overdrawn account,Account balance dropped below zero
410,5035,28305,2016-07-25,Under investigation,Overdrawn account,Account balance dropped below zero
411,17447,11256,2019-10-24,Under investigation,Overdrawn account,Account balance dropped below zero
412,8281,27703,2018-10-06,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
413,7247,14488,2010-06-27,In progress,Account freeze,Account temporarily frozen due to suspected fraud
414,8673,6332,2014-10-15,Resolved,Overdrawn account,Account balance dropped below zero
415,4832,18299,2010-11-02,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
416,13068,25649,2013-02-13,In progress,Account freeze,Account temporarily frozen due to suspected fraud
417,19373,4175,2017-02-11,Under investigation,Account freeze,Account temporarily frozen due to suspected fraud
418,23387,24392,2015-11-18,Under investigation,Overdrawn account,Account balance dropped below zero
419,21625,8818,2010-01-11,In progress,Unauthorized transaction,Suspicious transaction detected on the account
420,17207,10801,2017-07-02,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
421,15312,11046,2018-01-21,Resolved,Overdrawn account,Account balance dropped below zero
422,8834,13609,2019-02-10,Under investigation,Overdrawn account,Account balance dropped below zero
423,23075,10078,2020-09-19,In progress,Overdrawn account,Account balance dropped below zero
424,5880,28175,2009-12-23,Resolved,Overdrawn account,Account balance dropped below zero
425,17900,7056,2014-09-04,In progress,Account freeze,Account temporarily frozen due to suspected fraud
426,17756,15526,2020-09-13,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
427,15573,12662,2011-12-24,In progress,Overdrawn account,Account balance dropped below zero
428,16377,22789,2012-03-21,In progress,Overdrawn account,Account balance dropped below zero
429,5085,27812,2010-05-19,In progress,Account freeze,Account temporarily frozen due to suspected fraud
430,28014,269,2019-07-23,Resolved,Overdrawn account,Account balance dropped below zero
431,14123,11115,2018-03-17,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
432,16582,1851,2016-10-24,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
433,17471,6106,2020-04-29,Under investigation,Unauthorized transaction,Suspicious transaction detected on the account
434,25089,17165,2017-02-25,Under investigation,Overdrawn account,Account balance dropped below zero
435,13514,6492,2019-02-14,Under investigation,Overdrawn account,Account balance dropped below zero
436,13077,20893,2014-08-25,In progress,Account freeze,Account temporarily frozen due to suspected fraud
437,18502,27486,2018-10-02,Under investigation,Overdrawn account,Account balance dropped below zero
438,7919,8493,2016-03-18,Resolved,Unauthorized transaction,Suspicious transaction detected on the account
439,10076,26937,2017-10-25,In progress,Overdrawn account,Account balance dropped below zero
440,14461,28439,2018-12-24,Resolved,Account freeze,Account temporarily frozen due to suspected fraud
441,1837,644,2020-01-11,In progress,Overdrawn account,Account balance dropped below zero
