LOAN_APPLICATION_ID,PROPERTY_ID,LOAN_TYPE_ID,LOAN_AMOUNT,CUSTOMER_ID,ACCOUNT_ID,APPLIED_DATE,EMPLOYEE_ID
560,560,40,46670.5,4526,560,2012-01-13,560
561,561,1,60463.3,4489,561,2006-02-10,561
562,562,2,69837.26,4531,562,2015-06-08,562
563,563,3,70410.42,4532,563,2005-10-31,563
564,564,4,27117.49,4559,564,2007-07-28,564
565,565,5,57148.11,4567,565,2015-08-31,565
566,566,6,1582.69,4555,566,2004-06-09,566
567,567,7,96702.91,4593,567,2015-03-12,567
568,568,8,15856.97,4540,568,2015-04-11,568
569,569,9,70956.5,4562,569,2009-06-29,569
570,570,10,55778.54,4560,570,2003-10-12,570
571,571,11,16787.64,4606,571,2011-04-14,571
572,572,12,14351.6,4586,572,2015-11-20,572
573,573,13,24161.56,4597,573,2005-11-02,573
574,574,14,90527.78,4622,574,2008-04-25,574
575,575,15,23695.77,4602,575,2010-07-08,575
576,576,16,42889.34,4598,576,2003-07-20,576
577,577,17,18434.1,4610,577,2010-05-29,577
578,578,18,63454.57,4641,578,2007-08-19,578
579,579,19,2500.62,4628,579,2003-09-07,579
580,580,20,28743.71,4638,580,2013-06-02,580
581,581,21,63084.66,4635,581,2016-01-01,581
582,582,22,27862.86,4666,582,2004-04-11,582
583,583,23,10009.9,4680,583,2011-05-13,583
584,584,24,81625.17,4706,584,2008-04-07,584
585,585,25,28829.69,4693,585,2009-10-20,585
586,586,26,65750.23,4714,586,2018-11-21,586
587,587,27,65314.29,4711,587,2007-04-07,587
588,588,28,45439.32,4688,588,2019-08-29,588
589,589,29,87244.27,4712,589,2015-02-28,589
590,590,30,76410.95,4739,590,2012-03-23,590
591,591,31,64659.58,4745,591,2007-11-14,591
592,592,32,36175.83,4734,592,2004-05-22,592
593,593,33,96980.68,4752,593,2010-07-10,593
594,594,34,45860.23,4767,594,2015-10-07,594
595,595,35,55377.12,4764,595,2014-11-03,595
596,596,36,99107.82,4732,596,2019-07-19,596
597,597,37,63832.68,4771,597,2013-05-25,597
598,598,38,73709.49,4778,598,2013-07-10,598
599,599,39,77344.78,4796,599,2022-04-06,599
600,600,40,95093.24,4774,600,2014-07-26,600
601,601,1,40567.23,4814,601,2009-09-13,601
602,602,2,98198.28,4822,602,2006-03-10,602
603,603,3,30446.42,4806,603,2006-12-06,603
604,604,4,92316.21,4820,604,2021-08-01,604
605,605,5,40143.8,4848,605,2023-03-16,605
606,606,6,97312.4,4847,606,2013-11-29,606
607,607,7,10892.22,4863,607,2008-10-05,607
608,608,8,88497.16,4817,608,2016-04-02,608
609,609,9,48425.76,4870,609,2008-06-09,609
610,610,10,97216.7,4797,610,2007-09-14,610
611,611,11,76241.66,4886,611,2011-01-08,611
612,612,12,98501.24,4889,612,2014-03-10,612
613,613,13,40864.8,4909,613,2020-09-25,613
614,614,14,94302.52,4881,614,2011-09-14,614
615,615,15,88283.5,4891,615,2011-06-29,615
616,616,16,90621.56,4925,616,2009-09-12,616
617,617,17,69328.74,4900,617,2013-05-05,617
618,618,18,18989.72,4942,618,2016-02-11,618
619,619,19,14491.53,4936,619,2017-09-21,619
620,620,20,60385.54,4968,620,2005-01-05,620
621,621,21,79641.3,4952,621,2007-12-09,621
622,622,22,15614.9,4967,622,2004-02-21,622
623,623,23,77787.73,4966,623,2016-11-02,623
624,624,24,22796.28,4982,624,2006-02-02,624
625,625,25,15960.96,4984,625,2005-12-06,625
626,626,26,89520.36,5004,626,2007-12-07,626
627,627,27,87991.44,4988,627,2017-09-27,627
628,628,28,17698.6,5025,628,2013-08-17,628
629,629,29,47901.87,5020,629,2022-03-07,629
630,630,30,36015.97,5052,630,2017-08-14,630
631,631,31,99170.7,5038,631,2008-04-12,631
632,632,32,28103.87,5055,632,2017-10-21,632
633,633,33,11535.73,5060,633,2013-07-31,633
634,634,34,95819.44,5086,634,2015-07-03,634
635,635,35,71466.76,5083,635,2006-04-26,635
636,636,36,7379.6,5073,636,2011-11-18,636
637,637,37,89533.15,5103,637,2018-07-29,637
638,638,38,37682.15,5109,638,2016-01-02,638
639,639,39,53055.2,5106,639,2021-06-12,639
640,640,40,83564.51,5124,640,2005-05-29,640
641,641,1,19798.85,5135,641,2016-03-31,641
642,642,2,42534.63,5095,642,2017-05-05,642
643,643,3,52588.35,5142,643,2003-09-23,643
644,644,4,52437.3,5118,644,2017-08-20,644
645,645,5,73253.19,5138,645,2014-05-08,645
646,646,6,23233.19,5143,646,2018-06-15,646
647,647,7,88818.79,5168,647,2010-05-19,647
648,648,8,39616.66,5150,648,2016-01-31,648
649,649,9,19893.54,5177,649,2013-06-02,649
650,650,10,29283.36,5192,650,2019-06-18,650
651,651,11,65273.93,5159,651,2006-07-16,651
652,652,12,74096.97,5179,652,2009-10-01,652
653,653,13,12640.65,5204,653,2007-02-19,653
654,654,14,44275.95,5205,654,2012-11-11,654
655,655,15,97861.91,5212,655,2007-04-04,655
656,656,16,76869.37,5225,656,2022-06-07,656
657,657,17,7654.1,5229,657,2008-09-03,657
658,658,18,71176.2,5247,658,2018-08-15,658
659,659,19,17262.12,5241,659,2017-01-03,659
660,660,20,17137.26,5262,660,2009-09-30,660
661,661,21,85893.29,5252,661,2017-10-15,661
662,662,22,8968.6,5273,662,2018-02-16,662
663,663,23,29703.97,5278,663,2009-05-21,663
664,664,24,71524.58,5239,664,2011-11-17,664
665,665,25,37666.46,5277,665,2018-11-13,665
666,666,26,67735.76,5287,666,2015-01-08,666
667,667,27,29158.95,5299,667,2021-03-31,667
668,668,28,67365.62,5285,668,2008-04-16,668
669,669,29,67185.32,5283,669,2015-07-13,669
670,670,30,55025.56,5317,670,2019-03-05,670
671,671,31,55681.58,5301,671,2006-05-20,671
672,672,32,81708.42,5325,672,2019-11-19,672
673,673,33,75704.19,5308,673,2010-05-15,673
674,674,34,99847.56,5346,674,2013-06-20,674
675,675,35,60381.84,5322,675,2003-07-03,675
676,676,36,4175.54,5321,676,2018-09-20,676
677,677,37,22642.28,5295,677,2019-02-28,677
678,678,38,86783.62,5350,678,2003-09-15,678
679,679,39,82755.2,5351,679,2010-11-18,679
680,680,40,71645.85,5356,680,2013-08-07,680
681,681,1,82610,5379,681,2007-05-03,681
682,682,2,96351.51,5386,682,2013-09-08,682
683,683,3,78762.3,5382,683,2021-12-28,683
684,684,4,58161.68,5398,684,2008-10-03,684
685,685,5,49120.86,5402,685,2017-11-15,685
686,686,6,19986.45,5428,686,2019-06-25,686
687,687,7,9837.1,5409,687,2006-08-03,687
688,688,8,72539.49,5425,688,2020-05-16,688
689,689,9,89017.93,5375,689,2011-05-07,689
690,690,10,85017.31,5423,690,2021-12-10,690
691,691,11,25524.45,5392,691,2017-03-25,691
692,692,12,8798.39,5434,692,2012-12-20,692
693,693,13,82404.53,5421,693,2004-03-05,693
694,694,14,70281.5,5452,694,2007-07-21,694
695,695,15,82206.36,5435,695,2012-08-18,695
696,696,16,53065.53,5456,696,2004-10-26,696
697,697,17,61436.62,5424,697,2003-06-13,697
698,698,18,77913.59,5480,698,2012-03-03,698
699,699,19,30269.69,5485,699,2016-12-30,699
700,700,20,42242.36,5493,700,2021-05-04,700
701,701,21,68999.89,5497,701,2023-03-25,701
702,702,22,73832.46,5511,702,2016-12-02,702
703,703,23,34930.39,5527,703,2018-07-26,703
704,704,24,55290.92,5491,704,2006-11-29,704
705,705,25,32182.14,5528,705,2012-01-13,705
706,706,26,64687.63,5525,706,2015-06-24,706
707,707,27,95275.7,5548,707,2013-01-30,707
708,708,28,30139.75,5551,708,2010-02-09,708
709,709,29,99985.73,5567,709,2006-05-05,709
710,710,30,79906.84,5568,710,2004-08-24,710
711,711,31,84293.25,5590,711,2005-11-02,711
712,712,32,36509.94,5596,712,2012-05-15,712
713,713,33,40524.2,5605,713,2013-11-02,713
714,714,34,8771.8,5620,714,2021-08-06,714
715,715,35,42563.57,5624,715,2015-01-02,715
716,716,36,83292.84,5593,716,2007-06-18,716
717,717,37,49125.6,5613,717,2021-06-24,717
718,718,38,57394.8,5654,718,2011-11-30,718
719,719,39,48838.99,5663,719,2009-01-02,719
720,720,40,20740.3,5666,720,2005-10-03,720
721,721,1,4480.83,5646,721,2017-07-21,721
722,722,2,29328.75,5674,722,2013-04-18,722
723,723,3,27419.2,5669,723,2013-01-22,723
724,724,4,3584.35,5678,724,2021-02-15,724
725,725,5,10110.9,5707,725,2008-01-06,725
726,726,6,18972.11,5715,726,2022-12-20,726
727,727,7,15008.89,5703,727,2021-03-27,727
728,728,8,49265.97,5723,728,2010-08-05,728
729,729,9,49377.54,5717,729,2021-07-09,729
730,730,10,37381,5746,730,2007-01-09,730
731,731,11,42275.9,5752,731,2017-06-01,731
732,732,12,51837.93,5759,732,2021-12-07,732
733,733,13,19945.59,5764,733,2017-03-02,733
734,734,14,76647.62,5748,734,2012-12-02,734
735,735,15,54738.11,5745,735,2013-05-20,735
736,736,16,54511.2,5775,736,2018-06-29,736
737,737,17,43547.44,5788,737,2016-02-03,737
738,738,18,48214.48,5760,738,2022-10-10,738
739,739,19,62401.4,5796,739,2008-02-17,739
740,740,20,93598.2,5785,740,2008-10-13,740
741,741,21,51648.7,5801,741,2007-08-20,741
742,742,22,56893.6,5809,742,2007-07-17,742
743,743,23,24893.4,5848,743,2016-06-01,743
744,744,24,22592.74,5850,744,2017-02-02,744
745,745,25,26632.78,5817,745,2019-05-13,745
746,746,26,83329.98,5827,746,2008-03-09,746
747,747,27,78793.92,5868,747,2022-06-25,747
748,748,28,28916.14,5869,748,2013-08-11,748
749,749,29,52049.98,5866,749,2015-06-27,749
750,750,30,83299.99,5890,750,2019-07-10,750
751,751,31,42924.75,5894,751,2017-07-25,751
752,752,32,55004.65,5907,752,2010-11-09,752
753,753,33,80411.69,5896,753,2019-08-30,753
754,754,34,41557.58,5903,754,2020-01-27,754
755,755,35,22194.36,5919,755,2020-07-03,755
756,756,36,96590.37,5906,756,2014-04-08,756
757,757,37,79633.59,5917,757,2020-03-15,757
758,758,38,18921.31,5943,758,2005-06-28,758
759,759,39,4227.7,5940,759,2018-07-19,759
760,760,40,95435.56,5957,760,2013-08-27,760
761,761,1,74070.1,5984,761,2008-04-19,761
762,762,2,45862.4,5967,762,2020-04-19,762
763,763,3,27414.75,5999,763,2005-03-22,763
764,764,4,75338.18,5994,764,2010-10-12,764
765,765,5,41443.57,5988,765,2004-04-23,765
766,766,6,94485.34,6021,766,2015-07-14,766
767,767,7,99558.25,6011,767,2019-06-26,767
768,768,8,19049.6,6029,768,2016-09-28,768
769,769,9,67587.41,6048,769,2003-10-14,769
770,770,10,37270.35,6035,770,2021-05-13,770
771,771,11,1695.77,6086,771,2005-09-13,771
772,772,12,59236.72,6071,772,2006-03-17,772
773,773,13,58169.73,6056,773,2016-11-18,773
774,774,14,8035.34,6070,774,2003-08-29,774
775,775,15,50087.81,6050,775,2015-09-25,775
776,776,16,8205.8,6052,776,2004-11-03,776
777,777,17,47954.97,6099,777,2007-05-24,777
778,778,18,21135.9,6079,778,2003-07-27,778
779,779,19,10612.24,6105,779,2012-08-21,779
780,780,20,10550.72,6068,780,2013-05-24,780
781,781,21,43943.94,6117,781,2011-02-25,781
782,782,22,50267.13,6119,782,2008-03-23,782
783,783,23,58592.4,6101,783,2022-12-06,783
784,784,24,97829.24,6139,784,2013-03-27,784
785,785,25,29758.92,6148,785,2009-12-11,785
786,786,26,85213.94,6147,786,2007-01-11,786
787,787,27,34871.57,6158,787,2018-03-17,787
788,788,28,79312.36,6159,788,2019-02-14,788
789,789,29,86581.6,6169,789,2014-09-04,789
790,790,30,99482.1,6176,790,2016-07-05,790
791,791,31,41277.84,6191,791,2009-03-01,791
792,792,32,45461.4,6192,792,2014-09-10,792
793,793,33,66790.74,6201,793,2017-10-15,793
794,794,34,90914.24,6211,794,2018-04-01,794
795,795,35,12299.67,6173,795,2008-06-23,795
796,796,36,77918.94,6210,796,2018-08-29,796
797,797,37,6556.18,6206,797,2008-06-16,797
798,798,38,17918.56,6220,798,2021-04-10,798
799,799,39,45013.58,6232,799,2014-03-12,799
800,800,40,201.67,6235,800,2007-11-02,800
801,801,1,91645.4,6234,801,2010-07-19,801
802,802,2,48839.9,6250,802,2009-10-18,802
803,803,3,1992.6,6242,803,2018-07-21,803
804,804,4,57347.19,6292,804,2015-04-27,804
805,805,5,4716.38,6263,805,2016-09-02,805
806,806,6,56281.24,6278,806,2017-12-23,806
807,807,7,84118.99,6293,807,2020-03-06,807
808,808,8,27476.67,6306,808,2016-09-10,808
809,809,9,32354.6,6334,809,2010-12-06,809
810,810,10,82785.85,6328,810,2010-02-11,810
811,811,11,41628.33,6343,811,2018-05-21,811
812,812,12,63068,6315,812,2010-05-23,812
813,813,13,40983.1,6342,813,2023-05-25,813
814,814,14,78664.59,6361,814,2005-02-18,814
815,815,15,14892.2,6369,815,2016-08-26,815
816,816,16,42120.85,6385,816,2004-07-28,816
817,817,17,73283.31,6364,817,2011-05-28,817
818,818,18,32671.76,6403,818,2006-04-27,818
819,819,19,96738.46,6397,819,2009-10-17,819
820,820,20,28897.49,6407,820,2015-10-24,820
821,821,21,89167.79,6395,821,2005-05-18,821
822,822,22,41628.19,6414,822,2009-05-04,822
823,823,23,58063.33,6430,823,2011-05-16,823
824,824,24,17202.12,6468,824,2013-07-25,824
825,825,25,84355.23,6453,825,2006-05-22,825
826,826,26,74195.59,6465,826,2020-11-12,826
827,827,27,38064.16,6472,827,2013-02-12,827
828,828,28,92226.17,6435,828,2015-06-15,828
829,829,29,93904.82,6459,829,2017-06-09,829
830,830,30,40554.27,6481,830,2019-01-13,830
831,831,31,61502.25,6491,831,2005-04-10,831
832,832,32,28291.4,6476,832,2020-12-31,832
833,833,33,73611.74,6493,833,2022-01-21,833
834,834,34,52310.49,6504,834,2018-02-02,834
835,835,35,92419.22,6503,835,2023-03-17,835
836,836,36,46288.98,6519,836,2018-11-28,836
837,837,37,88848.61,6510,837,2020-02-13,837
838,838,38,36634.4,6516,838,2012-02-09,838
839,839,39,52500.65,6538,839,2019-08-16,839
840,840,40,12339.47,6558,840,2010-10-08,840
841,841,1,27634.97,6552,841,2014-11-30,841
842,842,2,91638.2,6521,842,2012-06-26,842
843,843,3,24769.41,6579,843,2004-11-16,843
844,844,4,48052.72,6563,844,2004-12-06,844
845,845,5,85823.29,6589,845,2005-03-24,845
846,846,6,72199.2,6569,846,2008-12-24,846
847,847,7,34499.51,6590,847,2015-05-05,847
848,848,8,40685.58,6612,848,2003-07-28,848
849,849,9,98340.1,6604,849,2013-04-20,849
850,850,10,16576.7,6618,850,2003-09-07,850
851,851,11,64785.2,6648,851,2008-03-20,851
852,852,12,25652.65,6633,852,2005-08-10,852
853,853,13,48067.3,6655,853,2017-12-29,853
854,854,14,23888.9,6685,854,2010-12-31,854
855,855,15,54384.76,6700,855,2016-12-06,855
856,856,16,88859.74,6688,856,2022-06-02,856
857,857,17,31168.14,6704,857,2010-12-16,857
858,858,18,46879.7,6706,858,2018-11-17,858
859,859,19,47063.15,6702,859,2010-01-01,859
860,860,20,49927.85,6714,860,2014-12-28,860
861,861,21,23806.73,6736,861,2006-12-03,861
862,862,22,54987.81,6745,862,2006-05-09,862
863,863,23,32746.22,6776,863,2014-04-18,863
864,864,24,62928.29,6773,864,2014-06-05,864
865,865,25,41508.92,6766,865,2021-09-03,865
866,866,26,26990.77,6758,866,2018-12-12,866
867,867,27,56169.1,6785,867,2014-07-03,867
868,868,28,2286.21,6775,868,2012-02-18,868
869,869,29,97878.24,6774,869,2004-06-02,869
870,870,30,77618.54,6791,870,2021-03-14,870
871,871,31,55709.52,6822,871,2004-12-12,871
872,872,32,22252.82,6810,872,2009-11-28,872
873,873,33,18223.15,6833,873,2015-12-26,873
874,874,34,39907.34,6828,874,2006-03-02,874
875,875,35,7023.62,6843,875,2010-07-28,875
876,876,36,78258.48,6832,876,2021-04-15,876
877,877,37,7745.73,6815,877,2015-03-16,877
878,878,38,25774.21,6841,878,2009-10-30,878
879,879,39,24156.51,6858,879,2010-04-20,879
880,880,40,51727.42,6871,880,2011-12-28,880
881,881,1,56308.93,6885,881,2013-09-10,881
882,882,2,1152.61,6870,882,2014-01-23,882
883,883,3,85374.81,6893,883,2021-01-10,883
884,884,4,73683.6,6902,884,2016-07-12,884
885,885,5,74568.7,6904,885,2012-02-08,885
886,886,6,11664.9,6894,886,2019-11-04,886
887,887,7,15527.11,6915,887,2015-02-21,887
888,888,8,236.17,6922,888,2011-08-09,888
889,889,9,43294.89,6924,889,2004-12-14,889
890,890,10,15137.55,6944,890,2013-11-05,890
891,891,11,23927.48,6936,891,2022-03-22,891
892,892,12,72098.2,6949,892,2005-11-25,892
893,893,13,92816.46,6947,893,2003-10-03,893
894,894,14,79313.17,6964,894,2019-02-14,894
895,895,15,10031.74,6974,895,2020-04-17,895
896,896,16,67874.8,6972,896,2018-05-08,896
897,897,17,64628.7,7005,897,2005-01-20,897
898,898,18,9365.49,6963,898,2017-06-18,898
899,899,19,69471.82,7024,899,2020-03-26,899
900,900,20,89111.96,7043,900,2019-02-09,900
901,901,21,15148.17,7039,901,2018-06-01,901
902,902,22,4336.89,7037,902,2007-06-17,902
903,903,23,87123.16,7027,903,2006-05-09,903
904,904,24,57135.9,7062,904,2006-03-19,904
905,905,25,30050.51,7076,905,2011-08-24,905
906,906,26,7483.34,7101,906,2006-10-19,906
907,907,27,17252.9,7073,907,2008-09-02,907
908,908,28,6034.67,7081,908,2017-07-11,908
909,909,29,97393.4,7068,909,2010-09-14,909
910,910,30,27558.59,7105,910,2018-06-07,910
911,911,31,16400.85,7104,911,2006-01-24,911
912,912,32,18789.63,7127,912,2017-12-19,912
913,913,33,40661.19,7139,913,2022-06-17,913
914,914,34,13268.81,7140,914,2016-11-10,914
915,915,35,15504.38,7164,915,2004-10-11,915
916,916,36,18451.98,7158,916,2009-07-30,916
917,917,37,79561.82,7135,917,2011-12-09,917
918,918,38,43913.33,7172,918,2020-02-11,918
919,919,39,99404.7,7193,919,2010-12-05,919
920,920,40,90045.39,7188,920,2007-10-19,920
921,921,1,57045.12,7192,921,2012-12-06,921
922,922,2,63230.44,7200,922,2015-06-03,922
923,923,3,63581.6,7202,923,2014-04-25,923
924,924,4,28908.13,7222,924,2018-03-27,924
925,925,5,76265.57,7215,925,2007-02-02,925
926,926,6,42359.31,7243,926,2022-05-24,926
927,927,7,85782.15,7257,927,2013-02-25,927
928,928,8,68570.19,7247,928,2021-11-06,928
929,929,9,17836.18,7260,929,2010-04-14,929
930,930,10,82057.92,7262,930,2013-07-14,930
931,931,11,77767.81,7268,931,2018-06-21,931
932,932,12,85536.94,7279,932,2020-12-05,932
933,933,13,52148.65,7295,933,2019-03-01,933
934,934,14,85965.3,7310,934,2021-09-06,934
935,935,15,44713.94,7305,935,2012-04-27,935
936,936,16,42647.45,7319,936,2012-09-17,936
937,937,17,4207.6,7329,937,2011-04-30,937
938,938,18,94016.3,7323,938,2004-01-02,938
939,939,19,21554.1,7337,939,2007-06-25,939
940,940,20,28043.61,7346,940,2006-10-21,940
941,941,21,40759.22,7373,941,2009-04-24,941
942,942,22,86491.44,7365,942,2017-07-19,942
943,943,23,11823.37,7385,943,2011-11-27,943
944,944,24,19054.36,7388,944,2010-11-10,944
945,945,25,31827.48,7407,945,2013-02-13,945
946,946,26,85857.73,7390,946,2003-08-29,946
947,947,27,30672.1,7396,947,2021-08-29,947
948,948,28,16503.8,7408,948,2020-12-21,948
949,949,29,38886.91,7415,949,2018-01-04,949
950,950,30,67490.44,7441,950,2005-02-18,950
951,951,31,47900.92,7439,951,2007-08-02,951
952,952,32,89194.25,7460,952,2016-07-12,952
953,953,33,63888.18,7447,953,2012-09-16,953
954,954,34,9457.76,7468,954,2007-06-19,954
955,955,35,17570.5,7477,955,2022-08-27,955
956,956,36,24681.73,7490,956,2015-08-26,956
957,957,37,30094.9,7487,957,2011-04-02,957
958,958,38,44719.18,7489,958,2022-01-15,958
959,959,39,9438.74,7482,959,2013-01-15,959
960,960,40,96904.74,7484,960,2010-12-24,960
961,961,1,37955.78,7519,961,2011-08-11,961
962,962,2,95494.78,7521,962,2005-08-23,962
963,963,3,71740.13,7548,963,2021-01-26,963
964,964,4,77152.7,7543,964,2013-11-26,964
965,965,5,96623.83,7562,965,2014-07-30,965
966,966,6,33128.5,7552,966,2011-05-22,966
967,967,7,35564.66,7567,967,2016-02-20,967
968,968,8,78563.44,7576,968,2019-10-13,968
969,969,9,99575.63,7586,969,2013-03-14,969
970,970,10,9546.69,7603,970,2023-03-31,970
971,971,11,32856.5,7608,971,2009-04-09,971
972,972,12,27514.81,7602,972,2008-02-10,972
973,973,13,20322.5,7584,973,2003-12-20,973
974,974,14,54986.94,7623,974,2022-04-05,974
975,975,15,29989.77,7636,975,2020-08-13,975
976,976,16,62360.81,7648,976,2014-08-06,976
977,977,17,1942.21,7624,977,2015-12-05,977
978,978,18,88977.64,7643,978,2023-05-12,978
979,979,19,81302.36,7661,979,2004-04-19,979
980,980,20,19845.8,7670,980,2007-11-10,980
981,981,21,59376.41,7653,981,2016-11-24,981
982,982,22,92073.47,7677,982,2008-09-20,982
983,983,23,33113.86,7634,983,2009-06-15,983
984,984,24,35559.55,7688,984,2020-10-22,984
985,985,25,6291.63,7698,985,2006-01-15,985
986,986,26,505.88,7700,986,2008-01-20,986
987,987,27,2178.4,7697,987,2010-06-19,987
988,988,28,24329.84,7717,988,2020-05-04,988
989,989,29,32149.72,7724,989,2022-10-26,989
990,990,30,36265.36,7737,990,2010-09-14,990
991,991,31,66778.33,7703,991,2011-06-13,991
992,992,32,3392.12,7740,992,2007-12-08,992
993,993,33,62202.8,7745,993,2011-05-23,993
994,994,34,52452.91,7752,994,2016-07-11,994
995,995,35,77404.64,7751,995,2015-06-20,995
996,996,36,74683.74,7746,996,2007-12-13,996
997,997,37,49796.71,7767,997,2020-05-26,997
998,998,38,88394.37,7778,998,2007-02-11,998
999,999,39,9752.14,7794,999,2004-04-28,999
1000,1000,40,92858.4,7786,1000,2021-05-08,1000
1001,1001,1,13658.91,7796,1001,2015-08-23,1001
1002,1002,2,11104.55,7817,1002,2020-02-01,1002
1003,1003,3,80556.27,7815,1003,2018-12-10,1003
1004,1004,4,52812.83,7831,1004,2013-12-11,1004
1005,1005,5,78667.95,7828,1005,2003-11-14,1005
1006,1006,6,9536.41,7849,1006,2010-12-05,1006
1007,1007,7,58941.2,7841,1007,2022-05-05,1007
1008,1008,8,65030.71,7868,1008,2008-12-26,1008
1009,1009,9,67281.65,7888,1009,2020-04-09,1009
1010,1010,10,78459.87,7827,1010,2019-10-21,1010
1011,1011,11,2990.44,7858,1011,2022-01-07,1011
1012,1012,12,94766.15,7878,1012,2014-02-14,1012
1013,1013,13,88414.37,7896,1013,2006-02-13,1013
1014,1014,14,70524.95,7898,1014,2012-04-04,1014
1015,1015,15,87514.36,7919,1015,2008-02-12,1015
1016,1016,16,66356.14,7912,1016,2017-02-10,1016
1017,1017,17,46123.82,7932,1017,2009-12-10,1017
1018,1018,18,17589.1,7943,1018,2014-03-16,1018
1019,1019,19,78675.56,7963,1019,2013-05-14,1019
1020,1020,20,15159.93,7964,1020,2016-07-04,1020
1021,1021,21,96053.52,7966,1021,2005-06-15,1021
1022,1022,22,56715.42,7933,1022,2010-07-16,1022
1023,1023,23,95290.28,7987,1023,2004-09-28,1023
1024,1024,24,88723.85,7993,1024,2014-03-01,1024
1025,1025,25,51316.24,8019,1025,2011-12-07,1025
1026,1026,26,95331.1,7991,1026,2015-02-12,1026
1027,1027,27,45466.69,8038,1027,2018-06-14,1027
1028,1028,28,33991,8031,1028,2011-02-16,1028
1029,1029,29,71003.23,8055,1029,2012-04-16,1029
1030,1030,30,81705.41,8064,1030,2015-02-24,1030
1031,1031,31,87742.73,8060,1031,2008-12-18,1031
1032,1032,32,75685.51,8074,1032,2013-10-24,1032
1033,1033,33,14440.15,8087,1033,2004-01-07,1033
1034,1034,34,69129.49,8092,1034,2015-07-26,1034
1035,1035,35,42795.37,8088,1035,2022-12-15,1035
1036,1036,36,8041.89,8109,1036,2021-10-18,1036
1037,1037,37,31374.53,8120,1037,2005-06-02,1037
1038,1038,38,78784.33,8115,1038,2008-08-01,1038
1039,1039,39,91477.53,8118,1039,2015-06-19,1039
1040,1040,40,19770.9,8130,1040,2004-03-09,1040
1041,1041,1,30986.86,8145,1041,2020-02-24,1041
1042,1042,2,83113.55,8133,1042,2005-07-11,1042
1043,1043,3,68165.22,8151,1043,2004-04-10,1043
1044,1044,4,26595.91,8165,1044,2011-08-28,1044
